feature_set,method,heldout_source,n_eval,n_positive,observed_rate,mean_predicted_probability,predicted_minus_observed_rate
single::particle_vs_context_mean_first_mean,raw,11_c2_x10_050723,3,3,1.0,0.5359738870638346,-0.46402611293616536
single::particle_vs_context_mean_first_mean,raw,12_c2_x10_070723,6,6,1.0,0.5066916017500459,-0.4933083982499541
single::particle_vs_context_mean_first_mean,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5247559258044672,0.5247559258044672
single::particle_vs_context_mean_first_mean,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.5271969934905113,0.5271969934905113
single::particle_vs_context_mean_first_mean,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.501230751905142,-0.16543591476152464
single::particle_vs_context_mean_first_mean,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5049013027525978,-0.4950986972474022
single::particle_vs_context_mean_first_mean,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4946267105338791,0.4946267105338791
single::particle_vs_context_mean_first_mean,raw,5_c2_x10_260623,6,3,0.5,0.4921168376772262,-0.007883162322773807
single::particle_vs_context_mean_first_mean,raw,9_c2_x10_010723,9,9,1.0,0.484190140006173,-0.515809859993827
single::particle_vs_context_mean_first_mean,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.5359738870638346,-0.46402611293616536
single::particle_vs_context_mean_first_mean,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5066916017500459,-0.4933083982499541
single::particle_vs_context_mean_first_mean,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5247559258044672,0.5247559258044672
single::particle_vs_context_mean_first_mean,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.5271969934905113,0.5271969934905113
single::particle_vs_context_mean_first_mean,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.501230751905142,-0.16543591476152464
single::particle_vs_context_mean_first_mean,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5049013027525978,-0.4950986972474022
single::particle_vs_context_mean_first_mean,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4946267105338791,0.4946267105338791
single::particle_vs_context_mean_first_mean,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.4921168376772262,-0.007883162322773807
single::particle_vs_context_mean_first_mean,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.484190140006173,-0.515809859993827
single::particle_vs_context_mean_last_minus_first,raw,11_c2_x10_050723,3,3,1.0,0.45853107670743104,-0.5414689232925689
single::particle_vs_context_mean_last_minus_first,raw,12_c2_x10_070723,6,6,1.0,0.5320546586815986,-0.4679453413184014
single::particle_vs_context_mean_last_minus_first,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5475808204119702,0.5475808204119702
single::particle_vs_context_mean_last_minus_first,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.5495769817063202,0.5495769817063202
single::particle_vs_context_mean_last_minus_first,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.0792771027947459,-0.5873895638719208
single::particle_vs_context_mean_last_minus_first,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5604120110632377,-0.4395879889367623
single::particle_vs_context_mean_last_minus_first,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.468021969664258,0.468021969664258
single::particle_vs_context_mean_last_minus_first,raw,5_c2_x10_260623,6,3,0.5,0.5070895037302198,0.0070895037302197705
single::particle_vs_context_mean_last_minus_first,raw,9_c2_x10_010723,9,9,1.0,0.5129179743183541,-0.48708202568164594
single::particle_vs_context_mean_last_minus_first,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.45853107670743104,-0.5414689232925689
single::particle_vs_context_mean_last_minus_first,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5320546586815986,-0.4679453413184014
single::particle_vs_context_mean_last_minus_first,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5475808204119702,0.5475808204119702
single::particle_vs_context_mean_last_minus_first,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.5495769817063202,0.5495769817063202
single::particle_vs_context_mean_last_minus_first,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.0792771027947459,-0.5873895638719208
single::particle_vs_context_mean_last_minus_first,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5604120110632377,-0.4395879889367623
single::particle_vs_context_mean_last_minus_first,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.468021969664258,0.468021969664258
single::particle_vs_context_mean_last_minus_first,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5070895037302198,0.0070895037302197705
single::particle_vs_context_mean_last_minus_first,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5129179743183541,-0.48708202568164594
single::particle_vs_context_mean_slope,raw,11_c2_x10_050723,3,3,1.0,0.45473054710666655,-0.5452694528933335
single::particle_vs_context_mean_slope,raw,12_c2_x10_070723,6,6,1.0,0.5179617839138349,-0.48203821608616515
single::particle_vs_context_mean_slope,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5359508127359615,0.5359508127359615
single::particle_vs_context_mean_slope,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.5366190585927293,0.5366190585927293
single::particle_vs_context_mean_slope,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.09836895790063793,-0.5682977087660287
single::particle_vs_context_mean_slope,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5288586620805672,-0.4711413379194328
single::particle_vs_context_mean_slope,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5252321789871462,0.5252321789871462
single::particle_vs_context_mean_slope,raw,5_c2_x10_260623,6,3,0.5,0.4968054992897333,-0.0031945007102667233
single::particle_vs_context_mean_slope,raw,9_c2_x10_010723,9,9,1.0,0.501640428184138,-0.498359571815862
single::particle_vs_context_mean_slope,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.45473054710666655,-0.5452694528933335
single::particle_vs_context_mean_slope,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5179617839138349,-0.48203821608616515
single::particle_vs_context_mean_slope,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5359508127359615,0.5359508127359615
single::particle_vs_context_mean_slope,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.5366190585927293,0.5366190585927293
single::particle_vs_context_mean_slope,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.09836895790063793,-0.5682977087660287
single::particle_vs_context_mean_slope,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5288586620805672,-0.4711413379194328
single::particle_vs_context_mean_slope,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5252321789871462,0.5252321789871462
single::particle_vs_context_mean_slope,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.4968054992897333,-0.0031945007102667233
single::particle_vs_context_mean_slope,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.501640428184138,-0.498359571815862
single::particle_vs_context_mean_std,raw,11_c2_x10_050723,3,3,1.0,0.44555003062795673,-0.5544499693720433
single::particle_vs_context_mean_std,raw,12_c2_x10_070723,6,6,1.0,0.4548974545204239,-0.5451025454795762
single::particle_vs_context_mean_std,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5025044501799295,0.5025044501799295
single::particle_vs_context_mean_std,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.5017804380899004,0.5017804380899004
single::particle_vs_context_mean_std,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5011125474148438,-0.16555411925182284
single::particle_vs_context_mean_std,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.3324818186195475,-0.6675181813804525
single::particle_vs_context_mean_std,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5457085063851409,0.5457085063851409
single::particle_vs_context_mean_std,raw,5_c2_x10_260623,6,3,0.5,0.5216998917910131,0.02169989179101306
single::particle_vs_context_mean_std,raw,9_c2_x10_010723,9,9,1.0,0.4558837020431896,-0.5441162979568104
single::particle_vs_context_mean_std,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.44555003062795673,-0.5544499693720433
single::particle_vs_context_mean_std,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4548974545204239,-0.5451025454795762
single::particle_vs_context_mean_std,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5025044501799295,0.5025044501799295
single::particle_vs_context_mean_std,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.5017804380899004,0.5017804380899004
single::particle_vs_context_mean_std,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5011125474148438,-0.16555411925182284
single::particle_vs_context_mean_std,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.3324818186195475,-0.6675181813804525
single::particle_vs_context_mean_std,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5457085063851409,0.5457085063851409
single::particle_vs_context_mean_std,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5216998917910131,0.02169989179101306
single::particle_vs_context_mean_std,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.4558837020431896,-0.5441162979568104
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,raw,11_c2_x10_050723,3,3,1.0,0.4142133459020363,-0.5857866540979637
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,raw,12_c2_x10_070723,6,6,1.0,0.46233429944925436,-0.5376657005507457
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5686289899760948,0.5686289899760948
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.41736344191057606,0.41736344191057606
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.14884933255818913,-0.5178173341084775
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.15963568004483422,-0.8403643199551658
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.3999868856057791,0.3999868856057791
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,raw,5_c2_x10_260623,6,3,0.5,0.48288010620819355,-0.01711989379180645
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,raw,9_c2_x10_010723,9,9,1.0,0.3807710312691436,-0.6192289687308564
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.5348874606514057,-0.4651125393485943
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4495206936246405,-0.5504793063753595
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5883376203314633,0.5883376203314633
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4784949710435093,0.4784949710435093
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.09699343581225149,-0.5696732308544151
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.1940690711524822,-0.8059309288475178
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4440071218490935,0.4440071218490935
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.47813843040041665,-0.021861569599583353
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.36186889572726505,-0.6381311042727349
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,raw,11_c2_x10_050723,3,3,1.0,0.5419640378311196,-0.45803596216888043
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,raw,12_c2_x10_070723,6,6,1.0,0.5719651778708691,-0.4280348221291309
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.7494064999189475,0.7494064999189475
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.36334870220227544,0.36334870220227544
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.12326817154282048,-0.5433984951238462
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5638964123196409,-0.43610358768035906
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5149352126301254,0.5149352126301254
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,raw,5_c2_x10_260623,6,3,0.5,0.4838848364567118,-0.01611516354328818
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,raw,9_c2_x10_010723,9,9,1.0,0.4050888135270523,-0.5949111864729477
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.5348874606514057,-0.4651125393485943
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5808979089508156,-0.4191020910491844
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5883376203314633,0.5883376203314633
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4784949710435093,0.4784949710435093
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.09699343581225149,-0.5696732308544151
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5591448327374441,-0.4408551672625559
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4440071218490935,0.4440071218490935
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5716329469094791,0.07163294690947908
trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5235438088237775,-0.4764561911762225
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,11_c2_x10_050723,3,3,1.0,0.5833226864081317,-0.4166773135918683
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,12_c2_x10_070723,6,6,1.0,0.5340770506037715,-0.46592294939622847
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5322029016137347,0.5322029016137347
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.20323919852172853,0.20323919852172853
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.6353061272361307,-0.03136053943053596
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.49881141667781204,-0.501188583322188
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.10263910507007727,0.10263910507007727
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,5_c2_x10_260623,6,3,0.5,0.5729469510889734,0.07294695108897342
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,9_c2_x10_010723,9,9,1.0,0.32809005654481244,-0.6719099434551876
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_diff_positive_fraction+particle_gradient_diff_abs_mean,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.7673943612195201,-0.2326056387804799
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_diff_positive_fraction+particle_gradient_diff_abs_mean,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5934375653299372,-0.4065624346700628
