roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,roi_norm_mean_delta,roi_norm_mean_slope,roi_norm_mean_abs_step_mean,roi_norm_mean_abs_step_p95,frame_diff_mse_mean,frame_diff_mse_p95,frame_diff_mse_slope,frame_diff_abs_mean,temporal_gradient_signed_mean,spatial_std_mean,spatial_std_slope,bright_fraction_060_delta,bright_fraction_075_delta,dark_fraction_025_delta,target_near_pre_vs_rest,target_pre16_clean_vs_post_control,target_any_pre_vs_post_control
source_balanced_cycle28_rank37_obj1_4_c2_x10_240623,28.0,4_c2_x10_240623,3,37,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,32.0,,1.0,0.0,True,26.15704479226437,source_balanced_pre_event_candidate,825.1111111111111,25.22222222222222,36.0,14946.62890625,35.38248825073242,729,0,921,192,192,96,96,2809,3745,8868.5400390625,8867.8828125,-0.6572265625,0.08300013095140457,0.08307668566703796,7.655471563339233e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj1_4_c2_x10_240623.npz,,7.655471563339233e-05,0.0018971081986332188,0.0003063640312144631,0.0005643501877784729,6.20882710791193e-05,6.814292792114429e-05,-1.9032972695161626e-06,0.006111184600740671,8.058611911110347e-07,0.11722561717033386,0.003164519392645231,-0.00021701388888888812,-0.00010850694444444406,0.0,0,,1.0
source_balanced_cycle28_rank37_obj2_4_c2_x10_240623,28.0,4_c2_x10_240623,3,37,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,32.0,,1.0,0.0,True,23.070442608784315,source_balanced_pre_event_candidate,1332.9375,128.90625,128.0,6481.3994140625,19.310503005981445,1237,33,1429,225,192,96,96,2809,3745,8759.029296875,8760.47265625,1.443359375,0.0734901875257492,0.0735941231250763,0.000103935599327,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj2_4_c2_x10_240623.npz,,0.0001039355993270874,0.0018197063251023829,0.00028338526424608734,0.0005134962499141692,3.996759915025905e-05,4.386407817946747e-05,-7.491820054526989e-07,0.0049086399376392365,1.09402844827855e-06,0.13158118724822998,0.006229426548576361,-0.00032552083333333565,-0.00021701388888888812,-0.00032552083333337034,0,,1.0
source_balanced_cycle30_rank38_obj1_4_c2_x10_240623,30.0,4_c2_x10_240623,5,38,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,30.0,,1.0,0.0,True,24.560125008264656,source_balanced_pre_event_candidate,826.6666666666666,25.6,45.0,12095.6220703125,29.271419525146484,731,0,923,192,192,96,96,4682,5618,8865.73046875,8851.17578125,-14.5546875,0.08306407928466797,0.08224913477897644,-0.0008149445056915,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle30_rank38_obj1_4_c2_x10_240623.npz,,-0.0008149445056915283,0.0006114757504582961,0.0002906052689803274,0.0005753368139266967,6.188654515426606e-05,6.679301150143146e-05,3.7149237342466476e-07,0.006107928231358528,-8.578383130952716e-06,0.11708106845617294,0.002388490618389042,-0.00010850694444444406,0.0003255208333333322,0.00021701388888883955,0,,1.0
source_balanced_cycle30_rank38_obj2_4_c2_x10_240623,30.0,4_c2_x10_240623,5,38,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,30.0,,1.0,0.0,True,22.76781268703481,source_balanced_pre_event_candidate,1329.1870967741936,128.25806451612902,155.0,5364.740234375,17.243749618530273,1233,32,1425,224,192,96,96,4682,5618,8753.4814453125,8741.287109375,-12.1943359375,0.07355746626853943,0.07298668473958969,-0.0005707815289497,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle30_rank38_obj2_4_c2_x10_240623.npz,,-0.0005707815289497375,0.0007645195330848378,0.00027194360369130183,0.0004802644252777099,3.998429383500479e-05,4.255654930602759e-05,4.4468964628513673e-07,0.0049161300994455814,-6.008190666761948e-06,0.13140495121479034,0.0045290158331855,-0.00032552083333333565,0.0003255208333333322,0.00032552083333337034,0,,1.0
source_balanced_cycle32_rank39_obj1_4_c2_x10_240623,32.0,4_c2_x10_240623,7,39,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,28.0,,1.0,0.0,False,25.40345945614252,source_balanced_pre_event_candidate,825.7142857142857,25.428571428571427,42.0,13060.6962890625,31.208984375,730,0,922,192,192,96,96,6555,7491,8850.87890625,8856.5498046875,5.6708984375,0.08247420191764832,0.0827721357345581,0.0002979338169097,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle32_rank39_obj1_4_c2_x10_240623.npz,,0.00029793381690979004,0.0007773979096529766,0.00030437629473836796,0.0005659714341163634,6.321004912024364e-05,6.899186846567317e-05,9.389548100251997e-07,0.006166537757962942,3.136055511276936e-06,0.11746757477521896,0.002005016858468651,0.0,0.00043402777777777797,0.0008680555555555802,0,,1.0
source_balanced_cycle32_rank39_obj2_4_c2_x10_240623,32.0,4_c2_x10_240623,7,39,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,28.0,,1.0,0.0,False,24.872823678992287,source_balanced_pre_event_candidate,570.0,189.26315789473685,38.0,12529.9716796875,30.002422332763672,474,93,666,285,192,96,96,6555,7491,8467.3642578125,8468.48046875,1.1162109375,0.08641941100358963,0.08656705170869827,0.0001476407051086,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle32_rank39_obj2_4_c2_x10_240623.npz,,0.00014764070510864258,0.001516691673086188,0.0004083798119896337,0.0007349893450736998,0.00011086497397627681,0.00012135320939705707,-9.806313564211292e-08,0.008214084431529045,1.5540445019723848e-06,0.12529867887496948,0.0023983733526900986,-0.0003255208333333339,-0.00021701388888888812,0.00021701388888883955,0,,1.0
source_balanced_cycle34_rank40_obj1_4_c2_x10_240623,34.0,4_c2_x10_240623,9,40,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,26.0,,1.0,0.0,True,26.154192036243128,source_balanced_pre_event_candidate,569.2903225806451,188.0,31.0,15218.8740234375,36.04883193969727,473,92,665,284,192,96,96,8428,9364,8474.0791015625,8472.84375,-1.2353515625,0.08792129158973694,0.08796153217554092,4.02405858039856e-05,0.2828427124746029,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle34_rank40_obj1_4_c2_x10_240623.npz,,4.0240585803985596e-05,0.0009734405243059419,0.00040508830233624107,0.0007602162659168243,0.0001095127227017656,0.00011926952429348603,-5.936802776168718e-07,0.008166746236383915,4.236303254856466e-07,0.12510979175567627,0.001963539845934163,-0.0003255208333333322,-0.00021701388888888812,-0.00010850694444441977,0,,1.0
source_balanced_cycle34_rank40_obj2_4_c2_x10_240623,34.0,4_c2_x10_240623,9,40,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,26.0,,1.0,0.0,True,22.87704839259452,source_balanced_pre_event_candidate,1333.8529411764705,127.23529411764706,136.0,5988.5029296875,18.40530776977539,1238,31,1430,223,192,96,96,8428,9364,8744.5751953125,8740.3154296875,-4.259765625,0.07290478050708771,0.07268854975700378,-0.0002162307500839,0.2828427124746029,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle34_rank40_obj2_4_c2_x10_240623.npz,,-0.00021623075008392334,1.0020930089615952e-05,0.0002780919012270476,0.0005410835146903992,3.946579818148166e-05,4.320355401432607e-05,3.5365208436577443e-07,0.004877648316323757,-2.2761430500395363e-06,0.13145487010478973,0.0028156932616203206,0.00010850694444444406,-0.0003255208333333339,-0.00010850694444441977,0,,1.0
source_balanced_cycle36_rank41_obj1_5_c2_x10_260623,36.0,5_c2_x10_260623,1,41,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,24.0,,1.0,0.0,True,23.412970574757583,source_balanced_pre_event_candidate,1178.5454545454545,1038.1818181818182,55.0,10327.6552734375,24.71964454650879,1083,942,1275,1134,192,96,96,927,1854,8213.90234375,8233.9462890625,20.0439453125,0.08006227016448975,0.0812070220708847,0.0011447519063949,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj1_5_c2_x10_260623.npz,,0.0011447519063949585,0.005772623454326209,0.0005159073754360801,0.000928625464439392,9.823623986449093e-05,0.0001940028872922994,1.9743439818404645e-05,0.007313786074519157,1.2050004443153739e-05,0.1392790824174881,0.007877954128246399,-0.0009765625,0.00043402777777777797,-0.0021701388888888395,0,,1.0
source_balanced_cycle36_rank41_obj2_5_c2_x10_260623,36.0,5_c2_x10_260623,1,41,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,24.0,,1.0,0.0,True,23.48586016770073,source_balanced_pre_event_candidate,564.9166666666666,170.08333333333334,48.0,10704.7685546875,25.607177734375,469,74,661,266,192,96,96,927,1854,8486.265625,8484.666015625,-1.599609375,0.09054163098335266,0.09047642350196838,-6.520748138427734e-05,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj2_5_c2_x10_260623.npz,,-6.520748138427734e-05,0.0031095680723101393,0.00037610468111540143,0.0007496833801269528,0.00011886051652254537,0.000198613092652522,1.6233132948017557e-05,0.008288022130727768,-6.86487112488976e-07,0.12462383508682251,0.00451701060993621,0.0,0.0,-0.0006510416666666297,0,,1.0
source_balanced_cycle38_rank42_obj1_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.46916953650301,source_balanced_pre_event_candidate,1174.8169014084508,1026.5915492957747,71.0,8483.4208984375,20.641084671020508,1079,931,1271,1123,192,96,96,2783,3710,8176.65625,8201.98046875,25.32421875,0.07723084092140198,0.07878559827804565,0.0015547573566436,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj1_5_c2_x10_260623.npz,,0.0015547573566436768,0.00487286438589393,0.0004948045078076815,0.000851314514875412,0.000104648141132202,0.0001735165555146523,3.3859073387008576e-05,0.00739629752933979,1.63657696248265e-05,0.1376166194677353,0.0068917195360684875,0.00021701388888888812,0.0006510416666666661,-0.0015190972222222099,0,,1.0
source_balanced_cycle38_rank42_obj2_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.455762396322253,source_balanced_pre_event_candidate,1322.8,107.92941176470588,170.0,4584.2939453125,15.85906219482422,1227,12,1419,204,192,96,96,2783,3710,8707.32421875,8710.0673828125,2.7431640625,0.07391966879367828,0.07403907179832458,0.0001194030046463,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj2_5_c2_x10_260623.npz,,0.00011940300464630127,0.001736209238159328,0.00031695710985284105,0.0007227823138236997,4.7699395508971065e-05,6.911213058629072e-05,1.2281738159608218e-05,0.005167114548385143,1.256856307918497e-06,0.13130702078342438,0.006146467151600352,0.0007595486111111119,0.00010850694444444406,-0.0003255208333332593,0,,1.0
source_balanced_cycle40_rank43_obj1_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,23.65418882382201,source_balanced_pre_event_candidate,563.8367346938776,158.77551020408163,49.0,10582.173828125,26.109039306640625,468,63,660,255,192,96,96,4639,5566,8469.705078125,8470.55859375,0.853515625,0.09464480727910995,0.09447070956230164,-0.0001740977168083,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj1_5_c2_x10_260623.npz,,-0.0001740977168083191,0.0038349095530347014,0.00040176957845687865,0.0008312553167343139,0.00011053474736399949,0.00012125122229917906,4.720485805209053e-06,0.008184343576431274,-1.8325378050576546e-06,0.12325312942266464,0.004008540667631872,-0.00043402777777777797,0.00021701388888888812,0.0009765625,0,,1.0
source_balanced_cycle40_rank43_obj2_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,22.6474034697134,source_balanced_pre_event_candidate,1323.9779005524863,102.5414364640884,181.0,4553.904296875,15.880654335021973,1228,7,1420,199,192,96,96,4639,5566,8693.611328125,8704.9453125,11.333984375,0.0726907029747963,0.0732521116733551,0.0005614086985588,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj2_5_c2_x10_260623.npz,,0.0005614086985588074,0.002223947906348213,0.0003066393105607284,0.0005893833935260772,3.934614505851641e-05,4.355415476311463e-05,1.950886761685405e-06,0.004854118917137384,5.909494575462304e-06,0.13184808194637299,0.006080648741809664,0.00021701388888888812,0.0003255208333333339,-0.0005425347222222099,0,,1.0
source_balanced_cycle42_rank44_obj1_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,26.434600093654183,source_balanced_pre_event_candidate,563.0,161.125,32.0,15272.9765625,36.92790222167969,467,65,659,257,192,96,96,6495,7422,8467.095703125,8464.365234375,-2.73046875,0.09287413954734802,0.09253391623497009,-0.0003402233123779,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj1_5_c2_x10_260623.npz,,-0.0003402233123779297,0.003615472734588963,0.00039158337994625695,0.0008237160742282868,0.00010963973181787878,0.00011957849565078505,2.904679518235899e-06,0.008156835101544857,-3.581295914045768e-06,0.1225120946764946,0.003482150768419489,-0.0011935763888888899,-0.000542534722222222,0.0014105902777777901,0,,1.0
source_balanced_cycle42_rank44_obj2_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,22.861196230251345,source_balanced_pre_event_candidate,1323.572327044025,98.38993710691824,159.0,5314.34375,17.366104125976562,1228,2,1420,194,192,96,96,6495,7422,8696.546875,8705.6923828125,9.1455078125,0.07361937314271927,0.07415315508842468,0.0005337819457054,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj2_5_c2_x10_260623.npz,,0.0005337819457054138,0.0014246391929379186,0.0002699253590483415,0.0005014270544052124,4.0288108721142635e-05,4.5237155427457763e-05,9.415593300026942e-07,0.004912673030048609,5.618787781713763e-06,0.13222327828407288,0.004746166705970012,-0.00032552083333333565,-0.0003255208333333339,-0.0013020833333332593,0,,1.0
source_balanced_cycle44_rank45_obj1_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,24.448438007843635,source_balanced_pre_event_candidate,564.1818181818181,155.1818181818182,44.0,11780.9072265625,28.238563537597656,468,59,660,251,192,96,96,8351,9278,8453.23046875,8451.267578125,-1.962890625,0.09087362140417099,0.09076547622680664,-0.0001081451773643,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj1_5_c2_x10_260623.npz,,-0.00010814517736434937,0.002049564748772011,0.00040640744723771747,0.000815979391336441,0.0001035047898767516,0.00011185420007677748,1.207156463734502e-06,0.007938198745250702,-1.138338689088414e-06,0.12269609421491623,0.002894063360182655,0.0,-0.0007595486111111119,0.0009765625,0,1.0,1.0
source_balanced_cycle44_rank45_obj2_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,25.00497740839979,source_balanced_pre_event_candidate,1178.0,578.0,32.0,13139.0234375,31.44757652282715,1082,482,1274,674,192,96,96,8351,9278,8017.73974609375,8012.58935546875,-5.150390625,0.08013547956943512,0.07974036782979965,-0.0003951117396354,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj2_5_c2_x10_260623.npz,,-0.00039511173963546753,0.0014373448283709755,0.0005049456891260649,0.000872371345758438,0.00010260937415296212,0.00011664491175906732,3.0938111816977713e-07,0.00786556676030159,-4.159066520514898e-06,0.12961603701114655,0.0036635414034743028,0.00010850694444444406,-0.0003255208333333339,0.0,0,1.0,1.0
source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,24.77731787589997,source_balanced_pre_event_candidate,568.1,165.3,40.0,12319.0537109375,29.939472198486328,472,69,664,261,192,96,96,925,1850,8456.962890625,8464.3984375,7.435546875,0.09334775805473328,0.09396199136972427,0.0006142333149909,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2.npz,,0.0006142333149909973,0.0037740578817338608,0.0004128551012591312,0.0007993623614311218,0.00010815664427354932,0.0001149501113104634,1.1025277719703214e-09,0.00811015721410513,6.465659680543467e-06,0.12371116876602173,0.004300202583874939,0.00043402777777777797,0.00021701388888888812,-0.0005425347222222099,0,1.0,1.0
source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,22.837911736226303,source_balanced_pre_event_candidate,1181.2923076923078,1026.7076923076922,65.0,8843.2275390625,21.660539627075195,1085,931,1277,1123,192,96,96,925,1850,8195.3046875,8184.2958984375,-11.0087890625,0.07978309690952301,0.07895072549581528,-0.0008323714137077,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2.npz,,-0.0008323714137077332,0.00275655804662824,0.0005589415368280913,0.0008866429328918457,8.18916960270144e-05,8.951679119491018e-05,3.389839931563045e-07,0.006998215336352587,-8.761797289480455e-06,0.14103250205516815,0.00660521447773758,-0.00010850694444444406,0.0003255208333333339,-0.00010850694444441977,0,1.0,1.0
source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,24.28920753000056,source_balanced_pre_event_candidate,568.0,168.57142857142858,42.0,11736.1220703125,28.12982177734375,472,73,664,265,192,96,96,2776,3701,8461.55078125,8459.6240234375,-1.9267578125,0.08975157886743546,0.0896722748875618,-7.930397987365723e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2.npz,,-7.930397987365723e-05,0.0036796342495099546,0.0004050562256260922,0.0007141463458538055,0.00010117634519701824,0.00010814774068421683,-2.9311953480111124e-07,0.007851340807974339,-8.347700486410758e-07,0.12257210165262222,0.004900298715021786,0.00021701388888888985,0.0,-0.0004340277777777901,0,1.0,1.0
source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,22.967050802569503,source_balanced_pre_event_candidate,1181.904761904762,1030.7301587301588,63.0,9197.29296875,22.143524169921875,1086,935,1278,1127,192,96,96,2776,3701,8205.1943359375,8194.6630859375,-10.53125,0.08026035130023956,0.07947102934122086,-0.0007893219590187,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2.npz,,-0.0007893219590187073,0.002933759079074809,0.0005421176552772522,0.0008818291127681732,8.054590580286458e-05,9.335702852695248e-05,-1.5993659249752218e-06,0.006939644459635019,-8.308648830279708e-06,0.14099706709384918,0.005958163640317886,-0.00021701388888888812,-0.0003255208333333322,0.0009765625,0,1.0,1.0
source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,24.784156436692435,source_balanced_pre_event_candidate,568.5,172.1,40.0,12121.5986328125,28.8604736328125,472,76,664,268,192,96,96,4628,5552,8452.244140625,8454.025390625,1.78125,0.08902454376220703,0.08921772241592407,0.000193178653717,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2.npz,,0.00019317865371704102,0.0029254618158429603,0.00040874983135022615,0.0007963716983795165,0.00010162572289118543,0.00010873075079871341,-1.3074948774852765e-06,0.007862016558647156,2.0334737200755626e-06,0.12339314073324203,0.004268733626135561,0.0,0.00010850694444444406,0.00010850694444441977,0,1.0,1.0
source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,23.10349356577592,source_balanced_pre_event_candidate,1334.1476510067114,113.63758389261746,149.0,5362.38818359375,17.02016830444336,1238,18,1430,210,192,96,96,4628,5552,8697.4072265625,8698.421875,1.0146484375,0.07383984327316284,0.0738653838634491,2.5540590286254883e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2.npz,,2.5540590286254883e-05,0.0008974087751019345,0.0002603526178159212,0.000497756153345108,3.917611320503056e-05,4.223983123665675e-05,-8.494959298619346e-07,0.00486263120546937,2.688477707124548e-07,0.13157883286476135,0.004964065406778691,0.00021701388888888812,0.000542534722222222,-0.0006510416666667407,0,1.0,1.0
source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,26.0333854173412,source_balanced_pre_event_candidate,568.1212121212121,176.72727272727272,33.0,14321.037109375,33.76914978027344,472,81,664,273,192,96,96,6479,7403,8447.666015625,8448.61328125,0.947265625,0.08726748824119568,0.0874243751168251,0.0001568868756294,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2.npz,,0.00015688687562942505,0.002532211742027878,0.00040772141594635813,0.0007119931280612944,0.00010137596837012097,0.0001084161725884769,-9.970989929953574e-07,0.007862268015742302,1.6515344896106399e-06,0.12375666946172714,0.00408086161004367,0.0005425347222222238,0.00010850694444444406,-0.0007595486111110494,1,1.0,1.0
source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,23.30146635412513,source_balanced_pre_event_candidate,1333.7518248175184,117.05109489051095,137.0,5933.7333984375,18.16097450256348,1238,21,1430,213,192,96,96,6479,7403,8701.3955078125,8697.52734375,-3.8681640625,0.07325601577758789,0.07305333018302917,-0.0002026855945587,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2.npz,,-0.00020268559455871582,0.0006930781240316007,0.0002784082764073422,0.0005448356270790099,3.908780854544602e-05,4.238339606672525e-05,-1.1431092867784005e-06,0.0048568155616521835,-2.133620910171885e-06,0.1313849687576294,0.0044381662089492905,0.00010850694444444406,0.0008680555555555559,0.00021701388888895057,1,1.0,1.0
source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,24.400178011721657,source_balanced_pre_event_candidate,1332.857142857143,123.91836734693878,98.0,8920.6171875,23.158897399902344,1237,28,1429,220,192,96,96,8330,9255,8716.84765625,8717.0927734375,0.2451171875,0.07380351424217224,0.07382266968488693,1.915544271469116e-05,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2.npz,,1.9155442714691162e-05,0.0007145534096688966,0.00027699682273362813,0.0004860475659370422,3.949696838390082e-05,4.269258279236965e-05,5.912860519617482e-07,0.004884672351181507,2.0169505887679406e-07,0.13146498799324036,0.0039929748589615085,0.00010850694444444406,0.0003255208333333322,0.00010850694444441977,1,1.0,1.0
