source_table,source_path,row_index,feature_set,method,target,split,auc,average_precision,spearman_rho,empirical_p_ge_observed,null_auc_p95,source_eta2,n_eval,leakage_penalty,control_bonus,auc_component,ap_component,rho_component,scientific_score,promotion_status
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,51,pair::particle_vs_context_mean_diff_positive_fraction+particle_norm_range,raw,,raw,0.6304093567251462,0.8376877793356063,0.1835004868207279,,,0.0,72.0,0.05,0.08,0.6304093567251462,0.8376877793356063,0.1835004868207279,0.972,candidate
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,53,single::particle_mean_last_minus_first,raw,,raw,0.6269005847953217,0.8490520303412945,0.1785445916690277,,,0.0,72.0,0.05,0.08,0.6269005847953217,0.8490520303412945,0.1785445916690277,0.9719,candidate
acquisition_residualized_video_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_physics_benchmark/acquisition_residualized_metrics.csv,25,context_plus_residual_dictionary,,future_any_drop_within_16cycles,,0.6292397660818714,0.8961365321046189,0.1818357362159222,,,0.0,72.0,0.04,0.05,0.6292397660818714,0.8961365321046189,0.1818357362159222,0.9711,candidate
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,64,pair::particle_vs_context_mean_diff_positive_fraction+particle_norm_std,source_confound_filter_0.50,,source_confound_filter_0.50,0.5906432748538012,0.82188692235757,0.1276365546348233,,,0.0,72.0,0.0,0.08,0.5906432748538012,0.82188692235757,0.1276365546348233,0.9711,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,52,pair::particle_vs_context_mean_slope+particle_prior_area_fraction,raw,,raw,0.6292397660818714,0.8381905546650323,0.1818357362159222,,,0.0,72.0,0.05,0.08,0.6292397660818714,0.8381905546650323,0.1818357362159222,0.9708,candidate
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,63,pair::particle_vs_context_mean_last_minus_first+particle_norm_min,source_confound_filter_0.50,,source_confound_filter_0.50,0.5964912280701754,0.7962645948451565,0.1358077590463737,,,0.0,72.0,0.0,0.08,0.5964912280701754,0.7962645948451565,0.1358077590463737,0.9688,weak
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,22,acquisition_context,,future_any_drop_within_16cycles,cycleNo,0.7274853801169591,0.9327899959730988,0.3200638071854921,0.0019960079840319,0.637485380116959,0.0,72.0,0.26,0.14,0.7274853801169591,0.9327899959730988,0.3200638071854921,0.966,leakage_guarded
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,57,pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,raw,,raw,0.6128654970760233,0.871353513872861,0.1587977243876606,,,0.0,72.0,0.05,0.08,0.6128654970760233,0.871353513872861,0.1587977243876606,0.9637,candidate
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,61,video_plus_echem,source_confound_filter_0.10,future_any_drop_within_16cycles,source_confound_filter_0.10,0.5883040935672514,0.8071444774781823,0.1242407066452681,0.155688622754491,0.6374269005847953,0.0,72.0,0.0,0.08,0.5883040935672514,0.8071444774781823,0.1242407066452681,0.9632,weak
echem_conditioned_residual_dictionary,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_conditioned_residual_dictionary/echem_conditioned_residual_dictionary_metrics.csv,19,residual_dictionary_raw,leave_cycle,future_any_drop_within_8cycles,leave_cycle,0.66820987654321,0.6996564265413552,0.291376157273385,0.0299003322259136,0.6199459876543211,0.0,72.0,0.12,0.14,0.66820987654321,0.6996564265413552,0.291376157273385,0.9622,candidate
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,2,residual_dictionary,,future_any_drop_within_8cycles,,0.66820987654321,0.6996564265413552,0.291376157273385,0.0139720558882235,0.6289737654320987,0.0,72.0,0.12,0.14,0.66820987654321,0.6996564265413552,0.291376157273385,0.9622,candidate
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,13,echem_regime,source_confound_filter_0.10,future_any_drop_within_8cycles,source_confound_filter_0.10,0.6874999999999999,0.6830804544039838,0.3250418033315768,,,0.0,72.0,0.08,0.08,0.6874999999999999,0.6830804544039838,0.3250418033315768,0.9591,candidate
signed_loss_source_robustness,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/signed_loss_source_robustness_audit/signed_loss_source_robustness_metrics.csv,3,combined_loss_mechanism_axis,within_source_centered_z,future_any_drop_within_16cycles,,0.631578947368421,0.8655107321735929,0.1851268807628167,,,0.0186120501480632,72.0,0.0447,0.05,0.631578947368421,0.8655107321735929,0.1851268807628167,0.9583,candidate
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,56,video_plus_echem,raw,future_any_drop_within_16cycles,raw,0.6116959064327485,0.8577473744740886,0.1571521521142133,0.0878243512974051,0.6339181286549708,0.0,72.0,0.05,0.08,0.6116959064327485,0.8577473744740886,0.1571521521142133,0.9576,candidate
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,54,video_all,source_confound_filter_0.25,future_any_drop_within_16cycles,source_confound_filter_0.25,0.5719298245614035,0.8443514692602286,0.1012026948170065,0.2135728542914171,0.6409941520467836,0.0,72.0,0.0,0.08,0.5719298245614035,0.8443514692602286,0.1012026948170065,0.9576,weak
acquisition_residualized_video_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_physics_benchmark/acquisition_residualized_metrics.csv,32,residualized_handcrafted_particle,,future_any_drop_within_16cycles,,0.6198830409356725,0.8859758777225548,0.1686711580283441,,,0.0,72.0,0.04,0.05,0.6198830409356725,0.8859758777225548,0.1686711580283441,0.9568,candidate
temporal_directionality_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/temporal_directionality_physics_audit/temporal_directionality_model_metrics.csv,8,logistic_l2,logistic_l2,past_any_drop_within_16cycles,cycleNo,0.8166666666666667,0.5142773320274012,,,,0.0,72.0,0.04,0.0,0.8166666666666667,0.5142773320274012,0.0,0.9567,candidate
temporal_directionality_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/temporal_directionality_physics_audit/temporal_directionality_model_metrics.csv,0,logistic_l2,logistic_l2,future_any_drop_within_8cycles,cycleNo,0.7986111111111112,0.7925229854126128,,,,0.0,72.0,0.12,0.0,0.7986111111111112,0.7925229854126128,0.0,0.956,candidate
source_balanced_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_video_echem_transfer_audit/source_balanced_video_echem_metrics.csv,4,echem_regime,,future_any_drop_within_8cycles,,0.6875,0.6732577879636703,0.3250418033315768,,,0.0,72.0,0.08,0.08,0.6875,0.6732577879636703,0.3250418033315768,0.9556,candidate
source_balanced_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_video_echem_transfer_audit/source_balanced_video_echem_metrics.csv,5,echem_regime,,future_any_drop_within_8cycles,,0.6875,0.6732577879636703,0.3250418033315768,,,0.0,72.0,0.08,0.08,0.6875,0.6732577879636703,0.3250418033315768,0.9556,candidate
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,18,video_all,,future_any_drop_within_8cycles,source_stem,0.7114197530864197,0.7906798147298508,0.3662250784078326,,,0.0,72.0,0.12,0.05,0.7114197530864197,0.7906798147298508,0.3662250784078326,0.9548,candidate
source_domain_video_echem_adaptation,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_domain_video_echem_adaptation_audit/source_domain_video_echem_metrics.csv,8,echem_regime,source_centered,future_any_drop_within_16cycles,source_centered,0.6526315789473685,0.9162236580112648,0.2149131057441471,,,0.0,72.0,0.04,0.0,0.6526315789473685,0.9162236580112648,0.2149131057441471,0.9548,candidate
source_balanced_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_video_echem_transfer_audit/source_balanced_video_echem_metrics.csv,2,acquisition_context,,future_any_drop_within_8cycles,,0.8256172839506173,0.8283384710404901,0.5640400842631582,,,0.0,72.0,0.3,0.08,0.8256172839506173,0.8283384710404901,0.5640400842631582,0.9519,leakage_guarded
source_balanced_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_video_echem_transfer_audit/source_balanced_video_echem_metrics.csv,3,acquisition_context,,future_any_drop_within_8cycles,,0.8256172839506173,0.8283384710404901,0.5640400842631582,,,0.0,72.0,0.3,0.08,0.8256172839506173,0.8283384710404901,0.5640400842631582,0.9519,leakage_guarded
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,55,trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_norm_mean,raw,,raw,0.6198830409356726,0.807309535319871,0.1686711580283441,,,0.0,72.0,0.05,0.08,0.6198830409356726,0.807309535319871,0.1686711580283441,0.9493,candidate
acquisition_residualized_video_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_physics_benchmark/acquisition_residualized_metrics.csv,36,residualized_all_video,,future_any_drop_within_16cycles,,0.6198830409356725,0.8633228210526058,0.1686711580283441,,,0.0,72.0,0.04,0.05,0.6198830409356725,0.8633228210526058,0.1686711580283441,0.9489,candidate
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,59,single::particle_mean_diff_positive_fraction,raw,,raw,0.6076023391812866,0.8416056898851592,0.1516770236121903,,,0.0,72.0,0.05,0.08,0.6076023391812866,0.8416056898851592,0.1516770236121903,0.9473,candidate
balanced_future_roi_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_physics_audit/balanced_future_leave_cycle_oof_metrics.csv,0,logistic_l2,logistic_l2,,cycleNo,0.7160493827160493,0.7610287875969075,,,,0.0,72.0,0.04,0.0,0.7160493827160493,0.7610287875969075,0.0,0.9424,candidate
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,45,echem_regime,source_confound_filter_0.10,future_any_drop_within_16cycles,source_confound_filter_0.10,0.5684210526315789,0.8108516861083261,0.0963403577473763,0.2295409181636726,0.6317543859649122,0.0,72.0,0.0,0.08,0.5684210526315789,0.8108516861083261,0.0963403577473763,0.9419,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,58,trio::particle_vs_context_mean_last_minus_first+particle_mean_diff_positive_fraction+particle_norm_mean,raw,,raw,0.6128654970760233,0.8085086066098239,0.1587977243876606,,,0.0,72.0,0.05,0.08,0.6128654970760233,0.8085086066098239,0.1587977243876606,0.9417,candidate
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,11,echem_regime,,future_any_drop_within_16cycles,,0.6105263157894736,0.8728476202160413,0.1556267317457617,0.0778443113772455,0.6280701754385964,0.0,72.0,0.04,0.05,0.6105263157894736,0.8728476202160413,0.1556267317457617,0.9416,candidate
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,72,single::particle_prior_area_fraction,source_confound_filter_0.50,,source_confound_filter_0.50,0.5637426900584795,0.8248157679199613,0.0896836889028756,,,0.0,72.0,0.0,0.08,0.5637426900584795,0.8248157679199613,0.0896836889028756,0.9414,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,73,pair::particle_vs_context_mean_diff_positive_fraction+particle_prior_area_fraction,source_confound_filter_0.50,,source_confound_filter_0.50,0.5637426900584795,0.8248157679199613,0.0896836889028756,,,0.0,72.0,0.0,0.08,0.5637426900584795,0.8248157679199613,0.0896836889028756,0.9414,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,74,pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,source_confound_filter_0.50,,source_confound_filter_0.50,0.5637426900584795,0.8248157679199613,0.0896836889028756,,,0.0,72.0,0.0,0.08,0.5637426900584795,0.8248157679199613,0.0896836889028756,0.9414,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,75,pair::particle_vs_context_mean_slope+particle_prior_area_fraction,source_confound_filter_0.50,,source_confound_filter_0.50,0.5637426900584795,0.8248157679199613,0.0896836889028756,,,0.0,72.0,0.0,0.08,0.5637426900584795,0.8248157679199613,0.0896836889028756,0.9414,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,76,pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,,source_confound_filter_0.50,0.5637426900584795,0.8248157679199613,0.0896836889028756,,,0.0,72.0,0.0,0.08,0.5637426900584795,0.8248157679199613,0.0896836889028756,0.9414,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,77,pair::particle_prior_area_fraction+particle_vs_context_mean_std,source_confound_filter_0.50,,source_confound_filter_0.50,0.5637426900584795,0.8248157679199613,0.0896836889028756,,,0.0,72.0,0.0,0.08,0.5637426900584795,0.8248157679199613,0.0896836889028756,0.9414,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,78,pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,source_confound_filter_0.50,,source_confound_filter_0.50,0.5637426900584795,0.8248157679199613,0.0896836889028756,,,0.0,72.0,0.0,0.08,0.5637426900584795,0.8248157679199613,0.0896836889028756,0.9414,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,79,pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,source_confound_filter_0.50,,source_confound_filter_0.50,0.5637426900584795,0.8248157679199613,0.0896836889028756,,,0.0,72.0,0.0,0.08,0.5637426900584795,0.8248157679199613,0.0896836889028756,0.9414,weak
balanced_future_context_region,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_context_region_audit/balanced_future_context_region_oof_metrics.csv,6,physics_plus_acquisition_context,logistic_l2,,cycleNo,0.8865740740740741,0.895998189652921,,,,0.0,72.0,0.26,0.0,0.8865740740740741,0.895998189652921,0.0,0.9402,leakage_guarded
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,68,single::particle_vs_context_mean_slope,source_confound_filter_0.50,,source_confound_filter_0.50,0.5719298245614035,0.7900340479564693,0.1012026948170065,,,0.0,72.0,0.0,0.08,0.5719298245614035,0.7900340479564693,0.1012026948170065,0.9386,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,69,pair::particle_vs_context_mean_slope+particle_norm_mean,source_confound_filter_0.50,,source_confound_filter_0.50,0.5719298245614035,0.7900340479564693,0.1012026948170065,,,0.0,72.0,0.0,0.08,0.5719298245614035,0.7900340479564693,0.1012026948170065,0.9386,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,56,pair::particle_vs_context_mean_diff_positive_fraction+particle_norm_max,raw,,raw,0.6140350877192982,0.7885098079504385,0.1604678088584515,,,0.0,72.0,0.05,0.08,0.6140350877192982,0.7885098079504385,0.1604678088584515,0.9361,candidate
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,25,video_scalar,,future_any_drop_within_16cycles,cycleNo,0.6035087719298246,0.8764196148236947,0.1456331462000825,,,0.0,72.0,0.04,0.05,0.6035087719298246,0.8764196148236947,0.1456331462000825,0.9348,candidate
