roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,mask_base_area_fraction,mask_area_fraction_median,mask_area_fraction_iqr,mask_area_fraction_slope,mask_centroid_path_px,mask_centroid_max_step_px,mask_centroid_drift_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,front_radius_q60_median_px,front_radius_q60_delta_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_median_px,front_radius_q70_delta_px,front_radius_q70_slope_px_per_norm_time,front_radius_q80_median_px,front_radius_q80_delta_px,front_radius_q80_slope_px_per_norm_time,front_radius_q70_positive_step_fraction,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,pixel_size_um_assumed,n_loaded_frames,frame_height,frame_width
source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,23.30146635412513,source_balanced_pre_event_candidate,1333.7518248175184,117.05109489051095,137.0,5933.7333984375,18.16097450256348,1238,21,1430,213,192,96,96,6479,7403,8701.3955078125,8697.52734375,-3.8681640625,0.0732560157775878,0.0730533301830291,-0.0002026855945587,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2.npz,,0.2509765625,0.2351345486111111,0.003960503472222238,0.008839890173074176,7.706695066121035,0.23975393367429337,0.4233742471455876,0.14484203606843948,0.0009802623373485145,8.0,0.0,,6.0,-1.0,-0.9046391752577323,6.0,0.0,,0.0,2.0,,-11.760309278350519,-0.43353204123711353,0.192,96,96,96
source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,24.400178011721657,source_balanced_pre_event_candidate,1332.857142857143,123.91836734693878,98.0,8920.6171875,23.158897399902344,1237,28,1429,220,192,96,96,8330,9255,8716.84765625,8717.0927734375,0.2451171875,0.0738035142421722,0.0738226696848869,1.915544271469116e-05,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2.npz,,0.2507595486111111,0.23741319444444445,0.0030381944444444475,0.0011372254886168373,7.512669779855144,0.21271263615152233,0.08031616465547771,0.1431155689060688,0.003111213884921269,11.0,0.0,,10.0,0.0,0.006443298969072194,8.0,0.0,0.0032216494845361023,0.021052631578947368,13.0,4.146262886597941,0.12371134020618513,0.004560494845360827,0.192,96,96,96
source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,23.11647860509432,source_balanced_pre_event_candidate,1180.5797101449275,1036.1739130434785,69.0,8996.3212890625,21.14890480041504,1085,940,1277,1132,192,96,96,8330,9255,8201.01953125,8198.9814453125,-2.0380859375,0.0815426409244537,0.0814281031489372,-0.0001145377755165,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2.npz,,0.2989366319444444,0.2791883680555556,0.004286024305555525,0.00207897068298969,7.9792438027838815,0.19824925779389874,0.07403854114622142,0.14672376215457916,0.003674322619227711,6.0,0.0,,6.0,0.0,,5.0,0.0,,0.0,5.0,-0.2480670103092785,,,0.192,96,96,96
source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,24.13946282545208,source_balanced_pre_event_candidate,1333.8461538461538,123.46153846153848,104.0,8290.7568359375,22.076351165771484,1238,27,1430,219,192,96,96,920,1840,8735.9619140625,8735.8203125,-0.1416015625,0.0739492699503898,0.0739663392305374,1.706928014755249e-05,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj1_7_c2_x10_290623.npz,,0.2517361111111111,0.23600260416666666,0.0030924479166666297,0.0021350419261884244,6.776372038721233,0.17847689171716044,0.10355220343193793,0.1430629100650549,0.005297559080645453,11.0,0.0,-0.0019329896907216391,8.0,0.0,-0.7545103092783507,7.0,0.0,-0.683634020618557,0.021052631578947368,7.0,,-12.826675257731964,-0.4728425567010308,0.192,96,96,96
source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,25.17189719050952,source_balanced_pre_event_candidate,569.2222222222222,177.22222222222223,36.0,13156.5732421875,30.565053939819336,473,81,665,273,192,96,96,920,1840,8489.359375,8483.0849609375,-6.2744140625,0.0872433558106422,0.0868066102266311,-0.000436745584011,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj2_7_c2_x10_290623.npz,,0.2880859375,0.27132161458333337,0.00401475694444442,0.0036760922286655237,7.778877398624607,0.20508490478399985,0.22665509296784433,0.13902545534074306,0.0048816660299090715,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,0.21198453608247445,,,0.192,96,96,96
source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,25.289213861257853,source_balanced_pre_event_candidate,568.5555555555555,177.55555555555554,36.0,13234.3671875,30.95050048828125,473,82,665,274,192,96,96,2761,3681,8477.0654296875,8478.8955078125,1.830078125,0.0895366668701171,0.0897456407546997,0.0002089738845825,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj1_7_c2_x10_290623.npz,,0.2828776041666667,0.26399739583333337,0.006103515625,-0.00810341327051117,9.362704183927736,0.2260677875145154,0.1342682120531845,0.14609305560588837,0.007321423445300196,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,0.052190721649484406,,,0.192,96,96,96
source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,23.05461387133453,source_balanced_pre_event_candidate,1326.9433962264152,116.85534591194968,159.0,5196.970703125,16.436952590942383,1231,21,1423,213,192,96,96,2761,3681,8718.2470703125,8715.947265625,-2.2998046875,0.0732193365693092,0.0731019973754882,-0.0001173391938209,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj2_7_c2_x10_290623.npz,,0.2533637152777778,0.23546006944444445,0.007161458333333343,-0.00957175273392755,7.493235117110251,0.20121111713964046,0.2905526622713646,0.14437290839850903,0.008972577112198805,11.0,0.0,,10.0,0.0,-0.07731958762886598,8.0,-1.0,-0.8247422680412375,0.021052631578947368,2.5,0.7306701030927835,-1.576030927835053,-0.05809880412371146,0.192,96,96,96
source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,23.372022607686755,source_balanced_pre_event_candidate,567.5744680851063,163.6595744680851,47.0,10692.7197265625,25.64937210083008,472,68,664,260,192,96,96,6444,7363,8474.392578125,8471.96484375,-2.427734375,0.0908246338367462,0.0909845679998397,0.0001599341630935,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj1_7_c2_x10_290623.npz,,0.2816840277777778,0.2561306423611111,0.0068359375,-0.014383532337306703,7.540607466091034,0.24571703039161286,0.9020722933193351,0.14676494896411896,0.006399230491465978,6.0,-1.0,-0.4213917525773198,6.0,-1.0,-0.9046391752577323,6.0,-1.0,-1.2409793814433,0.0,7.0,-1.2345360824742277,-9.951030927835056,-0.36683480412371183,0.192,96,96,96
source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,22.324878552443145,source_balanced_pre_event_candidate,1176.4266666666667,1025.493333333333,75.0,8388.0390625,20.178136825561523,1080,929,1272,1121,192,96,96,6444,7363,8176.634765625,8214.17578125,37.541015625,0.0758312866091728,0.0776256173849105,0.0017943307757377,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj2_7_c2_x10_290623.npz,,0.2926432291666667,0.2701280381944444,0.01090494791666663,-0.008411525451030927,8.605365925058464,0.34748011774910503,0.4744263297239772,0.15034076943993568,0.010203620361298635,6.0,-1.0,-1.1707474226804127,6.0,0.0,,5.0,0.0,0.01804123711340207,0.0,6.0,2.262886597938145,,,0.192,96,96,96
source_balanced_cycle64_rank54_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,25.296864300349824,source_balanced_pre_event_candidate,565.3714285714286,161.6,35.0,13981.1220703125,33.0367431640625,469,66,661,258,192,96,96,8285,9205,8470.943359375,8474.431640625,3.48828125,0.0936238095164299,0.0938752740621566,0.0002514645457267,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj1_7_c2_x10_290623.npz,,0.2886284722222222,0.27099609375,0.00390625,-0.003959524672465635,7.812425654671899,0.21532449531794523,0.06824488826939089,0.1420027520507574,0.001693560480207358,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,-0.2068298969072167,,,0.192,96,96,96
source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,22.72802435300064,source_balanced_pre_event_candidate,1328.9929078014184,102.4964539007092,141.0,5854.51953125,18.008760452270508,1233,6,1425,198,192,96,96,8285,9205,8697.8017578125,8696.640625,-1.1611328125,0.0733489468693733,0.0733357071876525,-1.3239681720733644e-05,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj2_7_c2_x10_290623.npz,,0.2501085069444444,0.23643663194444445,0.003499348958333315,-0.004849253651202753,7.912679170307956,0.18598531484227415,0.34854651908994894,0.14485531859099865,0.0036017470609051023,8.0,0.0,,6.0,0.0,0.789948453608248,5.0,1.0,1.4323453608247432,0.031578947368421054,2.0,-0.06958762886597941,10.269329896907227,0.37856857731958776,0.192,96,96,96
source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,25.31857735618822,source_balanced_pre_event_candidate,550.7777777777778,183.66666666666663,36.0,13578.4033203125,31.90176773071289,455,88,647,280,192,96,96,914,1827,8476.3994140625,8469.75,-6.6494140625,0.0869570076465606,0.0864942297339439,-0.0004627779126167,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj1_8_c2_x10_300623.npz,,0.2874348958333333,0.2663302951388889,0.006781684027777735,-0.0009490861925472474,7.853129031896085,0.176939048582031,0.057883407558579666,0.14273417182266712,0.003253617840002956,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,-0.10760309278350508,,,0.192,96,96,96
source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,22.762042747653105,source_balanced_pre_event_candidate,1310.8402366863904,124.2603550295858,169.0,4928.5390625,15.936147689819336,1215,28,1407,220,192,96,96,914,1827,8771.9921875,8763.0439453125,-8.9482421875,0.0731098353862762,0.0727058500051498,-0.0004039853811264,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj2_8_c2_x10_300623.npz,,0.2556423611111111,0.2357855902777778,0.007297092013888867,-0.00037935481994558727,7.763493148869526,0.1915733207880978,0.6193786401253253,0.1432158164680004,0.004822939562313639,11.0,0.0,,8.0,4.0,4.425257731958765,7.0,1.0,1.4432989690721656,0.07368421052631578,2.0,,80.67139175257736,2.9738701855670118,0.192,96,96,96
source_balanced_cycle68_rank56_obj1_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,23.16876155864527,source_balanced_pre_event_candidate,549.1636363636363,179.56363636363636,55.0,9795.5771484375,24.391326904296875,453,84,645,276,192,96,96,2742,3655,8460.4150390625,8455.3310546875,-5.083984375,0.0899391174316406,0.0895228683948516,-0.0004162490367889,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj1_8_c2_x10_300623.npz,,0.2935112847222222,0.26383463541666663,0.00575086805555558,0.02545291861307993,8.578519048496288,0.22081514483673356,0.49388563933817137,0.14652212150394917,-0.006394817486655008,9.0,2.0,2.1945876288659805,8.0,1.0,1.6597938144329905,7.0,1.0,1.4613402061855683,0.031578947368421054,2.0,,24.426546391752588,0.9004602061855671,0.192,96,96,96
source_balanced_cycle68_rank56_obj2_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,24.35916966597197,source_balanced_pre_event_candidate,1170.060606060606,604.6060606060606,33.0,12434.7802734375,30.415143966674805,1074,509,1266,701,192,96,96,2742,3655,7961.28662109375,7956.08837890625,-5.1982421875,0.0749700516462326,0.0745703503489494,-0.0003997012972831,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj2_8_c2_x10_300623.npz,,0.2414279513888889,0.22010633680555558,0.005126953125,0.023501611384056417,7.876794958814886,0.22384216926591616,0.5246073356911354,0.16537748090922832,-0.0054957288312581735,5.0,0.0,,5.0,0.0,,5.0,0.0,0.6932989690721651,0.0,5.0,0.4033505154639176,,,0.192,96,96,96
source_balanced_cycle70_rank57_obj1_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,23.94243621744613,source_balanced_pre_event_candidate,558.4347826086956,185.2173913043478,46.0,11111.662109375,26.94074821472168,462,89,654,281,192,96,96,4570,5483,8472.38671875,8469.0625,-3.32421875,0.0879349112510681,0.0876763015985488,-0.0002586096525192,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj1_8_c2_x10_300623.npz,,0.2843967013888889,0.2652452256944444,0.003987630208333315,0.01015371910348655,8.025842679624015,0.25114194833106857,0.3084565262623378,0.14534750394523144,0.0004255539958470905,7.0,0.0,0.9922680412371137,7.0,0.0,0.7190721649484536,6.0,1.0,0.5541237113402067,0.031578947368421054,7.0,-3.228737113402062,9.347938144329897,0.34460239175257745,0.192,96,96,96
source_balanced_cycle70_rank57_obj2_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,24.48501377212224,source_balanced_pre_event_candidate,1172.0,609.5757575757576,33.0,12562.2861328125,30.125808715820312,1076,514,1268,706,192,96,96,4570,5483,7956.3515625,7955.35400390625,-0.99755859375,0.0736097618937492,0.0736171603202819,7.398426532745361e-06,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj2_8_c2_x10_300623.npz,,0.2424045138888889,0.2255859375,0.00566948784722221,0.011294859791129735,6.913386582383424,0.20548246718199123,0.1945216345845337,0.1571860145777464,0.0005760556879002128,5.0,0.0,,5.0,0.0,,5.0,0.0,0.059922680412371164,0.0,5.0,0.12113402061855674,,,0.192,96,96,96
source_balanced_cycle72_rank58_obj1_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,25.992935327018248,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14739.283203125,34.92921447753906,460,97,652,289,192,96,96,6398,7311,8454.08984375,8458.830078125,4.740234375,0.0851601883769035,0.0854842811822891,0.0003240928053855,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj1_8_c2_x10_300623.npz,,0.2883029513888889,0.2721354166666667,0.0030381944444444753,0.005749329941652356,8.433616876093819,0.20251796698907654,0.26634587263834036,0.14174068719148636,0.0004704902788681733,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,-0.17976804123711349,,,0.192,96,96,96
source_balanced_cycle72_rank58_obj2_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,22.75336144594749,source_balanced_pre_event_candidate,1318.6842105263158,131.78947368421052,152.0,5472.39111328125,16.9943904876709,1223,36,1415,228,192,96,96,6398,7311,8766.9375,8776.58203125,9.64453125,0.0728592053055763,0.0733479931950569,0.0004887878894805,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj2_8_c2_x10_300623.npz,,0.2548828125,0.2400173611111111,0.00298394097222221,0.004487657055412373,7.005263251610087,0.21593412131940382,0.2489788996845554,0.14338618516921997,0.0021419443943796984,8.0,0.0,,7.0,0.0,-0.24935567010309295,6.0,0.0,-0.03479381443298974,0.021052631578947368,2.0,0.01546391752577319,-3.241623711340208,-0.11949921649484538,0.192,96,96,96
source_balanced_cycle74_rank59_obj1_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,26.0005089106223,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14731.1025390625,34.947486877441406,460,97,652,289,192,96,96,8226,9140,8467.166015625,8462.2314453125,-4.9345703125,0.0883241221308708,0.0879408121109008,-0.0003833100199699,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj1_8_c2_x10_300623.npz,,0.2932942708333333,0.2737087673611111,0.004286024305555525,-0.00036935707957474735,8.675958521265933,0.20244465313174356,0.09253139421839703,0.14398904889822006,0.0005948426725208444,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,0.16430412371134032,,,0.192,96,96,96
source_balanced_cycle74_rank59_obj2_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,24.338407919293296,source_balanced_pre_event_candidate,809.304347826087,29.13043478260869,46.0,11502.7158203125,28.194883346557617,713,0,905,192,192,96,96,8226,9140,8851.52734375,8849.7265625,-1.80078125,0.0873248428106308,0.0872191488742828,-0.0001056939363479,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj2_8_c2_x10_300623.npz,,0.2546657986111111,0.2372504340277778,0.003933376736111105,-3.9291818800108994e-05,12.026459111739875,0.31778108998111243,0.0599317408637333,0.13527207635343075,0.0012412773920511162,37.0,-1.0,-0.6269329896907219,37.0,0.0,,37.0,0.0,-0.16301546391752586,0.0,2.0,3.3344072164948457,,,0.192,96,96,96
source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.452382044990863,source_balanced_pre_event_candidate,1340.0353982300885,124.95575221238938,113.0,7830.27734375,20.5656795501709,1244,29,1436,221,192,96,96,909,1818,8709.7548828125,8707.8408203125,-1.9140625,0.0746952146291732,0.0745937526226043,-0.0001014620065689,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj1_9_c2_x10_010723.npz,,0.2590060763888889,0.2444118923611111,0.00434027777777779,-0.002097567878364837,7.508930331976741,0.22341314690956282,0.1441795579252986,0.14357175678014755,0.006500328977390664,8.0,0.0,,6.0,0.0,,6.0,0.0,,0.0,2.0,,,,0.192,96,96,96
source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.44948962545228,source_balanced_pre_event_candidate,1190.6666666666667,1046.7368421052631,57.0,10542.4970703125,24.14755249023437,1095,951,1287,1143,192,96,96,909,1818,8314.3515625,8314.6298828125,0.2783203125,0.0823720544576644,0.0823763534426689,4.298985004425049e-06,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj2_9_c2_x10_010723.npz,,0.2833116319444444,0.2695855034722222,0.004286024305555525,0.0015833484348152975,8.21450781661271,0.2066761067917578,0.14454177308041335,0.16523434780538082,0.009626023113708373,6.0,0.0,0.09342783505154655,6.0,0.0,-0.05863402061855673,5.0,0.0,,0.010526315789473684,5.0,-0.8028350515463919,-0.6449742268041239,-0.023776329896907245,0.192,96,96,96
source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.31754665022192,source_balanced_pre_event_candidate,1337.0852713178294,121.95348837209302,129.0,6522.48046875,18.387556076049805,1241,26,1433,218,192,96,96,2728,3637,8706.62109375,8709.1865234375,2.5654296875,0.0742107853293418,0.0743312984704971,0.0001205131411552,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj1_9_c2_x10_010723.npz,,0.2572699652777778,0.2377387152777778,0.00572374131944442,-0.011996868959407223,6.584596159648371,0.1499147051764973,0.8379540920145319,0.14699535630643368,0.009765910164731533,8.0,0.0,0.010309278350515476,6.0,0.0,,5.0,1.0,1.2268041237113407,0.0,2.0,-0.20103092783505158,,,0.192,96,96,96
source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.41815372880088,source_balanced_pre_event_candidate,1187.876923076923,1042.953846153846,65.0,9549.6884765625,22.305952072143555,1092,947,1284,1139,192,96,96,2728,3637,8288.068359375,8307.3076171875,19.2392578125,0.0824043601751327,0.0835944041609764,0.0011900439858436,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj2_9_c2_x10_010723.npz,,0.28515625,0.26578776041666663,0.01011827256944442,-0.007919189173467938,8.361950222593377,0.20051894513089275,0.3690516961983033,0.1644890196621418,0.016343919447498394,6.0,0.0,0.06185567010309284,6.0,0.0,,5.0,0.0,-0.018041237113402088,0.0,6.0,0.16301546391752594,,,0.192,96,96,96
source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.150083064243805,source_balanced_pre_event_candidate,1334.1192052980132,112.71523178807946,151.0,5705.8154296875,16.933719635009766,1238,17,1430,209,192,96,96,4548,5456,8691.806640625,8688.6708984375,-3.1357421875,0.0736872553825378,0.0735723748803138,-0.0001148805022239,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj1_9_c2_x10_010723.npz,,0.2565104166666667,0.2331814236111111,0.012261284722222238,-0.006139661301725377,6.390747959505196,0.18757989135153527,1.1111627253411558,0.14877824299037457,0.007016527269650056,6.0,5.0,3.476159793814434,5.0,1.0,1.417525773195877,5.0,0.0,,0.021052631578947368,4.0,-1.4793814432989698,15.592783505154644,0.5748123711340213,0.192,96,96,96
source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.4685353351648,source_balanced_pre_event_candidate,1185.3538461538462,1036.123076923077,65.0,9524.556640625,22.5175895690918,1089,940,1281,1132,192,96,96,4548,5456,8267.41796875,8285.4951171875,18.0771484375,0.0771297514438629,0.0782842934131622,0.0011545419692993,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj2_9_c2_x10_010723.npz,,0.2902560763888889,0.2647569444444444,0.01559787326388884,-0.005752895569337059,8.31712331888962,0.5330081878554631,0.4739518695899761,0.16139662824571133,0.01495670726205963,6.0,0.0,,6.0,0.0,,5.0,0.0,0.0032216494845360845,0.0,6.0,0.7332474226804128,,,0.192,96,96,96
