roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,status,timing_elapsed_s,timing_dt_median_s,timing_dt_max_to_median_ratio,pixel_size_um,thr30_radius2_slope_px2_per_s,thr30_radius2_slope_r2,thr30_radius2_slope_n,thr30_radius2_slope_boot_p05_px2_per_s,thr30_radius2_slope_boot_p50_px2_per_s,thr30_radius2_slope_boot_p95_px2_per_s,thr30_apparent_D_um2_per_s,thr30_apparent_D_boot_p05_um2_per_s,thr30_apparent_D_boot_p50_um2_per_s,thr30_apparent_D_boot_p95_um2_per_s,thr30_frac_mean,thr30_frac_delta,thr50_radius2_slope_px2_per_s,thr50_radius2_slope_r2,thr50_radius2_slope_n,thr50_radius2_slope_boot_p05_px2_per_s,thr50_radius2_slope_boot_p50_px2_per_s,thr50_radius2_slope_boot_p95_px2_per_s,thr50_apparent_D_um2_per_s,thr50_apparent_D_boot_p05_um2_per_s,thr50_apparent_D_boot_p50_um2_per_s,thr50_apparent_D_boot_p95_um2_per_s,thr50_frac_mean,thr50_frac_delta,thr70_radius2_slope_px2_per_s,thr70_radius2_slope_r2,thr70_radius2_slope_n,thr70_radius2_slope_boot_p05_px2_per_s,thr70_radius2_slope_boot_p50_px2_per_s,thr70_radius2_slope_boot_p95_px2_per_s,thr70_apparent_D_um2_per_s,thr70_apparent_D_boot_p05_um2_per_s,thr70_apparent_D_boot_p50_um2_per_s,thr70_apparent_D_boot_p95_um2_per_s,thr70_frac_mean,thr70_frac_delta
source_balanced_cycle70_rank57_obj2_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,24.48501377212224,source_balanced_pre_event_candidate,1172.0,609.5757575757576,33.0,12562.2861328125,30.125808715820312,1076,514,1268,706,192,96,96,4570,5483,7956.3515625,7955.35400390625,-0.99755859375,0.0736097618937492,0.0736171603202819,7.398426532745361e-06,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj2_8_c2_x10_300623.npz,,ok,9187.308025754988,100.10616414621472,1.0178905085970535,0.096,-0.0002178853504296263,0.02694606620290585,96,-0.0005137969142030389,-0.00022265020566729913,8.838778605427375e-05,-5.02007847389859e-07,-1.1837880903238016e-06,-5.129860738574572e-07,2.0364545906904673e-07,0.7566875124825243,-0.0008987417615339277,-0.0007606490683901328,0.03559425921196668,96,-0.0016574651790959613,-0.0007798473337449593,4.1156354437791695e-05,-1.752535453570866e-06,-3.818799772637095e-06,-1.796768256948386e-06,9.482424062467207e-08,0.532627758637907,0.0020970641102456833,-0.0010528374874151794,0.039274050969081986,96,-0.002124744100660132,-0.0010491872723438825,7.349008322856979e-05,-2.4257375710045735e-06,-4.895410407920945e-06,-2.4173274754803053e-06,1.693211517586248e-07,0.3564868559017376,0.0031455961653684694
source_balanced_cycle72_rank58_obj1_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,25.992935327018248,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14739.283203125,34.92921447753906,460,97,652,289,192,96,96,6398,7311,8454.08984375,8458.830078125,4.740234375,0.0851601883769035,0.0854842811822891,0.0003240928053855,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj1_8_c2_x10_300623.npz,,ok,9189.924319501966,100.27112891152501,1.0122209255229315,0.096,0.00031217478607488945,0.017375898877874163,96,-0.00013001147151817964,0.0003521108119473602,0.0008599626741839702,7.192507071165453e-07,-2.995464303778859e-07,8.112633107267179e-07,1.9813540013198673e-06,0.7590170636109447,0.0035949670461353778,6.332126678613105e-06,2.0126173513101975e-05,96,-0.0003108338111170745,2.2899224826240638e-05,0.0003666787223410295,1.4589219867524594e-08,-7.161611008137396e-07,5.275981399965843e-08,8.448277762737319e-07,0.5140319178150589,0.007789095266626689,-0.0003517335070905017,0.01094268944024801,96,-0.001192766629327673,-0.0003842840580608964,0.00030823832656223267,-8.10394000336516e-07,-2.7481343139709584e-06,-8.853904697723053e-07,7.101811043993841e-07,0.3368877321749551,0.0043439185140802805
source_balanced_cycle72_rank58_obj2_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,22.75336144594749,source_balanced_pre_event_candidate,1318.6842105263158,131.78947368421052,152.0,5472.39111328125,16.9943904876709,1223,36,1415,228,192,96,96,6398,7311,8766.9375,8776.58203125,9.64453125,0.0728592053055763,0.0733479931950569,0.0004887878894805,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj2_8_c2_x10_300623.npz,,ok,9189.924319501966,100.27112891152501,1.0122209255229315,0.096,-0.000177345303800317,0.005554219150039619,96,-0.0006959508031709425,-0.00020297976637352182,0.0003191505708885957,-4.0860357995593037e-07,-1.6034706505058515e-06,-4.676653817245943e-07,7.353229153273245e-07,0.7270212327741161,0.0031455961653684694,-0.0005897232888316508,0.03516321776836939,96,-0.0011521023593281774,-0.0005710159003079245,-8.240585533093869e-05,-1.3587224574681234e-06,-2.6544438358921208e-06,-1.315620634309458e-06,-1.8986309068248276e-07,0.5182619332933892,0.005542240862792092,-0.0011679508445637595,0.4601766428616104,96,-0.0014162890193509553,-0.0011821657488254923,-0.0009379047608559298,-2.690958745874902e-06,-3.263129900584601e-06,-2.7237098852939344e-06,-2.1609325690120624e-06,0.32362973087677255,-0.001198322348711811
source_balanced_cycle74_rank59_obj1_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,26.0005089106223,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14731.1025390625,34.947486877441406,460,97,652,289,192,96,96,8226,9140,8467.166015625,8462.2314453125,-4.9345703125,0.0883241221308708,0.0879408121109008,-0.0003833100199699,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj1_8_c2_x10_300623.npz,,ok,9199.751214802265,100.36535445228219,1.0124446103786733,0.096,0.00030634976159589673,0.022334649471593138,96,-0.00011875674600483924,0.00028692895480694476,0.000676868612243345,7.058298507169461e-07,-2.736155427951496e-07,6.610843118752008e-07,1.5595052826086668e-06,0.7499048207509486,-0.00014979029358896945,-0.00022998978911636743,0.03892606462593684,96,-0.0004350585694450159,-0.00023104791697336514,-1.8614233605950612e-05,-5.298964741241106e-07,-1.0023749440013166e-06,-5.323344007066333e-07,-4.288719422811021e-08,0.5072804323946475,-0.004943079688436214,-0.0002125899743684351,0.006691297411002717,96,-0.0009135029908492215,-0.00021150039065926448,0.00040586777478751596,-4.898073009448744e-07,-2.1047108909166064e-06,-4.872969000789453e-07,9.351193531104367e-07,0.3345753445176753,-0.002696225284601561
source_balanced_cycle74_rank59_obj2_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,24.338407919293296,source_balanced_pre_event_candidate,809.304347826087,29.13043478260869,46.0,11502.7158203125,28.194883346557617,713,0,905,192,192,96,96,8226,9140,8851.52734375,8849.7265625,-1.80078125,0.0873248428106308,0.0872191488742828,-0.0001056939363479,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj2_8_c2_x10_300623.npz,,ok,9199.751214802265,100.36535445228219,1.0124446103786733,0.096,-9.213934426259552e-05,0.021490533116437338,96,-0.00022214576573231624,-9.037369103379739e-05,3.032532488986744e-05,-2.1228904918102007e-07,-5.118238442472567e-07,-2.082209841418692e-07,6.986954854625458e-08,0.7276796859396845,0.0025464349910125916,0.00012785556906922419,0.017529729548305895,96,-3.688481149281035e-05,0.00013377507580118617,0.0003021067240505286,2.9457923113549255e-07,-8.498260567943505e-08,3.0821777464593294e-07,6.960538922124179e-07,0.525729603555023,-0.004194128220491311,-1.0307001381257382e-05,2.8525315579286392e-05,96,-0.00047086971745037733,-2.3103317830017424e-05,0.0003780964793098445,-2.374733118241701e-08,-1.0848838290056695e-06,-5.3230044280360145e-08,8.711342883298817e-07,0.32961510135809863,-0.003145596165368525
source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.452382044990863,source_balanced_pre_event_candidate,1340.0353982300885,124.95575221238938,113.0,7830.27734375,20.5656795501709,1244,29,1436,221,192,96,96,909,1818,8709.7548828125,8707.8408203125,-1.9140625,0.0746952146291732,0.0745937526226043,-0.0001014620065689,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj1_9_c2_x10_010723.npz,,ok,9131.576459068805,100.10614497959614,1.0084748264449097,0.096,-0.0003083292751285509,0.04187639086110506,96,-0.0006542365109892974,-0.0003145728057278556,1.8466216012280036e-05,-7.103906498961813e-07,-1.5073609213193413e-06,-7.247757443969793e-07,4.254616169229321e-08,0.7243593344317955,0.00014979029358896945,-0.0005685317573307289,0.09283711111192827,96,-0.0009532658094147404,-0.0005738900104613003,-0.00017637994042159658,-1.3098971688899994e-06,-2.196324424891562e-06,-1.3222425841028359e-06,-4.063793827313585e-07,0.5170651712602357,-0.0002995805871779389,-0.0017531215464551178,0.26428054485879227,96,-0.002413797300330878,-0.0017662013616841284,-0.0010072791049971074,-4.0391920430325916e-06,-5.561388979962343e-06,-4.069327937320232e-06,-2.3207710579133355e-06,0.32522281306171363,-0.005542240862792092
source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.44948962545228,source_balanced_pre_event_candidate,1190.6666666666667,1046.7368421052631,57.0,10542.4970703125,24.14755249023437,1095,951,1287,1143,192,96,96,909,1818,8314.3515625,8314.6298828125,0.2783203125,0.0823720544576644,0.0823763534426689,4.298985004425049e-06,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj2_9_c2_x10_010723.npz,,ok,9131.576459068805,100.10614497959614,1.0084748264449097,0.096,0.0004992691760765479,0.03407932367220479,96,-5.329849170544997e-05,0.0004947607922602725,0.0010504581863804937,1.1503161816803663e-06,-1.2279972488935671e-07,1.1399288653676679e-06,2.4202556614206577e-06,0.746050841322149,-0.00329538645895755,0.00030892231595849623,0.057577209341730384,96,7.275887409811115e-06,0.0003032848549676351,0.0005561184609405199,7.117570159683753e-07,1.676364459220481e-08,6.987683058454313e-07,1.2812969340069578e-06,0.5197816806470941,0.0016476932294787194,0.00027798613585089166,0.01684101748210265,96,-0.000267627331833925,0.00024010351952838621,0.0008235096492846865,6.404800570004544e-07,-6.166133725453633e-07,5.531985089934019e-07,1.8973662319519177e-06,0.34881478430197727,-0.0029958058717795
source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.31754665022192,source_balanced_pre_event_candidate,1337.0852713178294,121.95348837209302,129.0,6522.48046875,18.387556076049805,1241,26,1433,218,192,96,96,2728,3637,8706.62109375,8709.1865234375,2.5654296875,0.0742107853293418,0.0743312984704971,0.0001205131411552,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj1_9_c2_x10_010723.npz,,ok,9143.028396565467,100.17686547711492,1.0122321139779982,0.096,-0.00029852453344686474,0.058993085194454675,96,-0.0005905120335077871,-0.0002992399365039474,-1.2418980484198947e-05,-6.878005250615763e-07,-1.3605397252019415e-06,-6.894488137050948e-07,-2.8613331035594375e-08,0.7276640827841022,0.004943079688436103,-0.0005881699755036656,0.1255748565971997,96,-0.0009508714501300724,-0.0005624288566832734,-0.00021455633626744878,-1.3551436235604456e-06,-2.1908078210996866e-06,-1.295836085798262e-06,-4.94337798760202e-07,0.520602406630717,0.0010485320551228416,-0.001313168306024393,0.29705117180597285,96,-0.0017335898934964535,-0.0013182384940455389,-0.000826028443651939,-3.0255397770802016e-06,-3.994191114615829e-06,-3.0372214902809216e-06,-1.9031695341740675e-06,0.3275149166167366,0.0010485320551228416
source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.41815372880088,source_balanced_pre_event_candidate,1187.876923076923,1042.953846153846,65.0,9549.6884765625,22.305952072143555,1092,947,1284,1139,192,96,96,2728,3637,8288.068359375,8307.3076171875,19.2392578125,0.0824043601751327,0.0835944041609764,0.0011900439858436,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj2_9_c2_x10_010723.npz,,ok,9143.028396565467,100.17686547711492,1.0122321139779982,0.096,0.0002232233942364559,0.0071143677827471,96,-0.0002991117340530995,0.0002546566948853418,0.0007729712548214529,5.143067003207944e-07,-6.891534352583413e-07,5.867290250158275e-07,1.7809257711086275e-06,0.7490700519273017,0.011683642899940172,0.00029997930498500846,0.02974223518803132,96,-2.430385898161057e-05,0.0002838175715056413,0.0006144707677155078,6.911523186854595e-07,-5.599609109363076e-08,6.539156847489976e-07,1.41574064881653e-06,0.5222282554423806,0.005991611743559,0.0015002222799752236,0.4236646385622914,96,0.0011127711296564451,0.0014876443633775988,0.0019479980027174155,3.456512133062915e-06,2.5638246827284495e-06,3.4275326132219877e-06,4.488187398260926e-06,0.35142675254643496,0.00883762732174953
source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.150083064243805,source_balanced_pre_event_candidate,1334.1192052980132,112.71523178807946,151.0,5705.8154296875,16.933719635009766,1238,17,1430,209,192,96,96,4548,5456,8691.806640625,8688.6708984375,-3.1357421875,0.0736872553825378,0.0735723748803138,-0.0001148805022239,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj1_9_c2_x10_010723.npz,,ok,9135.628877159208,100.20040084049106,1.0117591502199879,0.096,-2.6196488913228714e-05,0.0004014145645382383,96,-0.00031166655838728974,-3.3415793296822754e-05,0.0002222967971289477,-6.035671045607896e-08,-7.180797505243156e-07,-7.698998775587962e-08,5.121718205850955e-07,0.7264860445376473,0.009736369083283347,0.0002675972094034842,0.029098201809195978,96,-8.823300436319026e-05,0.00027015934599071173,0.0006253457493330478,6.165439704656276e-07,-2.0328884205279037e-07,6.224471331625999e-07,1.440796606463342e-06,0.5208255317555422,0.010784901138406244,-0.0021678101206523723,0.38869553062463535,96,-0.0028255685636448475,-0.0022111862701233035,-0.0015687716590837431,-4.994634517983066e-06,-6.510109970637729e-06,-5.094573166364091e-06,-3.614449902528944e-06,0.32638212752146994,0.0007489514679449027
source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.4685353351648,source_balanced_pre_event_candidate,1185.3538461538462,1036.123076923077,65.0,9524.556640625,22.5175895690918,1089,940,1281,1132,192,96,96,4548,5456,8267.41796875,8285.4951171875,18.0771484375,0.0771297514438629,0.0782842934131622,0.0011545419692993,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj2_9_c2_x10_010723.npz,,ok,9135.628877159208,100.20040084049106,1.0117591502199879,0.096,0.00010078196476383342,0.0015400757659198572,96,-0.0004794908943035564,0.00011784586482181924,0.0006392804574900616,2.322016468158722e-07,-1.104747020475394e-06,2.715168725494715e-07,1.4729021740571018e-06,0.7486986968244457,0.003744757339724347,0.00021270507184253788,0.015031068111166612,96,-0.0001911219135803431,0.0002127706270466832,0.0005866707486124687,4.900724855252072e-07,-4.403448888891105e-07,4.902235247155581e-07,1.351689404803128e-06,0.5191450718993409,0.00913720790892747,0.0023918939013346675,0.5878064828263343,96,0.0019974298619349095,0.0024134695488626278,0.0028538314266397897,5.510923548675074e-06,4.602078401898031e-06,5.560633840579495e-06,6.5752276069780754e-06,0.34980090373477135,0.008687837028160617
source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,82.0,9_c2_x10_010723,7,63,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,22.0,1.0,0.0,True,24.626899686728283,source_balanced_pre_event_candidate,1330.4888888888888,107.42222222222222,90.0,9840.453125,24.211902618408203,1234,11,1426,203,192,96,96,6367,7275,8675.9912109375,8677.08984375,1.0986328125,0.0741525366902351,0.0741973668336868,4.4830143451690674e-05,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj1_9_c2_x10_010723.npz,,ok,9137.84440645203,100.22399951145053,1.012696582896587,0.096,-0.0004191189833033235,0.10425923688246808,96,-0.000657548797995318,-0.0004256958134342102,-0.00020138422358967773,-9.656501375308573e-07,-1.5149924305812128e-06,-9.808031541524204e-07,-4.639892511506175e-07,0.7245450119832234,0.005392450569203122,-0.00012025779498008064,0.006052738149161296,96,-0.000440363237295773,-0.00013155220736409953,0.00017353096085743247,-2.770739596341058e-07,-1.0145968987294611e-06,-3.0309628576688534e-07,3.9981533381552443e-07,0.5146154758338327,0.003145596165368525,-0.0017144974102357856,0.3080616105721129,96,-0.0020895998888067154,-0.001732475022448924,-0.0013608495949567149,-3.9502020331832505e-06,-4.814438143810672e-06,-3.991622451722321e-06,-3.135397466780271e-06,0.32375299580587175,0.0043439185140802805
source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,82.0,9_c2_x10_010723,7,63,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,22.0,1.0,0.0,True,24.18249331912291,source_balanced_pre_event_candidate,1186.642857142857,1032.357142857143,56.0,10968.7060546875,25.34671211242676,1091,936,1283,1128,192,96,96,6367,7275,8288.8076171875,8306.31640625,17.5087890625,0.0777982994914054,0.078857384622097,0.0010590851306915,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj2_9_c2_x10_010723.npz,,ok,9137.84440645203,100.22399951145053,1.012696582896587,0.096,0.00027963648463366636,0.01162734648674002,96,-0.00027596435654979616,0.00028853097169029025,0.0009241740143884066,6.442824605959673e-07,-6.358218774907304e-07,6.647753587744287e-07,2.129296929150889e-06,0.744086404034352,0.006440982624326019,0.0001863051430197741,0.014133896959632741,96,-7.808858996570777e-05,0.00019470880847335674,0.0005141710652673972,4.292470495175596e-07,-1.799161112809907e-07,4.486090947226139e-07,1.184650134376083e-06,0.5188626547833034,0.01048532055122825,0.0006844900281759897,0.18529867601809524,96,0.00043754566424431234,0.0006601207938750008,0.0009334537188797213,1.5770650249174803e-06,1.0081052104188957e-06,1.520918309088002e-06,2.1506773682988778e-06,0.34824526912322745,0.009586578789694433
source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,84.0,9_c2_x10_010723,9,64,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,24.0,1.0,0.0,True,23.316850427942136,source_balanced_pre_event_candidate,1332.9481481481482,105.71851851851852,135.0,6355.63525390625,18.092443466186523,1237,10,1429,202,192,96,96,8186,9095,8674.3056640625,8669.9755859375,-4.330078125,0.0743290558457374,0.0741708353161811,-0.0001582205295562,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj1_9_c2_x10_010723.npz,,ok,9150.381473101676,100.03547444567084,1.0155473679546068,0.096,3.5152978035141845e-05,0.001241403521173079,96,-0.00017317133364224517,2.4133767122241402e-05,0.00026838207292014893,8.099246139296682e-08,-3.9898675271173285e-07,5.560419944964419e-08,6.183522960080231e-07,0.7244857199920111,-0.0008987417615338167,-5.377164060954615e-05,0.0020614303364825393,96,-0.0002961969246993864,-5.671643863957288e-05,0.00015288884408504077,-1.2388985996439434e-07,-6.824377145073862e-07,-1.3067467462557592e-07,3.5225589677193394e-07,0.5146856900339524,-0.0005991611743558778,-0.0004908454051718443,0.010876337151407012,96,-0.001288834196152892,-0.0005125090142792871,0.00036026000116285643,-1.1309078135159292e-06,-2.9694739879362635e-06,-1.1808207688994776e-06,8.300390426792213e-07,0.32120187986818455,0.00044937088076690834
source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,84.0,9_c2_x10_010723,9,64,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,24.0,1.0,0.0,True,23.754603787224102,source_balanced_pre_event_candidate,1185.1333333333334,1028.9333333333334,60.0,10228.40234375,23.703378677368164,1089,933,1281,1125,192,96,96,8186,9095,8297.2705078125,8295.58203125,-1.6884765625,0.0778425633907318,0.0777446031570434,-9.796023368835448e-05,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj2_9_c2_x10_010723.npz,,ok,9150.381473101676,100.03547444567084,1.0155473679546068,0.096,0.0002929954965201625,0.012219973862124811,96,-0.00025440985406792476,0.00030400857062916787,0.0008783363535618028,6.750616239824544e-07,-5.861603037724987e-07,7.004357467296028e-07,2.023686958606394e-06,0.7434279508687837,0.0007489514679449583,0.00030908587388588115,0.03057306017533401,96,-4.108877768749243e-06,0.00029741992892525274,0.0006302576042518575,7.121338534330702e-07,-9.466854379198257e-09,6.852555162437824e-07,1.4521135201962797e-06,0.5126447972838027,-0.0028460155781905305,-0.00010624827305388174,0.002552452420838236,96,-0.0006332428348125662,-0.00012193166540849398,0.00027358429905464574,-2.4479602111614356e-07,-1.4589914914081526e-06,-2.809305571011701e-07,6.303382250219038e-07,0.3421506765528261,0.00044937088076690834
