roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,n_frames_loaded,train_n,horizon_n,history_mask_area_px,history_mask_fraction,fallback_frame_fraction,fallback_frame_count,median_history_iou,centroid_jitter_q90_px,blur_ratio_q10,one_step_history_mse,one_step_adaptive_mse,one_step_hybrid_mse,one_step_hybrid_minus_adaptive_mse,one_step_hybrid_adaptive_abs_delta_median,one_step_hybrid_adaptive_rel_delta,persistence_rollout_history_mse,persistence_rollout_hybrid_mse,latent_linear_rollout_history_mse,latent_linear_rollout_hybrid_mse,latent_linear_gain_vs_persistence_history,latent_linear_gain_vs_persistence_hybrid,hybrid_vs_history_persistence_rollout_mse_delta,hybrid_vs_history_latent_rollout_mse_delta,late_one_step_hybrid_mse,early_one_step_hybrid_mse,late_minus_early_one_step_hybrid_mse
source_balanced_cycle74_rank59_obj1_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,26.0005089106223,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14731.1025390625,34.947486877441406,460,97,652,289,192,96,96,8226,9140,8467.166015625,8462.2314453125,-4.9345703125,0.0883241221308708,0.0879408121109008,-0.0003833100199699,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj1_8_c2_x10_300623.npz,,96,58,38,32,0.003472222222222222,0.0,0,0.9696969696969697,0.10713739108887388,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle74_rank59_obj2_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,24.338407919293296,source_balanced_pre_event_candidate,809.304347826087,29.13043478260869,46.0,11502.7158203125,28.194883346557617,713,0,905,192,192,96,96,8226,9140,8851.52734375,8849.7265625,-1.80078125,0.0873248428106308,0.0872191488742828,-0.0001056939363479,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj2_8_c2_x10_300623.npz,,96,58,38,47,0.005099826388888889,0.0,0,0.7547169811320755,1.2223685786180694,0.9523595120885342,1.235995003602515e-05,2.3269927274925884e-05,2.3269927274925884e-05,0.0,0.0,0.0,0.0003823056002091185,0.00023849419070073906,0.0002666026354952543,0.0002274558568983148,0.3026452258365441,0.046283449378752735,-0.00014381140950837945,-3.914677859693949e-05,2.2014427644422444e-05,2.4552139663525138e-05,-2.5377120191026942e-06
source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.452382044990863,source_balanced_pre_event_candidate,1340.0353982300885,124.95575221238938,113.0,7830.27734375,20.5656795501709,1244,29,1436,221,192,96,96,909,1818,8709.7548828125,8707.8408203125,-1.9140625,0.0746952146291732,0.0745937526226043,-0.0001014620065689,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj1_9_c2_x10_010723.npz,,96,58,38,112,0.012152777777777778,0.375,36,0.875,2.311051866567436,0.582805846057954,3.643520516738976e-05,4.26479328131383e-05,3.742429914973921e-05,-5.223633663399085e-06,0.0,-0.12248269303664516,0.0024860322799681116,0.0017498301739976873,0.00128771221619249,0.0010812654589602208,0.4820211199313118,0.3820740577984513,-0.0007362021059704243,-0.00020644675723226918,3.619016554247626e-05,3.868469091885883e-05,-2.4945253763825694e-06
source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.44948962545228,source_balanced_pre_event_candidate,1190.6666666666667,1046.7368421052631,57.0,10542.4970703125,24.14755249023437,1095,951,1287,1143,192,96,96,909,1818,8314.3515625,8314.6298828125,0.2783203125,0.0823720544576644,0.0823763534426689,4.298985004425049e-06,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj2_9_c2_x10_010723.npz,,96,58,38,56,0.006076388888888889,0.25,24,0.6142857142857143,1.5062140551136132,0.5844352302684919,5.76269761878134e-06,8.3452159076112e-06,7.84495018252944e-06,-5.002657250817612e-07,0.0,-0.05994640889105063,2.2803027866219584e-05,1.7024988242081414e-05,2.8425584531675585e-05,2.6138571000308013e-05,-0.2465706176584233,-0.5353062585793836,-5.77803962413817e-06,-2.287013531367572e-06,4.841172674539778e-06,1.0912637850263562e-05,-6.071465175723784e-06
source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.31754665022192,source_balanced_pre_event_candidate,1337.0852713178294,121.95348837209302,129.0,6522.48046875,18.387556076049805,1241,26,1433,218,192,96,96,2728,3637,8706.62109375,8709.1865234375,2.5654296875,0.0742107853293418,0.0743312984704971,0.0001205131411552,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj1_9_c2_x10_010723.npz,,96,58,38,132,0.014322916666666666,0.4166666666666667,40,0.8380281690140845,1.1349242124949779,0.5579161704358293,6.63605318979374e-05,5.43599682003168e-05,5.6023816868896495e-05,1.6638486685797026e-06,0.0,0.03060797722412954,0.015448721705638905,0.0033069536792493153,0.01219461321683328,0.004547557403591738,0.21063933643246674,-0.3751500155950301,-0.012141768026389589,-0.0076470558132415425,6.120570983188672e-05,5.073167086414053e-05,1.0474038967746186e-05
source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.41815372880088,source_balanced_pre_event_candidate,1187.876923076923,1042.953846153846,65.0,9549.6884765625,22.305952072143555,1092,947,1284,1139,192,96,96,2728,3637,8288.068359375,8307.3076171875,19.2392578125,0.0824043601751327,0.0835944041609764,0.0011900439858436,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj2_9_c2_x10_010723.npz,,96,58,38,68,0.007378472222222222,0.3645833333333333,35,0.6024096385542169,2.0138418213569778,0.5756921758047671,1.5742055147593526e-05,1.4112665574446595e-05,1.4511615640335972e-05,3.9895006588937806e-07,0.0,0.02826893784061217,0.0004350379952937557,6.136669132902732e-05,0.0006060663952493215,0.00012029716779219041,-0.3931343970084275,-0.9603006971191901,-0.0003736713039647284,-0.0004857692274571311,9.665088994372752e-06,1.9461259874511178e-05,-9.796170880138426e-06
source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.150083064243805,source_balanced_pre_event_candidate,1334.1192052980132,112.71523178807946,151.0,5705.8154296875,16.933719635009766,1238,17,1430,209,192,96,96,4548,5456,8691.806640625,8688.6708984375,-3.1357421875,0.0736872553825378,0.0735723748803138,-0.0001148805022239,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj1_9_c2_x10_010723.npz,,96,58,38,150,0.016276041666666668,0.22916666666666666,22,0.8466257668711656,1.5464098127449828,0.5606363546363726,8.63931757894074e-05,7.109439844516783e-05,7.28005120333818e-05,1.706113588213967e-06,0.0,0.023997862356621838,0.02593881920535634,0.005011882996831033,0.033777396453147104,0.005131752506230174,-0.30219483723345836,-0.023917060608743896,-0.02092693620852531,-0.028645643946916932,8.166053117267416e-05,6.375198184857257e-05,1.7908549324101593e-05
source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.4685353351648,source_balanced_pre_event_candidate,1185.3538461538462,1036.123076923077,65.0,9524.556640625,22.5175895690918,1089,940,1281,1132,192,96,96,4548,5456,8267.41796875,8285.4951171875,18.0771484375,0.0771297514438629,0.0782842934131622,0.0011545419692993,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj2_9_c2_x10_010723.npz,,96,58,38,66,0.007161458333333333,0.4375,42,0.5411764705882353,2.642315359999749,0.5258569928353312,2.078412255857329e-05,1.745711892126788e-05,1.4564851632216597e-05,-2.892267289051279e-06,0.0,-0.16567838611259336,0.0028254218174063143,0.0001659136529730415,0.002787627923364878,0.00020823515215500425,0.013376372267179,-0.25508147414992643,-0.0026595081644332727,-0.002579392771209874,9.005589331542216e-06,2.0242396109501076e-05,-1.1236806777958859e-05
source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,82.0,9_c2_x10_010723,7,63,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,22.0,1.0,0.0,True,24.626899686728283,source_balanced_pre_event_candidate,1330.4888888888888,107.42222222222222,90.0,9840.453125,24.211902618408203,1234,11,1426,203,192,96,96,6367,7275,8675.9912109375,8677.08984375,1.0986328125,0.0741525366902351,0.0741973668336868,4.4830143451690674e-05,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj1_9_c2_x10_010723.npz,,96,58,38,92,0.009982638888888888,0.2708333333333333,26,0.7009345794392523,3.2587947560777843,0.5954886500364858,3.4322269170834704e-05,4.433748693959855e-05,3.2415079264499424e-05,-1.1922407675099117e-05,0.0,-0.26890129545098357,0.004995209565983248,0.0011498690025686883,0.004076032786437208,0.0009663960612527244,0.18401165504757167,0.15955986369412897,-0.0038453405634145594,-0.003109636725184484,3.4264759940641444e-05,3.052604368035438e-05,3.7387162602870607e-06
source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,82.0,9_c2_x10_010723,7,63,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,22.0,1.0,0.0,True,24.18249331912291,source_balanced_pre_event_candidate,1186.642857142857,1032.357142857143,56.0,10968.7060546875,25.34671211242676,1091,936,1283,1128,192,96,96,6367,7275,8288.8076171875,8306.31640625,17.5087890625,0.0777982994914054,0.078857384622097,0.0010590851306915,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj2_9_c2_x10_010723.npz,,96,58,38,59,0.006401909722222222,0.2916666666666667,28,0.5972222222222222,1.7995510319186696,0.5518832118264669,1.0991295411598553e-05,1.2680091237630151e-05,1.2072279778045961e-05,-6.078114595841875e-07,0.0,-0.0479343127895178,9.699051248672491e-05,3.3217801813423264e-05,9.86100046370435e-05,5.1842032024739654e-05,-0.01669742852982909,-0.5606701586072551,-6.377271067330165e-05,-4.676797261230384e-05,8.863299330632803e-06,1.534953640519132e-05,-6.486237074558517e-06
source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,84.0,9_c2_x10_010723,9,64,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,24.0,1.0,0.0,True,23.316850427942136,source_balanced_pre_event_candidate,1332.9481481481482,105.71851851851852,135.0,6355.63525390625,18.092443466186523,1237,10,1429,202,192,96,96,8186,9095,8674.3056640625,8669.9755859375,-4.330078125,0.0743290558457374,0.0741708353161811,-0.0001582205295562,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj1_9_c2_x10_010723.npz,,96,58,38,135,0.0146484375,0.3958333333333333,38,0.9148936170212766,1.1985330775112928,0.5376468664919973,8.571711994170439e-05,8.913702445699991e-05,8.490776799957583e-05,-4.229256457424107e-06,0.0,-0.04744668652771014,0.0076353111884741864,0.005193788381638494,0.004016537071263254,0.002911737947719368,0.4739524071623459,0.4393807113872443,-0.0024415228068356927,-0.0011047991235438857,0.00010412127831757991,6.528545958969929e-05,3.883581872788062e-05
source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,84.0,9_c2_x10_010723,9,64,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,24.0,1.0,0.0,True,23.754603787224102,source_balanced_pre_event_candidate,1185.1333333333334,1028.9333333333334,60.0,10228.40234375,23.703378677368164,1089,933,1281,1125,192,96,96,8186,9095,8297.2705078125,8295.58203125,-1.6884765625,0.0778425633907318,0.0777446031570434,-9.796023368835448e-05,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj2_9_c2_x10_010723.npz,,96,58,38,62,0.006727430555555556,0.3958333333333333,38,0.6052631578947368,2.0160109642848,0.4558767559942449,1.0996641099730572e-05,1.7000196716783955e-05,1.1977464221308572e-05,-5.022732495475379e-06,0.0,-0.2954514338364411,0.00014459546511167448,6.536010156804107e-05,0.00012526364447918668,6.89695340031466e-05,0.13369589853704877,-0.05522378864953332,-7.923536354363341e-05,-5.629411047604007e-05,9.78898012463476e-06,1.4212511809400981e-05,-4.423531684766221e-06
