roi_id,cycleNo,source_stem,npz_path,preview_png,cycles_to_next_event,cycles_since_prev_event,event_neighborhood_phase,future8,future16,past8,past16,mode,mode_distance,mode_pc1,mode_pc2,mode_pc3,mode_label
source_balanced_cycle108_rank6_obj1_12_c2_x10_070723,108.0,12_c2_x10_070723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle108_rank6_obj1_12_c2_x10_070723.npz,,8.0,22.0,pre_event_8,1,1,0,0,0,4.929555773360459,2.666655757206035,1.8368911172149924,2.044553088859356,source_residual_front_geometry_state
source_balanced_cycle108_rank6_obj2_12_c2_x10_070723,108.0,12_c2_x10_070723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle108_rank6_obj2_12_c2_x10_070723.npz,,8.0,22.0,pre_event_8,1,1,0,0,0,4.204923611513185,2.861707799183259,0.9533804220229942,1.4190596461861178,source_residual_front_geometry_state
source_balanced_cycle110_rank7_obj1_12_c2_x10_070723,110.0,12_c2_x10_070723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle110_rank7_obj1_12_c2_x10_070723.npz,,6.0,24.0,pre_event_8,1,1,0,0,3,3.0572968997974947,-1.0165558098761676,1.8741798619595615,-0.3427306201656625,source_residual_temporal_dictionary_state
source_balanced_cycle110_rank7_obj2_12_c2_x10_070723,110.0,12_c2_x10_070723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle110_rank7_obj2_12_c2_x10_070723.npz,,6.0,24.0,pre_event_8,1,1,0,0,3,3.246643272740104,-1.9440981198038403,-0.47125646823650563,-0.6999312383704078,source_residual_temporal_dictionary_state
source_balanced_cycle112_rank8_obj1_12_c2_x10_070723,112.0,12_c2_x10_070723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle112_rank8_obj1_12_c2_x10_070723.npz,,4.0,26.0,pre_event_8,1,1,0,0,3,3.481992608540184,-2.095918129965487,-1.1704596694652076,-0.43471511959971526,source_residual_temporal_dictionary_state
source_balanced_cycle112_rank8_obj2_12_c2_x10_070723,112.0,12_c2_x10_070723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle112_rank8_obj2_12_c2_x10_070723.npz,,4.0,26.0,pre_event_8,1,1,0,0,3,4.561610615861621,-2.147142843019864,1.6759202910188957,0.6249774262512862,source_residual_temporal_dictionary_state
source_balanced_cycle114_rank9_obj1_12_c2_x10_070723,114.0,12_c2_x10_070723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle114_rank9_obj1_12_c2_x10_070723.npz,,2.0,28.0,pre_event_8,1,1,0,0,0,4.983417275603799,1.5296102111703394,-3.586554330438111,-1.7724934106274486,source_residual_front_geometry_state
source_balanced_cycle114_rank9_obj2_12_c2_x10_070723,114.0,12_c2_x10_070723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle114_rank9_obj2_12_c2_x10_070723.npz,,2.0,28.0,pre_event_8,1,1,0,0,0,3.830076257256897,0.2368639501200144,-1.2976866068124084,-0.9549458043967599,source_residual_front_geometry_state
source_balanced_cycle123_rank10_obj1_14_c2_x10_HighCOV_110723,123.0,14_c2_x10_HighCOV_110723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle123_rank10_obj1_14_c2_x10_HighCOV_110723.npz,,33.0,7.0,post_event_8,0,0,1,1,0,2.8862396570333564,-0.006965809250692159,0.3498321584201832,0.9078530392465157,source_residual_front_geometry_state
source_balanced_cycle123_rank10_obj2_14_c2_x10_HighCOV_110723,123.0,14_c2_x10_HighCOV_110723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle123_rank10_obj2_14_c2_x10_HighCOV_110723.npz,,33.0,7.0,post_event_8,0,0,1,1,0,3.6309214870604887,-0.620147758261613,0.5975730863936729,0.7781561621553249,source_residual_front_geometry_state
source_balanced_cycle125_rank11_obj1_14_c2_x10_HighCOV_110723,125.0,14_c2_x10_HighCOV_110723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle125_rank11_obj1_14_c2_x10_HighCOV_110723.npz,,31.0,9.0,post_event_16,0,0,0,1,0,4.733881216225701,0.919300854023667,0.30021191541488557,-0.601414076213122,source_residual_front_geometry_state
source_balanced_cycle125_rank11_obj2_14_c2_x10_HighCOV_110723,125.0,14_c2_x10_HighCOV_110723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle125_rank11_obj2_14_c2_x10_HighCOV_110723.npz,,31.0,9.0,post_event_16,0,0,0,1,0,2.3011466239582328,1.0567330274107714,0.55801723384112,0.4209323871300725,source_residual_front_geometry_state
source_balanced_cycle126_rank12_obj1_14_c2_x10_HighCOV_110723,126.0,14_c2_x10_HighCOV_110723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle126_rank12_obj1_14_c2_x10_HighCOV_110723.npz,,30.0,10.0,post_event_16,0,0,0,1,3,2.93810615784788,-0.887976054206124,0.18672574543886214,-0.4996415968719688,source_residual_temporal_dictionary_state
source_balanced_cycle126_rank12_obj2_14_c2_x10_HighCOV_110723,126.0,14_c2_x10_HighCOV_110723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle126_rank12_obj2_14_c2_x10_HighCOV_110723.npz,,30.0,10.0,post_event_16,0,0,0,1,3,3.2976712202911598,-1.835080220893075,-1.0291942065133604,-2.050578163827076,source_residual_temporal_dictionary_state
source_balanced_cycle127_rank13_obj1_14_c2_x10_HighCOV_110723,127.0,14_c2_x10_HighCOV_110723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle127_rank13_obj1_14_c2_x10_HighCOV_110723.npz,,29.0,11.0,post_event_16,0,0,0,1,0,2.0263279099816716,0.5670265214206831,0.37870325702921676,0.3321848970687037,source_residual_front_geometry_state
source_balanced_cycle127_rank13_obj2_14_c2_x10_HighCOV_110723,127.0,14_c2_x10_HighCOV_110723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle127_rank13_obj2_14_c2_x10_HighCOV_110723.npz,,29.0,11.0,post_event_16,0,0,0,1,0,4.017797162676045,0.8428921844597007,-1.4157432932588,0.6873111164651198,source_residual_front_geometry_state
source_balanced_cycle132_rank14_obj1_15_c2_x5_HighCOV_120723,132.0,15_c2_x5_HighCOV_120723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle132_rank14_obj1_15_c2_x5_HighCOV_120723.npz,,24.0,16.0,post_event_16,0,0,0,1,2,3.461095079779908,5.10136818851001,1.2687590381990006,1.6377264673213232,source_residual_temporal_dictionary_state
source_balanced_cycle132_rank14_obj2_15_c2_x5_HighCOV_120723,132.0,15_c2_x5_HighCOV_120723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle132_rank14_obj2_15_c2_x5_HighCOV_120723.npz,,24.0,16.0,post_event_16,0,0,0,1,2,3.461095079779907,9.645790931020285,-0.1800556049554196,-1.0102133403643148,source_residual_temporal_dictionary_state
source_balanced_cycle133_rank15_obj1_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle133_rank15_obj1_15_c2_x5_HighCOV_120723.npz,,23.0,17.0,far_from_event,0,0,0,0,3,5.51733673877425,-4.293508956924164,0.1996268859558932,2.519677959655815,source_residual_temporal_dictionary_state
source_balanced_cycle133_rank15_obj2_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle133_rank15_obj2_15_c2_x5_HighCOV_120723.npz,,23.0,17.0,far_from_event,0,0,0,0,3,9.365411562272774,-3.916573056094576,0.6467199144566304,-4.392860667241698,source_residual_temporal_dictionary_state
source_balanced_cycle134_rank16_obj1_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle134_rank16_obj1_15_c2_x5_HighCOV_120723.npz,,22.0,18.0,far_from_event,0,0,0,0,3,5.649432047523211,-3.3856624171865106,-0.993004089057046,1.6070446295218503,source_residual_temporal_dictionary_state
source_balanced_cycle134_rank16_obj2_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle134_rank16_obj2_15_c2_x5_HighCOV_120723.npz,,22.0,18.0,far_from_event,0,0,0,0,3,3.5518506460536803,-3.1242707517343002,-0.9881245253385574,-0.5083744654647411,source_residual_temporal_dictionary_state
source_balanced_cycle136_rank17_obj1_16_c2_x10_HighHighCOV_130723,136.0,16_c2_x10_HighHighCOV_130723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle136_rank17_obj1_16_c2_x10_HighHighCOV_130723.npz,,20.0,20.0,far_from_event,0,0,0,0,3,7.6488412118333065,-0.9394666085054563,-1.5934394972207286,-5.385398619609781,source_residual_temporal_dictionary_state
source_balanced_cycle136_rank17_obj2_16_c2_x10_HighHighCOV_130723,136.0,16_c2_x10_HighHighCOV_130723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle136_rank17_obj2_16_c2_x10_HighHighCOV_130723.npz,,20.0,20.0,far_from_event,0,0,0,0,3,5.075757992736995,-2.4248058789536384,0.14878173330515782,-3.7863606217245165,source_residual_temporal_dictionary_state
source_balanced_cycle142_rank18_obj1_16_c2_x10_HighHighCOV_130723,142.0,16_c2_x10_HighHighCOV_130723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle142_rank18_obj1_16_c2_x10_HighHighCOV_130723.npz,,14.0,26.0,pre_event_16,0,1,0,0,1,0.0,-5.417979378702272,-3.848191968036575,7.996314404901963,source_residual_temporal_dictionary_state
source_balanced_cycle142_rank18_obj2_16_c2_x10_HighHighCOV_130723,142.0,16_c2_x10_HighHighCOV_130723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle142_rank18_obj2_16_c2_x10_HighHighCOV_130723.npz,,14.0,26.0,pre_event_16,0,1,0,0,3,6.687432038145924,-1.8282983966416033,2.652178109415113,-1.272439090717589,source_residual_temporal_dictionary_state
source_balanced_cycle144_rank19_obj1_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle144_rank19_obj1_16_c2_x10_HighHighCOV_130723.npz,,12.0,28.0,pre_event_16,0,1,0,0,0,2.9976028115361477,2.304939331471984,-0.2601773561539657,0.4150762856524022,source_residual_front_geometry_state
source_balanced_cycle144_rank19_obj2_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle144_rank19_obj2_16_c2_x10_HighHighCOV_130723.npz,,12.0,28.0,pre_event_16,0,1,0,0,0,3.9985461870065957,2.2209134354150284,0.40057266813796094,1.5896091637095622,source_residual_front_geometry_state
source_balanced_cycle145_rank20_obj1_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle145_rank20_obj1_16_c2_x10_HighHighCOV_130723.npz,,11.0,29.0,pre_event_16,0,1,0,0,0,5.179164771628678,2.8626328275295467,1.771624017267561,1.1793796673304717,source_residual_front_geometry_state
source_balanced_cycle145_rank20_obj2_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle145_rank20_obj2_16_c2_x10_HighHighCOV_130723.npz,,11.0,29.0,pre_event_16,0,1,0,0,0,4.5697998664928114,3.367860420435676,0.43270763546854063,-0.9422932030480072,source_residual_front_geometry_state
source_balanced_cycle150_rank21_obj1_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle150_rank21_obj1_17_c2_x10_HighHighCOV_150723.npz,,6.0,34.0,pre_event_8,1,1,0,0,0,4.0530102491101685,-1.2850018059654464,-1.116763474605532,-0.20344721715197742,source_residual_front_geometry_state
source_balanced_cycle150_rank21_obj2_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle150_rank21_obj2_17_c2_x10_HighHighCOV_150723.npz,,6.0,34.0,pre_event_8,1,1,0,0,3,3.082470886023098,-2.900633716903931,-1.009749795803105,-1.00471224922556,source_residual_temporal_dictionary_state
source_balanced_cycle151_rank22_obj1_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle151_rank22_obj1_17_c2_x10_HighHighCOV_150723.npz,,5.0,35.0,pre_event_8,1,1,0,0,0,3.4395077848738262,-0.5759632792128221,1.2866941182122162,0.2477458524380736,source_residual_front_geometry_state
source_balanced_cycle151_rank22_obj2_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle151_rank22_obj2_17_c2_x10_HighHighCOV_150723.npz,,5.0,35.0,pre_event_8,1,1,0,0,0,4.175268920191973,3.5546588533958428,-1.5494683913854785,0.19687959291495588,source_residual_front_geometry_state
source_balanced_cycle152_rank23_obj1_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle152_rank23_obj1_17_c2_x10_HighHighCOV_150723.npz,,4.0,36.0,pre_event_8,1,1,0,0,3,4.8345906928763425,-0.644395221672418,2.387014901363995,1.0126270570580658,source_residual_temporal_dictionary_state
source_balanced_cycle152_rank23_obj2_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle152_rank23_obj2_17_c2_x10_HighHighCOV_150723.npz,,4.0,36.0,pre_event_8,1,1,0,0,0,4.2386292271138775,2.0098044579967245,-0.3168508250895068,-0.5099470510636206,source_residual_front_geometry_state
source_balanced_cycle2_rank24_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle2_rank24_obj1_2_c2_x14_200623.npz,,58.0,,far_from_event,0,0,0,0,0,4.2005473434829375,0.7721200438917605,0.27662853342040733,0.885540217473867,source_residual_front_geometry_state
source_balanced_cycle2_rank24_obj2_2_c2_x14_200623,2.0,2_c2_x14_200623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle2_rank24_obj2_2_c2_x14_200623.npz,,58.0,,far_from_event,0,0,0,0,0,4.675396199407478,0.809116746381826,1.3960940654285816,0.9389669663766959,source_residual_front_geometry_state
source_balanced_cycle6_rank25_obj1_2_c2_x14_200623,6.0,2_c2_x14_200623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle6_rank25_obj1_2_c2_x14_200623.npz,,54.0,,far_from_event,0,0,0,0,0,3.568397617762018,0.45325702381004146,-0.6001994710652907,-0.9346616037359653,source_residual_front_geometry_state
