feature,transform,target,n,n_positive,oriented_auc,average_precision,direction,median_positive,median_negative,median_positive_minus_negative,mwu_p,within_source_perm_p,source_eta2_after_transform,raw_source_eta2,pre_clock_n,pre_clock_rho,pre_clock_p,pre_clock_perm_p_abs,post_clock_n,post_clock_rho,post_clock_p,post_clock_perm_p_abs,abs_pre_minus_abs_post_rho
bright_fraction_060_delta,source_residual,post_vs_control,52,40,0.5958333333333333,0.783756862397418,lower_in_positive,1.0850694444450003e-05,0.00030924479166662995,-0.00029839409722217996,0.3228909490297569,,2.983971654286802e-34,0.16156767534943997,76,-0.0030852429384266196,0.9788977620019363,,40,-0.13159546651228038,0.4182735421941791,,-0.12851022357385375
mask_centroid_max_step_px,source_residual,post_vs_control,52,40,0.5895833333333333,0.8229437630337911,higher_in_positive,-0.017974874942943433,-0.05460615030393565,0.03663127536099221,0.3559858310352325,,3.5021997566846926e-32,0.7553858029701687,76,-0.06091447981218998,0.601165710097678,,40,-0.2622611627037583,0.10208107178427102,,-0.20134668289156835
masked_minus_background_mean_median,source_residual,post_vs_control,52,40,0.5875,0.7775243932439435,lower_in_positive,-0.0008294110884889683,0.0029942843131720853,-0.0038236954016610536,0.3674169252619496,,3.0822746380990503e-30,0.43670484472087534,76,-0.007950134628953687,0.9456582101534861,,40,-0.18922161811237972,0.2422445534511404,,-0.18127148348342603
spatial_std_mean,source_residual,post_vs_control,52,40,0.5729166666666667,0.8565020548542059,lower_in_positive,-4.817824810742638e-05,0.00193019509315491,-0.0019783733412623364,0.4536811569861605,,1.6500116744428836e-30,0.27212879085565306,76,0.005647337012291241,0.961384089791685,,40,-0.05165750174467967,0.7515758402872057,,-0.04601016473238843
object_x_full_approx,source_residual,post_vs_control,52,40,0.56875,0.8157525304157046,lower_in_positive,-58.107420771049476,-39.681110655067414,-18.426310115982062,0.4802596392526831,,5.246619486694386e-32,0.2701791145026204,76,-0.018696523506711776,0.8726406789524568,,40,-0.06500372401796821,0.6902579751601882,,-0.04630720051125643
front_radius_q70_delta_px,source_residual,post_vs_control,52,40,0.5583333333333335,0.8388847524456768,higher_in_positive,-0.05,-0.1,0.05,0.5411418429088901,,5.203567976391899e-34,0.11678601772059717,76,0.09508541954995407,0.4138993580887838,,40,-0.3086415791415501,0.05265694767096024,,-0.21355615959159602
mask_area_fraction_slope,source_residual,post_vs_control,52,40,0.55625,0.8034055895638034,lower_in_positive,-0.0012604013204847255,0.0018725208400451002,-0.0031329221605298258,0.5649239681876153,,1.544281629907837e-33,0.3709568317727134,76,0.05611698477747655,0.6301694683464937,,40,0.057901815142388194,0.7226728150564559,,-0.0017848303649116437
mask_centroid_drift_px,source_residual,post_vs_control,52,40,0.5437500000000001,0.8093700972069885,higher_in_positive,-0.016430519016004744,-0.04965173666596205,0.03322121764995731,0.6561524295636378,,9.127648809003947e-33,0.1618456126623724,76,-0.11982771883847093,0.30252135754119497,,40,-0.20984677448662908,0.19372823728356697,,-0.09001905564815815
front_radius_q70_median_px,source_residual,post_vs_control,52,40,0.54375,0.8043801253129801,lower_in_positive,-1.5,-1.0,-0.5,0.6554291471535323,,4.493758802926673e-33,0.18852166145600718,76,0.10231203308100909,0.3791495830873615,,40,0.16657357775907178,0.3042808648662023,,-0.0642615446780627
roi_norm_mean_slope,source_residual,post_vs_control,52,40,0.54375,0.7286971720667463,lower_in_positive,0.00012667243676161026,0.0008412612323677891,-0.0007145887956061789,0.6561524295636378,,5.208926284644801e-33,0.5832240213168814,76,-0.02141053498349252,0.8543427271948301,,40,-0.19716892607309966,0.22266296676862382,,-0.17575839108960714
roi_norm_mean_late_minus_early,source_residual,post_vs_control,52,40,0.54375,0.7280970309803373,lower_in_positive,0.00010512079461473886,0.0005783034799000002,-0.00047318268528526137,0.6561524295636378,,1.304843487590849e-32,0.5985554655138969,76,-0.032951937324145975,0.7774956681525521,,40,-0.2064407853606063,0.20122703597637584,,-0.17348884803646034
object_y_full_approx,source_residual,post_vs_control,52,40,0.5416666666666666,0.7596825029203889,higher_in_positive,-62.13804424450038,-170.584340688366,108.44629644386563,0.6719144680248115,,7.63482183250649e-33,0.1767898202994347,76,-0.11020531451170285,0.34327417038925545,,40,0.13984133510094146,0.3894424041090599,,-0.029636020589238615
mask_area_fraction_iqr,source_residual,post_vs_control,52,40,0.5395833333333333,0.8311582054307756,lower_in_positive,-0.0008992513020833499,-0.0004258897569444195,-0.00047336154513893036,0.6878353993359404,,1.986386695296688e-32,0.3839107963796472,76,-0.007402001267717018,0.9493997756424767,,40,-0.2791018867157601,0.08114752816596847,,-0.2716998854480431
front_radius_q80_slope_px_per_norm_time,source_residual,post_vs_control,21,40,0.537037037037037,0.8799640255780607,lower_in_positive,0.02021585051546393,0.2914518900343642,-0.2712360395189003,0.887218045112782,,1.6856684996277742e-33,0.15336694105565868,43,-0.06679570951684885,0.6704155362764845,,18,-0.39355053308351656,0.10613446781941067,,-0.32675482356666774
frame_diff_mse_slope,source_residual,post_vs_control,52,40,0.5354166666666667,0.8139231658487084,higher_in_positive,-3.0708709453776103e-06,-3.136858776040179e-06,6.598783066256864e-08,0.7200760916634038,,1.927854270040395e-33,0.40709605393744575,76,-0.05551387111596972,0.6338567310291046,,40,0.21325276361265197,0.18642857570824276,,-0.15773889249668224
spatial_std_slope,source_residual,post_vs_control,52,40,0.5354166666666667,0.7232623748956812,higher_in_positive,0.00011855465883256499,-0.0009450458201397992,0.0010636004789723642,0.7200760916634038,,1.3520889785073497e-32,0.5721075421394747,76,0.006168207901774413,0.957825541993624,,40,-0.07417487430005285,0.64919936178092,,-0.06800666639827843
front_gradient_peak_radius_median_px,source_residual,post_vs_control,52,40,0.5333333333333333,0.8001478975190728,higher_in_positive,-0.125,-0.44999999999999973,0.32499999999999973,0.7360420587358352,,9.771833214225567e-33,0.25372647451269464,76,-0.05579079804225215,0.6321625668005513,,40,-0.06498543497851544,0.690340783361754,,-0.009194636936263295
object_mean_residual,source_residual,post_vs_control,52,40,0.53125,0.8198350858686102,higher_in_positive,524.4121704101562,300.8147460937498,223.59742431640643,0.7528224900136128,,2.2920707034723626e-32,0.17496062687710975,76,-0.03953135908603868,0.7345740256149791,,40,0.13037369487942962,0.42264553681578304,,-0.09084233579339095
roi_norm_mean_positive_step_fraction,source_residual,post_vs_control,52,40,0.5270833333333333,0.8251134640628116,lower_in_positive,-0.002105263157894721,-0.001052631578947305,-0.001052631578947416,0.7856848525396671,,1.592115699374916e-30,0.12356133059905985,76,-0.06688766317148503,0.5659051569073077,,40,0.30387509705275584,0.056613322492043316,,-0.2369874338812708
front_radius_q70_slope_px_per_norm_time,source_residual,post_vs_control,24,40,0.525,0.8473584480945835,higher_in_positive,-0.027142396907216343,-0.24420103092783516,0.2170586340206188,0.9109730848861284,,2.8872900991430222e-33,0.3379626708409469,47,0.1490716552053737,0.31727846612207117,,20,-0.15379972570496966,0.5173763641674408,,-0.004728070499595977
bright_fraction_075_delta,source_residual,post_vs_control,52,40,0.5229166666666667,0.7507946023637528,lower_in_positive,-4.340277777774e-05,4.3402777777739995e-05,-8.680555555548e-05,0.8195768599863699,,1.6397003360522195e-33,0.27582890038621466,76,-0.033521491691332034,0.773751608276961,,40,-0.09067544078357456,0.5779065791788586,,-0.05715394909224253
dark_fraction_025_delta,source_residual,post_vs_control,52,40,0.5208333333333334,0.7496224696916719,higher_in_positive,-0.00010172526041665626,-0.00016818576388891,6.646050347225374e-05,0.8365321937191522,,2.582430716117343e-33,0.24516094962236806,76,0.15851790428533633,0.17140941841832844,,40,0.006055375809513027,0.9704184755902135,,0.1524625284758233
apparent_diffusion_q70_px2_per_norm_time,source_residual,post_vs_control,24,40,0.5125,0.8774947262900722,higher_in_positive,-2.5620650773195885,-5.467890893470791,2.9058258161512027,0.9700734048560136,,1.662251873572738e-33,0.20786015276907482,47,0.200771467197284,0.1759977927613248,,20,-0.11953741057267445,0.6156872166471148,,0.08123405662460956
apparent_diffusion_q70_um2_per_norm_time,source_residual,post_vs_control,24,40,0.5125,0.8774947262900722,higher_in_positive,-0.09444796701030955,-0.20156832989690734,0.10712036288659779,0.9700734048560136,,3.277621428091369e-33,0.20786015276907463,47,0.200771467197284,0.1759977927613248,,20,-0.11953741057267445,0.6156872166471148,,0.08123405662460956
mask_centroid_path_px,source_residual,post_vs_control,52,40,0.5104166666666667,0.8212360610042504,higher_in_positive,-0.32953977233924636,-0.6156940695905102,0.28615429725126384,0.9221437115428702,,5.166141469816707e-32,0.7648575103265738,76,-0.010993117193829064,0.9249103381627004,,40,0.02838324271685696,0.8619802227293608,,-0.017390125523027895
object_area_ds_px,source_residual,post_vs_control,52,40,0.5083333333333334,0.7938143507411876,higher_in_positive,-10.05,-10.5,0.4499999999999993,0.9393889718756805,,5.2761596432882684e-33,0.10986075143354154,76,0.14036771390628586,0.2265034186818135,,40,-0.13661313537929537,0.4005885398149704,,0.0037545785269904874
roi_norm_mean_first,source_residual,post_vs_control,52,40,0.5083333333333333,0.7730149422747389,higher_in_positive,0.0036185081116855283,-0.0018606550991535006,0.005479163210839029,0.9394070510949388,,8.843458469968833e-31,0.1770683094060683,76,-0.04323228382710333,0.7107734875517449,,40,0.0007568864724495189,0.9963016821018035,,0.042475397354653804
roi_norm_mean_last,source_residual,post_vs_control,52,40,0.5041666666666667,0.7636674980160579,higher_in_positive,0.003912146482616688,-0.0018369868397712444,0.005749133322387932,0.9740111791997971,,3.3782122478153968e-31,0.19923670283826445,76,-0.04704286559753286,0.6865533083634919,,40,-0.022138929319148428,0.892141159666465,,0.02490393627838443
temporal_energy_p95,source_residual,post_vs_control,52,40,0.5020833333333334,0.7829397175119799,lower_in_positive,0.00011427323974203766,0.0002553218463435796,-0.00014104860660154196,0.991335697635747,,1.3883815376244911e-32,0.8374275676480234,76,0.009156361951967352,0.9374287339900369,,40,-0.11826351132023732,0.46734680360360414,,-0.10910714936826997
persistence_mse_late_mean,source_residual,post_vs_control,52,40,0.5020833333333333,0.749862820704077,higher_in_positive,1.2222574241827421e-06,-9.684815813669397e-06,1.090707323785214e-05,0.991335697635747,,1.2273027868809494e-32,0.6646846224893732,76,-0.01123984550990004,0.923230082036151,,40,-0.1284814786983058,0.4294671015792003,,-0.11724163318840577
masked_minus_background_mean_slope,source_residual,post_vs_control,52,40,0.5020833333333333,0.721529162934373,higher_in_positive,0.00044516221571834003,0.0002589391092001753,0.00018622310651816474,0.991335697635747,,4.984064462459731e-33,0.5781004525786195,76,0.015818026485883718,0.8921205948024272,,40,-0.08969104698526799,0.5820590367518246,,-0.07387302049938427
object_candidate_rank,source_residual,post_vs_control,52,40,0.5,0.7692307692307693,higher_in_positive,0.0,0.0,0.0,1.0,,0.0,0.0,76,0.0,1.0,,40,0.0,1.0,,0.0
roi_norm_mean_abs_step_mean,source_residual,post_vs_control,52,40,0.5,0.7453818005064694,higher_in_positive,8.283702558582506e-06,-1.0234854723289999e-05,1.8518557281872505e-05,1.0,,6.690804662782244e-32,0.7875712256091358,76,-0.05803598279136193,0.6184975244251927,,40,-0.13131980296999154,0.4192577386100509,,-0.07328382017862961
roi_norm_mean_abs_step_p95,source_residual,post_vs_control,52,40,0.49375,0.7506519162053609,higher_in_positive,4.7336891293549635e-06,-3.370869904756004e-05,3.8442388176915005e-05,0.9566989138608434,,2.3134422122068482e-32,0.676182004236315,76,-0.05787149724731461,0.6194943453555587,,40,-0.07114732841025477,0.6626480203401642,,-0.013275831162940163
object_mean_abs_z,source_residual,post_vs_control,52,40,0.4916666666666667,0.7960480143082647,lower_in_positive,0.27884187698364293,1.046324539184571,-0.7674826622009281,0.9394070510949388,,4.493960024832153e-32,0.24062877316727443,76,0.008909633635896376,0.9391115317010479,,40,0.11523596543043925,0.4789019626806187,,-0.10632633179454287
front_radius_q80_median_px,source_residual,post_vs_control,52,40,0.49166666666666664,0.7930053662235604,higher_in_positive,-1.0999999999999996,-1.5999999999999996,0.5,0.9392463555006605,,4.3206642759263126e-33,0.18760524310145266,76,0.0795699147211127,0.49444096331126264,,40,0.1591961834853442,0.326497060413937,,-0.0796262687642315
velocity_minus_persistence_mse,source_residual,post_vs_control,52,40,0.48958333333333337,0.737240221607291,higher_in_positive,1.5236926628824115e-05,-2.3113204952109843e-05,3.835013158093396e-05,0.9221437115428702,,9.485952031334782e-33,0.7970380411936366,76,-0.024453517548367897,0.8339181751589706,,40,-0.12488626795417061,0.4425957365940024,,-0.10043275040580271
persistence_mse_mean,source_residual,post_vs_control,52,40,0.4895833333333333,0.7479339662042621,higher_in_positive,-1.0419607860868312e-06,-1.2826002785000196e-05,1.1784041998913364e-05,0.9221437115428702,,2.943440939785965e-32,0.7541982340374828,76,-0.014611799162870056,0.9003032890274841,,40,-0.17673299131696266,0.2753041802547546,,-0.1621211921540926
frame_diff_mse_mean,source_residual,post_vs_control,52,40,0.4895833333333333,0.7479339662042621,higher_in_positive,-1.0419603313341813e-06,-1.2825998419422574e-05,1.1784038088088392e-05,0.9221437115428702,,3.288304896354527e-33,0.7541983734421749,76,-0.014611799162870056,0.9003032890274841,,40,-0.17673299131696266,0.2753041802547546,,-0.1621211921540926
velocity_mse_mean,source_residual,post_vs_control,52,40,0.4895833333333333,0.7395936558850351,higher_in_positive,1.020828403853749e-05,-3.5943391412699986e-05,4.6151675451237476e-05,0.9221437115428702,,6.038099855059692e-32,0.783022062622364,76,-0.01431024233211664,0.9023506194563109,,40,-0.14778208374576857,0.3628073606344197,,-0.13347184141365193
front_radius_q80_delta_px,source_residual,post_vs_control,52,40,0.4875,0.8355734396322633,higher_in_positive,0.0,-0.2,0.2,0.9016651397240469,,2.9055650284383496e-34,0.08729908603844944,76,0.035996451720062814,0.7575428889480427,,40,-0.48765257667720274,0.0014141836611728425,,-0.4516561249571399
temporal_energy_mean,source_residual,post_vs_control,52,40,0.48749999999999993,0.7245852717727121,higher_in_positive,0.00043772609205916264,-0.0008035887964069912,0.0012413148884661538,0.9049169755711899,,1.566178043106527e-31,0.7281690036904103,76,0.03421299316184208,0.7692128373534766,,40,-0.13851022445826197,0.3940162626536957,,-0.10429723129641989
mask_area_fraction_median,source_residual,post_vs_control,52,40,0.48124999999999996,0.7948820227354216,higher_in_positive,0.0016988118489583426,-0.007069227430555602,0.008768039279513945,0.8535363513374351,,4.675779742438587e-31,0.29077556614059247,76,-0.036680276322551844,0.7530824853907633,,40,0.010785632232405645,0.9473355513374426,,0.025894644090146197
velocity_mse_p95,source_residual,post_vs_control,52,40,0.48124999999999996,0.7320934770992058,higher_in_positive,0.0001126131002638387,-0.00015459025409659004,0.00026720335436042873,0.8535363513374351,,5.276242806263867e-32,0.67054335146267,76,0.0296348121858584,0.7993994529878271,,40,-0.07039044193780525,0.6660267712412669,,-0.04075562975194685
frame_diff_abs_mean,source_residual,post_vs_control,52,40,0.4791666666666667,0.7190978910705781,higher_in_positive,0.00045309067354534554,-0.0006593513768166199,0.0011124420503619654,0.836535633550793,,1.4794432606440277e-31,0.6168376064037338,76,0.03544663474219696,0.7611349491238045,,40,-0.11826351132023732,0.46734680360360414,,-0.08281687657804036
mask_base_area_fraction,source_residual,post_vs_control,52,40,0.4770833333333333,0.7951733367378268,higher_in_positive,0.006087239583333348,-0.00895182291666663,0.015039062499999978,0.8196071407801665,,5.605480752452472e-31,0.21608411441791764,76,-0.029813412426808898,0.79821599969358,,40,-0.04087186951227402,0.8022749048325087,,-0.011058457085465122
frame_diff_mse_p95,source_residual,post_vs_control,52,40,0.4770833333333333,0.7784479184540927,lower_in_positive,-4.181552117212978e-06,-5.350157152728271e-07,-3.6465364019401506e-06,0.8196109248076161,,1.1700609501302524e-32,0.6648823276962966,76,0.01280245817834956,0.9125965521366228,,40,-0.10615332776104502,0.5144467610308302,,-0.09335086958269546
front_radius_q60_median_px,source_residual,post_vs_control,52,40,0.475,0.8023365295056892,higher_in_positive,-1.4124999999999996,-2.1999999999999993,0.7874999999999996,0.8023313528117874,,5.013778355353885e-33,0.18916582859938572,76,0.10957936872785562,0.34603899460830945,,40,0.17465409766937823,0.2810811291338905,,-0.06507472894152261
front_radius_q70_positive_step_fraction,source_residual,post_vs_control,52,40,0.47291666666666665,0.802557320264986,higher_in_positive,-0.002105263157894787,-0.0052631578947368194,0.0031578947368420323,0.7852717775232946,,9.9401611149228e-33,0.36398625429553283,76,-0.05533299155439584,0.634964319975624,,40,-0.2935822255108801,0.0659667203990117,,-0.23824923395648426
persistence_mse_p95,source_residual,post_vs_control,52,40,0.4666666666666667,0.728027585728649,higher_in_positive,3.4001956291829986e-05,-5.632960142976997e-05,9.033155772159995e-05,0.736389438602377,,4.033324419610283e-32,0.681991026318554,76,0.040271544034251615,0.7297930527418394,,40,-0.0877988308041442,0.5900782889274566,,-0.04752728676989259
front_gradient_peak_radius_slope_px_per_norm_time,source_residual,post_vs_control,41,40,0.45833333333333337,0.7448018625040205,higher_in_positive,0.08791076030927829,0.017765095729013136,0.07014566458026515,0.7171906588483743,,2.4913504964176567e-33,0.1932607245506234,70,-0.11781152652758624,0.3313879389505963,,32,0.08871677487461609,0.6292058221125617,,0.029094751652970152
temporal_energy_late_minus_early,source_residual,post_vs_control,52,40,0.4270833333333333,0.7751438771872069,lower_in_positive,4.120441153646035e-05,6.469762884080997e-05,-2.3493217304349618e-05,0.4536811569861605,,2.381729238620391e-33,0.28233130688118036,76,-0.026975629223760098,0.8170719141049922,,40,0.19849347739988632,0.21950833113975804,,-0.17151784817612623
front_radius_q60_delta_px,within_source_rank,post_vs_control,52,40,0.7114583333333334,0.8883026248961123,higher_in_positive,0.09999999999999998,0.0,0.09999999999999998,0.026554834705802808,,0.004737540269092287,0.19692374664441703,76,0.07367395186869448,0.5270664321034962,,40,-0.25643117547917915,0.1102161967878803,,-0.1827572236104847
front_radius_q80_delta_px,within_source_rank,post_vs_control,52,40,0.6354166666666667,0.8542900171723702,higher_in_positive,0.0625,-0.04999999999999999,0.11249999999999999,0.15196153592083347,,0.0052003882956594095,0.08729908603844944,76,0.014171642630860777,0.9032918151603485,,40,-0.42977477733463354,0.005645298758542929,,-0.41560313470377275
object_candidate_rank,within_source_rank,post_vs_control,52,40,0.625,0.842948717948718,higher_in_positive,0.05625000000000002,0.05000000000000002,0.0062500000000000056,0.17974051586135797,,0.0029211295034079795,0.0,76,0.0036306693179194035,0.9751682826106999,,40,-0.24616136952683748,0.12572915301967633,,-0.24253070020891807
front_gradient_peak_radius_slope_px_per_norm_time,within_source_rank,post_vs_control,41,40,0.5746527777777778,0.8401883439074077,lower_in_positive,0.0,0.2142857142857143,-0.2142857142857143,0.5070894708948803,,0.0032110788343122513,0.1932607245506234,70,0.06438865379817925,0.5964140858718404,,32,0.011068940097943526,0.9520553660513503,,0.05331971370023572
front_radius_q70_delta_px,within_source_rank,post_vs_control,52,40,0.5729166666666667,0.8245267588390688,higher_in_positive,0.03125,0.0,0.03125,0.4431752697694936,,0.004390072582533365,0.11678601772059717,76,0.05253342464886296,0.6522078984615487,,40,-0.3202452968698815,0.04394788687363801,,-0.26771187222101855
front_radius_q60_median_px,within_source_rank,post_vs_control,52,40,0.56875,0.8185241829249182,higher_in_positive,-0.0625,-0.07499999999999998,0.012499999999999983,0.474555058351642,,0.002588974420932722,0.18916582859938572,76,-0.018927234389109985,0.8710824799952364,,40,-0.04127390750352471,0.8003692545626557,,-0.02234667311441472
roi_norm_mean_slope,within_source_rank,post_vs_control,52,40,0.56875,0.7942558077756288,lower_in_positive,0.04999999999999999,0.14999999999999997,-0.09999999999999998,0.47920694247568174,,0.0022205773501110296,0.5832240213168814,76,-0.03989762958975181,0.7322069532115665,,40,-0.20813986215212144,0.19746125672185066,,-0.16824223256236964
mask_centroid_drift_px,within_source_rank,post_vs_control,52,40,0.5677083333333334,0.8033876299295304,higher_in_positive,0.09999999999999998,-0.04999999999999999,0.14999999999999997,0.48599503773826047,,0.0022205773501110288,0.1618456126623724,76,-0.14459854715303255,0.21267239716673886,,40,-0.15441072951510326,0.34143487480256624,,-0.00981218236207071
roi_norm_mean_late_minus_early,within_source_rank,post_vs_control,52,40,0.5645833333333333,0.7923602544984966,lower_in_positive,0.04999999999999999,0.14999999999999997,-0.09999999999999998,0.5065582551286287,,0.002220577350111029,0.5985554655138969,76,-0.06144006180999618,0.5980244476525174,,40,-0.23754139494720297,0.1399645522572667,,-0.1761013331372068
frame_diff_mse_slope,within_source_rank,post_vs_control,52,40,0.5531249999999999,0.7893380511681947,higher_in_positive,0.0,-0.04999999999999999,0.04999999999999999,0.5862169447371259,,0.0022205773501110296,0.40709605393744575,76,0.006992823080288393,0.9521935483830488,,40,0.033958386649758726,0.8352124436225485,,-0.026965563569470333
roi_norm_mean_delta_last_minus_first,within_source_rank,post_vs_control,52,40,0.55,0.7981074323914796,higher_in_positive,0.09999999999999998,0.0,0.09999999999999998,0.6086766709872569,,0.00222057735011103,0.41398376879987014,76,-0.07416081707992248,0.5243321767780763,,40,-0.004080532483418973,0.9800635218189058,,0.0700802845965035
roi_norm_mean_delta,within_source_rank,post_vs_control,52,40,0.55,0.7981074323914796,higher_in_positive,0.09999999999999998,0.0,0.09999999999999998,0.6086766709872569,,0.00222057735011103,0.41398376879987014,76,-0.07416081707992248,0.5243321767780763,,40,-0.004080532483418973,0.9800635218189058,,0.0700802845965035
temporal_energy_late_minus_early,within_source_rank,post_vs_control,52,40,0.5479166666666666,0.7873884107725482,higher_in_positive,0.0,-0.04999999999999999,0.04999999999999999,0.6243280650288607,,0.002220577350111029,0.28233130688118036,76,0.006155680275687986,0.9579111203393414,,40,0.04664707990285578,0.7750140910681468,,-0.040491399627167794
front_radius_q80_slope_px_per_norm_time,within_source_rank,post_vs_control,21,40,0.5462962962962963,0.901329534662868,lower_in_positive,0.14285714285714285,0.16666666666666663,-0.02380952380952378,0.8387702975162823,,0.07950603579852919,0.15336694105565868,43,-0.10092925720016337,0.5195867018970894,,18,-0.44732819486033615,0.06269648281171292,,-0.34639893766017277
front_radius_q70_median_px,within_source_rank,post_vs_control,52,40,0.5458333333333334,0.8313474582334435,higher_in_positive,0.050000000000000044,0.0,0.050000000000000044,0.6387684558547417,,0.0026761819803746657,0.18852166145600718,76,-0.002692394564176076,0.9815842384566014,,40,-0.011369073448215007,0.9444910078918682,,-0.00867667888403893
dark_fraction_025_delta,within_source_rank,post_vs_control,52,40,0.5447916666666667,0.7933346074169159,higher_in_positive,0.0,-0.04999999999999999,0.04999999999999999,0.6477211067273528,,0.002233272786826668,0.24516094962236806,76,0.024368971947816818,0.8344842321841429,,40,-0.0035075164962411628,0.9828626899567017,,0.020861455451575656
front_radius_q70_slope_px_per_norm_time,within_source_rank,post_vs_control,24,40,0.54375,0.8856369406737056,lower_in_positive,0.0357142857142857,0.08333333333333331,-0.047619047619047616,0.8145330417555515,,0.02356582140451868,0.3379626708409469,47,0.11909696049959131,0.4252504663408506,,20,-0.14757948307879695,0.5346563811439432,,-0.028482522579205638
raw_roi_mean_delta_last_minus_first,within_source_rank,post_vs_control,52,40,0.54375,0.7958777058069756,higher_in_positive,0.04999999999999999,0.0,0.04999999999999999,0.6549860482635512,,0.0022205773501110296,0.4591139102176846,76,-0.07358533340345359,0.5275648827216202,,40,0.0429173480215266,0.7925913528600221,,0.030667985381926992
temporal_energy_p95,within_source_rank,post_vs_control,52,40,0.54375,0.783658019339263,lower_in_positive,0.04999999999999999,0.14999999999999997,-0.09999999999999998,0.6553876790035743,,0.002220577350111029,0.8374275676480234,76,0.041134700972706086,0.7242307625091452,,40,-0.1715214280580624,0.2899344974812377,,-0.1303867270853563
frame_diff_mse_p95,within_source_rank,post_vs_control,52,40,0.54375,0.783658019339263,lower_in_positive,0.04999999999999999,0.14999999999999997,-0.09999999999999998,0.6553876790035743,,0.002220577350111029,0.6648823276962966,76,0.0371699105175055,0.7498936766372245,,40,-0.1715214280580624,0.2899344974812377,,-0.1343515175405569
bright_fraction_060_delta,within_source_rank,post_vs_control,52,40,0.5427083333333333,0.7946235120302992,lower_in_positive,0.0,0.125,-0.125,0.6634986356994443,,0.0022865853658536584,0.16156767534943997,76,0.04951420309578505,0.671010474162304,,40,-0.11880431658003701,0.46529846594020424,,-0.06929011348425196
roi_norm_mean_abs_step_p95,within_source_rank,post_vs_control,52,40,0.540625,0.7810821441040109,lower_in_positive,0.09999999999999998,0.14999999999999997,-0.04999999999999999,0.6790441056719092,,0.002220577350111029,0.676182004236315,76,0.06368548083392848,0.5846872097696149,,40,-0.031112711790840405,0.8488543698001805,,0.032572769043088076
spatial_std_slope,within_source_rank,post_vs_control,52,40,0.5375,0.78091965801634,lower_in_positive,0.09999999999999998,0.14999999999999997,-0.04999999999999999,0.7031821623150469,,0.0022205773501110296,0.5721075421394747,76,-0.0023543215979976023,0.9838963005796864,,40,-0.02105303154424864,0.8974027428728949,,-0.018698709946251037
front_radius_q80_median_px,within_source_rank,post_vs_control,52,40,0.5354166666666668,0.8083025745181854,higher_in_positive,-0.0625,-0.15000000000000002,0.08750000000000002,0.7183898010966042,,0.002815632391035026,0.18760524310145266,76,0.036543448868061726,0.7539743334201419,,40,0.013841822669914502,0.9324431772643051,,0.022701626198147223
mask_centroid_max_step_px,within_source_rank,post_vs_control,52,40,0.5333333333333333,0.7937646189946528,higher_in_positive,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.7356659979718213,,0.002220577350111029,0.7553858029701687,76,-0.024020291422875133,0.8368196330030593,,40,-0.08303409123236283,0.6104843459826145,,-0.05901379980948769
mask_area_fraction_iqr,within_source_rank,post_vs_control,52,40,0.53125,0.7918191191805082,higher_in_positive,0.04999999999999999,0.0,0.04999999999999999,0.752254036450789,,0.0022247930942422348,0.3839107963796472,76,-0.014866568395695298,0.8985741147528008,,40,-0.4260321273286452,0.006125314220999562,,-0.4111655589329499
mask_centroid_path_px,within_source_rank,post_vs_control,52,40,0.53125,0.7807420037624705,higher_in_positive,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.752254036450789,,0.0022205773501110296,0.7648575103265738,76,-0.03255127981260226,0.7801324980546502,,40,0.012044986680930084,0.9411964725455444,,0.020506293131672175
roi_norm_mean_positive_step_fraction,within_source_rank,post_vs_control,52,40,0.5270833333333333,0.8067736764944574,higher_in_positive,-0.04999999999999999,-0.04999999999999999,0.0,0.7844156314204769,,0.002472391626833691,0.12356133059905985,76,0.03421645457314747,0.7691901372081759,,40,0.19950520800062696,0.21711956921359682,,-0.1652887534274795
masked_minus_background_mean_median,within_source_rank,post_vs_control,52,40,0.5260416666666667,0.7783294058494636,lower_in_positive,0.09999999999999998,0.14999999999999997,-0.04999999999999999,0.7938273071217931,,0.00222057735011103,0.43670484472087534,76,-0.0038539400115772627,0.9736417662967608,,40,-0.2231957647678276,0.166239818271324,,-0.21934182475625033
apparent_diffusion_q70_px2_per_norm_time,within_source_rank,post_vs_control,24,40,0.525,0.8757163057530705,lower_in_positive,0.0357142857142857,0.08333333333333331,-0.047619047619047616,0.9065675540052615,,0.02356582140451868,0.20786015276907482,47,0.0940010304468591,0.5296899296952846,,20,-0.24442851884925743,0.2989940301161302,,-0.15042748840239833
apparent_diffusion_q70_um2_per_norm_time,within_source_rank,post_vs_control,24,40,0.525,0.8757163057530705,lower_in_positive,0.0357142857142857,0.08333333333333331,-0.047619047619047616,0.9065675540052615,,0.02356582140451868,0.20786015276907463,47,0.0940010304468591,0.5296899296952846,,20,-0.24442851884925743,0.2989940301161302,,-0.15042748840239833
object_mean_residual,within_source_rank,post_vs_control,52,40,0.5197916666666667,0.7851120848922479,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8446434532193485,,0.00222057735011103,0.17496062687710975,76,-0.017561260782481027,0.8803150754021609,,40,0.044866806942278986,0.7833908388523637,,-0.02730554615979796
