roi_id,cycleNo,cohort_role,is_event_roi,event_reference_cycle,degradation_mode_hypothesis,threshold_quantile,threshold_value,phase_fraction_first,phase_fraction_last,phase_fraction_delta,phase_fraction_slope_per_s,phase_fraction_slope_r2,radius2_delta_px2,radius2_slope_px2_per_s,radius2_slope_r2,apparent_diffusion_proxy_um2_per_s,interface_density_delta,interface_density_slope_per_s,interface_density_slope_r2,centroid_path_px,centroid_net_px
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.7,0.1368897259235382,0.27771120431396046,0.4457759137207909,0.16806470940683044,1.8915849560185933e-06,0.03249853330419439,36.19686510422105,0.0004942591053764965,0.03193796617462974,1.138772978787448e-06,0.025464349910125833,2.7001998015347947e-07,0.024646162753998557,20.29214891531408,1.6466072687509745
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.75,0.15197796002030373,0.23262432594367885,0.38076692630317555,0.1481426003594967,1.765573374692552e-06,0.034216545223621164,44.69433947543462,0.0006337815873386193,0.040294577025687395,1.4602327772281788e-06,0.03864589574595566,4.5092491411012514e-07,0.04360333230101676,23.448767791608056,1.9219678378591463
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.8,0.17116155624389648,0.18798681845416418,0.3141102456560815,0.1261234272019173,1.5660452015914135e-06,0.03573056429115962,57.86539298219611,0.0007872858437823882,0.04302259078641402,1.8139065840746226e-06,0.03565008987417616,4.819400678195331e-07,0.04522257589096812,24.28290003388379,1.9170155538544338
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.85,0.2015992514789104,0.1421509886159377,0.2444577591372079,0.10230677052127021,1.1585835457898611e-06,0.029987696277057108,64.53733419078901,0.0012442231236189142,0.05241135833388599,2.8666900768179785e-06,0.032654284002396644,5.295316527766685e-07,0.05694311738393787,24.557001204407808,1.3949856574133774
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.55,0.060986560769379146,0.4579089275014979,0.41881366087477534,-0.03909526662672258,-7.734307780016367e-07,0.026592406523642698,43.22417065736704,0.0004940160515170771,0.01971170899632191,1.1382129826953457e-06,-0.0022468544038346527,-7.351322349786228e-08,0.007320359391222886,23.219403587826125,0.4615358122257363
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.6,0.06580713391304016,0.408627920910725,0.36743559017375677,-0.04119233073696821,-7.900122770612939e-07,0.026799889075420857,52.646716331549214,0.0006337963595733212,0.029769736058406382,1.460266812456932e-06,-0.004943079688436186,-5.202659424976529e-08,0.002828053049256929,22.88210962953323,0.4546358691523018
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.65,0.07110005095601082,0.36174355901737565,0.31246255242660276,-0.04928100659077289,-8.72949235936513e-07,0.03109812900398956,52.72697764253064,0.0005301346737751621,0.02093118240698233,1.2214302883779735e-06,-0.006141402037147997,-1.5960558346739016e-07,0.01916174525317149,26.67705990790351,0.691885539025061
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.7,0.07670218348503112,0.3139604553624925,0.2648292390653086,-0.04913121629718392,-8.555137648143806e-07,0.030560314308745173,62.119011433111154,0.0005376508093323693,0.020692287550979294,1.238747464701779e-06,-0.007639304973037747,-1.6028743763174566e-07,0.01443327704096975,24.931900536909946,0.9986092152434745
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.75,0.08322787471115589,0.26587777112043137,0.21180347513481126,-0.05407429598562011,-8.62697421734339e-07,0.0335925388276318,63.595694563420125,0.0003194581579790448,0.006918668494895197,7.360315959837192e-07,-0.01078490113840623,-2.136619038550968e-07,0.02807440009921547,23.9750459557221,1.1273065151808512
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.8,0.09094981253147126,0.2177950868783703,0.1658178550029958,-0.05197723187537448,-7.636472322507862e-07,0.031291127973058,43.97929519414413,-0.00025512985688254587,0.004610676816878656,-5.878191902573857e-07,-0.010035949670461355,-2.6873920621808027e-07,0.04219314764622595,29.668331457941335,0.28098371906730396
