roi_id,cycleNo,source_stem,local_cycle_index,object_candidate_rank,event_relative_bin,cycles_to_next_event,cycles_since_prev_event,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,validation_score,npz_path,n_frames,flow_method,train_fraction,mask_fraction,context_fraction,heldout_flow_pairs,particle_flow_mag_mean,particle_flow_mag_median,particle_flow_mag_q90,particle_flow_mag_slope,context_flow_mag_mean,context_flow_mag_median,context_flow_mag_q90,context_flow_mag_slope,boundary_flow_mag_mean,boundary_flow_mag_median,boundary_flow_mag_q90,boundary_flow_mag_slope,radial_flow_mean,radial_flow_median,radial_flow_q90,radial_flow_slope,abs_radial_flow_mean,abs_radial_flow_median,abs_radial_flow_q90,abs_radial_flow_slope,tangential_flow_mean,tangential_flow_median,tangential_flow_q90,tangential_flow_slope,divergence_mean,divergence_median,divergence_q90,divergence_slope,curl_mean,curl_median,curl_q90,curl_slope,gradient_aligned_flow_mean,gradient_aligned_flow_median,gradient_aligned_flow_q90,gradient_aligned_flow_slope,intensity_delta_abs_mean,intensity_delta_abs_median,intensity_delta_abs_q90,intensity_delta_abs_slope,particle_context_flow_ratio,boundary_particle_flow_ratio,radial_transport_bias,flow_acceleration_mean,apparent_transport_instability_score
source_balanced_cycle38_rank42_obj2_5_c2_x10_260623,38.0,5_c2_x10_260623,3,2,far_pre_event_17_32,22.0,,0.0,0.0,0.0,22.455762396322253,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj2_5_c2_x10_260623.npz,96,farneback,0.6,0.19303385416666666,0.7268880208333334,37,1.8076544463567828e-06,1.760762188496301e-06,2.564370242907898e-06,-3.014202066005161e-08,8.499705485989098e-09,7.68023422637043e-09,1.3849094848694676e-08,-2.3412710424829954e-10,2.3047399702827657e-07,2.1362134816627076e-07,3.614469733292935e-07,-6.15133479162448e-09,-4.424519679939326e-07,-4.6966634057896577e-07,-2.22935187664805e-07,4.5827479256090985e-09,1.2405312831523851e-06,1.1627916184563295e-06,1.747972416533842e-06,-1.728309022396817e-08,1.0629753525807484e-06,1.110132892257501e-06,1.5773010463643941e-06,-2.216995400937542e-08,-6.394007729297714e-09,-5.533956848324806e-09,6.793977269659015e-10,1.3956756194759968e-10,2.7326818535338796e-07,2.845509357030096e-07,3.9990453046812027e-07,-4.951170261831105e-09,2.6817149534041606e-08,-3.9004280694143745e-08,2.665076294761092e-07,-3.973057316048947e-09,0.006065399385988712,0.0055839125998318195,0.0076462367549538605,-3.2297610678396956e-05,190.28531453136642,0.12742843028557832,-0.356376012427571,4.3940380104838067e-07,3.0044500571534415e-06
source_balanced_cycle40_rank43_obj1_5_c2_x10_260623,40.0,5_c2_x10_260623,5,1,far_pre_event_17_32,20.0,,0.0,0.0,0.0,23.65418882382201,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj1_5_c2_x10_260623.npz,96,farneback,0.6,0.1982421875,0.73046875,37,9.268470760131292e-07,7.320374493247073e-07,1.765751289894979e-06,-1.2474997174358533e-08,3.182274892848196e-08,2.942679522277558e-08,4.8581129163949297e-08,-9.793283259310337e-11,1.8368039601025e-07,1.4302392514764506e-07,3.6623906112254186e-07,-2.506508575322346e-09,2.239591766789516e-07,2.42950056415e-07,5.129775923295849e-07,-4.2704804878789413e-10,4.817593215238267e-07,3.9346643539446375e-07,8.452928592715819e-07,-5.998181165046245e-09,6.795564586612306e-07,5.136755482621853e-07,1.3413850740040455e-06,-9.697073744147656e-09,-4.87869933084756e-09,-4.6901114103548025e-09,3.688974059556926e-09,5.308430544079647e-11,1.0543870406206064e-07,8.970627618509752e-08,1.852082220921147e-07,-1.4293875468426522e-09,4.324998315041739e-08,4.8088924842204506e-08,7.905170775757141e-08,8.062893364401401e-10,0.007580451981944812,0.007346012629568577,0.008318296633660793,-3.1608846409518764e-06,28.237947955932995,0.19796408347753514,0.4639147639283814,7.583966568821173e-07,2.527835074310276e-06
source_balanced_cycle40_rank43_obj2_5_c2_x10_260623,40.0,5_c2_x10_260623,5,2,far_pre_event_17_32,20.0,,0.0,0.0,0.0,22.6474034697134,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj2_5_c2_x10_260623.npz,96,farneback,0.6,0.24283854166666666,0.6513671875,37,8.192481972572922e-07,8.013556112018705e-07,1.229378653988533e-06,-8.030274714825596e-09,4.803790875595415e-09,4.69322802842953e-09,7.696560011538622e-09,-5.438021099227058e-11,9.369780175762645e-08,9.483534313403652e-08,1.407496199590241e-07,-1.1537006427380326e-09,-1.6548746132257064e-07,-1.636825935118605e-07,-7.784449733192149e-08,9.579435970882132e-10,5.446298728099137e-07,5.545215566931667e-07,8.455256582385776e-07,-4.673245230909641e-09,4.968339856234174e-07,4.897586611864267e-07,7.294341385247632e-07,-5.798280034289968e-09,-4.727252946447737e-09,-4.82147610725292e-09,-1.6997989238376482e-09,4.672821352238729e-11,1.118899155189896e-07,1.125317652395097e-07,1.753519285330185e-07,-1.2115533675088543e-09,4.553864191292334e-08,4.124461483456798e-08,9.979541459870232e-08,-1.246902292155014e-09,0.004748886413368824,0.004706776700913906,0.005194730870425701,4.195417540263644e-06,141.15742879402853,0.1142310364971588,-0.30329618954023635,2.825104803921224e-07,1.513588137711652e-06
source_balanced_cycle42_rank44_obj1_5_c2_x10_260623,42.0,5_c2_x10_260623,7,1,far_pre_event_17_32,18.0,,0.0,0.0,0.0,26.434600093654183,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj1_5_c2_x10_260623.npz,96,farneback,0.6,0.2158203125,0.6929253472222222,37,7.363348678658489e-07,6.113608037594531e-07,1.1696732826749212e-06,-4.297299096515697e-09,2.751625341993439e-08,2.7999071505746542e-08,4.026951216928864e-08,-5.508623831569925e-10,1.3295252082451264e-07,1.2270132287994784e-07,2.167690610122008e-07,-1.7371210308673205e-09,5.049880079111814e-08,3.5034771927221694e-08,2.4581099869584654e-07,9.698923659468376e-10,3.6214124279443574e-07,3.283844398312766e-07,5.415562466508249e-07,-2.8377448369150496e-09,5.628178177622214e-07,4.936667689461132e-07,9.526137367335212e-07,-2.3891126333024253e-09,-4.673073276313029e-09,-3.993157804416114e-09,5.117892154515853e-09,-1.7112697863120613e-10,8.843873847066899e-08,8.232616011127902e-08,1.3460123398090216e-07,-5.1504948770185e-10,4.24970921876301e-08,3.8665945112370537e-08,1.0035909241423724e-07,1.0262977395905703e-09,0.007650855916073999,0.007603040896356106,0.008304847404360771,-2.050183663977564e-06,25.821585220978275,0.18031497847013805,0.13906104523551494,5.047462221025651e-07,1.6795365854673134e-06
source_balanced_cycle42_rank44_obj2_5_c2_x10_260623,42.0,5_c2_x10_260623,7,2,far_pre_event_17_32,18.0,,0.0,0.0,0.0,22.861196230251345,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj2_5_c2_x10_260623.npz,96,farneback,0.6,0.267578125,0.6307508680555556,37,6.718469893331605e-07,6.38623191662191e-07,1.0914919130300405e-06,-1.260232447179179e-08,3.704546015293809e-09,4.00771194009053e-09,5.324936047657047e-09,-6.266183973367249e-11,7.706524024336652e-08,8.052336397668114e-08,1.0777001904216376e-07,-1.2838358895029626e-09,-8.37150586247623e-08,-8.10776700620995e-08,-3.0035145890968983e-08,5.682946059316665e-10,4.427715135272725e-07,4.161004097907362e-07,7.512341414134919e-07,-8.286171926636292e-09,4.1975948649850815e-07,4.0394132303293633e-07,6.736471426917945e-07,-8.034109783516798e-09,-5.5955877709124024e-09,-5.385405010827071e-09,-1.780982872290338e-09,1.1243136388703354e-10,1.0072490253277022e-07,1.0181427256839015e-07,1.5606309489157863e-07,-1.8581302675323813e-09,4.150342008807223e-08,4.977051659693643e-08,8.340130506212517e-08,-4.4758684225346006e-10,0.004808828159159905,0.0047350493259727955,0.005247608758509159,6.022122977835834e-06,142.80803868196455,0.11453605569335117,-0.1886445075290248,2.197438785995271e-07,1.3130161546797248e-06
source_balanced_cycle44_rank45_obj1_5_c2_x10_260623,44.0,5_c2_x10_260623,9,1,mid_pre_event_9_16,16.0,,0.0,1.0,0.0,24.448438007843635,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj1_5_c2_x10_260623.npz,96,farneback,0.6,0.21495225694444445,0.6942274305555556,37,4.8166660195494e-07,4.100019452835113e-07,8.758141234466165e-07,-8.020317693158269e-09,2.316353400980356e-08,2.282192035352182e-08,3.660117258164063e-08,-6.01426592211979e-10,1.0162300262556307e-07,9.10116142449624e-08,1.896482388019649e-07,-1.243446443750563e-09,1.3392075788866312e-07,1.3105842739056636e-07,3.4440800287741533e-07,1.7411409665488343e-10,2.86711269873342e-07,2.4319325197799566e-07,4.635124534881909e-07,-5.292090521239445e-09,3.248628396991918e-07,2.5493764888251497e-07,6.17720317923138e-07,-4.981042725149968e-09,8.278774962863853e-11,1.8755377806378704e-10,7.332797569148396e-09,-6.4998139437499576e-12,6.151576655873989e-08,5.576529460427082e-08,9.694317526509619e-08,-1.0103757674572304e-09,2.3553269211872496e-08,2.76950213873306e-08,5.573503116806932e-08,7.606458513999126e-11,0.007202772071232667,0.007096937857568264,0.007646073866635561,1.2775263963236963e-06,19.93361574343884,0.21054492317048742,0.4654692808787731,2.8852829972139364e-07,1.1716747955610262e-06
source_balanced_cycle44_rank45_obj2_5_c2_x10_260623,44.0,5_c2_x10_260623,9,2,mid_pre_event_9_16,16.0,,0.0,1.0,0.0,25.00497740839979,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj2_5_c2_x10_260623.npz,96,farneback,0.6,0.1496310763888889,0.7948133680555556,37,7.100475573753176e-07,6.405654744412459e-07,1.135044271904917e-06,1.7155345833651593e-10,1.8214534409283973e-08,1.6610144371043134e-08,2.860159895590186e-08,-3.020893156824446e-10,2.659421974649868e-07,2.3192809806005243e-07,4.223251039547904e-07,-8.496030444684175e-10,-3.45347080090034e-08,1.1542143441439219e-08,2.4072220632911884e-07,1.6791717381857603e-09,3.613775489236539e-07,3.354940918888632e-07,5.458997980012704e-07,-2.5878324583723955e-09,5.342155021514659e-07,4.681050517855414e-07,9.163742894772271e-07,1.9842089925064718e-09,-1.1538684433232438e-08,-1.2418885475540264e-08,2.122760589529093e-09,-1.5723245151996538e-10,1.0428003311308449e-07,9.3918842480889e-08,1.6307777741531027e-07,-1.515136448947234e-11,8.006552996573799e-08,6.490913051493408e-08,1.4455710015681683e-07,1.884142271631458e-09,0.0070783594698720686,0.006828987039625645,0.00754429567605257,2.234096136765471e-06,36.953669667490914,0.37401464178662885,-0.09530035210950448,3.2247793847596364e-07,1.4596442748098953e-06
source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,1,mid_pre_event_9_16,14.0,,0.0,1.0,0.0,24.77731787589997,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2.npz,96,farneback,0.6,0.23057725694444445,0.6963975694444444,37,5.187218062173013e-07,4.261116544057586e-07,9.442111036150891e-07,-3.339331000854316e-09,2.5851573446487152e-08,2.3883130140234243e-08,4.2591033633243566e-08,-5.335545431530557e-10,1.110638862079717e-07,9.124365618617958e-08,2.185950791044888e-07,-6.877543971344614e-10,1.2485241206480753e-08,2.6495345487919142e-08,2.1838558915209104e-07,3.636374723434043e-10,2.804902596845777e-07,2.6538550671943874e-07,4.4075063652547145e-07,-2.8844165029217462e-09,3.764368089933796e-07,3.108101323271559e-07,7.444956271368204e-07,-1.3569040315551503e-09,-1.4553882986155397e-09,-3.595549136203857e-10,5.955972071092216e-09,-1.6882904845752304e-11,6.584744281366437e-08,5.619674681156539e-08,1.0724988612764718e-07,-3.70331364962757e-10,2.5649699076413835e-08,2.1698303598327584e-08,6.547179509652779e-08,7.12689182996899e-11,0.007379174786242279,0.007196550723165274,0.007925936952233315,5.461266304063919e-07,19.318115835970236,0.21369872281544156,0.04435407896696325,2.7419606930657716e-07,1.224362661616263e-06
source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,2,mid_pre_event_9_16,14.0,,0.0,1.0,0.0,22.837911736226303,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2.npz,96,farneback,0.6,0.16710069444444445,0.7700737847222222,37,3.834064683756706e-07,2.8578051569638774e-07,7.298549689949141e-07,-3.0395581248203695e-09,4.428510747301073e-08,3.757506306101277e-08,8.006425531448256e-08,-5.734994347601025e-10,6.093073529206556e-08,4.864260461090453e-08,1.046353290234947e-07,-8.411440310935055e-10,4.4455324907123576e-08,3.286007524218434e-08,2.5060553066075836e-07,4.805754302240735e-10,2.067015291455168e-07,1.719107886904839e-07,3.522247061001622e-07,-1.827826888690722e-09,2.7953095412436464e-07,1.9191328189437464e-07,5.817417278885759e-07,-2.142121443709645e-09,-1.3255008085877617e-09,-1.932520365954815e-09,4.646980666933585e-09,2.1329481605940052e-11,5.176327686004587e-08,4.079704041259902e-08,9.625380101851985e-08,-2.6781350226368677e-10,3.382635030300839e-08,3.3482802308526516e-08,7.984356074075546e-08,-4.0144530106367196e-10,0.006159748265368713,0.006045512389391661,0.006677453033626079,1.433768067659085e-05,8.466502339741057,0.15850600940595908,0.21403465390944684,2.262020761318379e-07,9.607037338551944e-07
source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,1,mid_pre_event_9_16,12.0,,0.0,1.0,0.0,24.28920753000056,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2.npz,96,farneback,0.6,0.2400173611111111,0.6829427083333334,37,4.6188114848715685e-07,3.962441894600488e-07,8.781307997196563e-07,1.1925532542933118e-09,2.5216296342292123e-08,2.453115754974533e-08,3.9248790528745304e-08,-3.1471028133219e-10,9.216679657313491e-08,8.16585910001777e-08,1.676993804267113e-07,4.7652464346304604e-11,1.903609868250062e-09,2.951134532510094e-10,1.938417835282885e-07,-7.219657728484735e-10,2.376763979098804e-07,2.2314137582960065e-07,4.00369934952185e-07,1.1179617439169014e-09,3.4587303876986006e-07,2.736277987743245e-07,7.02519006225763e-07,7.622670389657518e-10,-1.8077450745044119e-09,-1.554101181078238e-09,3.101811874017811e-09,-9.099511125369151e-12,5.7038937369098506e-08,5.069955477665644e-08,9.086058554430565e-08,1.2582188975971195e-10,2.989373066803964e-08,3.0097638159531925e-08,5.681396757495349e-08,2.707649576864065e-10,0.0070976383883405375,0.006996162701398134,0.0075278768315911295,8.518489862842131e-06,17.618093053901376,0.19911546813769665,0.007975693805169744,2.9157702701670337e-07,1.1728092105403689e-06
source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,2,mid_pre_event_9_16,12.0,,0.0,1.0,0.0,22.967050802569503,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2.npz,96,farneback,0.6,0.15809461805555555,0.7839626736111112,37,4.168858910932957e-07,3.447028973369015e-07,7.306117026928405e-07,2.3409890044580054e-09,4.2858754911423136e-08,3.5562280231715704e-08,7.880858703401827e-08,-1.0531064645792074e-10,6.305037371480528e-08,5.5734002302187946e-08,1.0322858798872402e-07,-3.199805484588579e-10,4.450730867735485e-09,6.452773838806791e-09,1.7827252617678567e-07,3.8996370761122054e-09,2.3565438384722688e-07,2.244707398479869e-07,3.8005437419907403e-07,1.4732644344715546e-09,2.938144047261638e-07,2.267298584052368e-07,5.686709421955725e-07,1.4959447541434016e-09,-1.9540656361680044e-09,-1.2385308334472711e-09,2.5592571617494265e-09,6.201459954324743e-11,5.802020466474558e-08,4.4706958135520836e-08,1.0556177585385739e-07,4.891603404931276e-10,3.9945299001339395e-08,4.555047183885108e-08,9.328498435934306e-08,-2.017540972119172e-10,0.006030270515160786,0.00593227194622159,0.006519226543605328,1.8272644187945995e-05,9.505192108969709,0.15087940286725038,0.018806881137721373,2.2250023966484554e-07,9.556709078663858e-07
source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,1,mid_pre_event_9_16,10.0,,0.0,1.0,0.0,24.784156436692435,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2.npz,96,farneback,0.6,0.21571180555555555,0.7033420138888888,37,5.167590263927441e-07,4.173157321929466e-07,9.39580172598653e-07,-2.92132851685049e-09,2.7369112669899747e-08,2.562484446855251e-08,4.679526668383005e-08,-4.4806264214922846e-10,1.018396009204185e-07,8.03896043066743e-08,1.7819010622588394e-07,-1.027361460431604e-09,1.8137034738666123e-08,-1.6272487072872122e-08,2.3541240028672143e-07,7.422459641703765e-10,2.75235472462182e-07,2.611576780346427e-07,4.841149098565534e-07,-7.604354546632673e-10,3.746120305027067e-07,3.223330907485715e-07,6.920702485051225e-07,-3.10347698785283e-09,-2.836073481915802e-09,-3.1240823261668993e-09,1.8335456930529402e-09,-5.912219299558406e-11,6.307880060927727e-08,5.632685429191042e-08,1.0038272932888503e-07,-9.924554850557748e-11,3.371657752392853e-08,3.4996030962020086e-08,5.47474805046022e-08,4.952832061026275e-10,0.007072614719839515,0.007005766034126282,0.007385477516800165,1.1617809731908011e-06,18.21555127245967,0.1966930477869998,0.06565787723424685,3.0561636145244444e-07,1.2470295916366248e-06
source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,2,mid_pre_event_9_16,10.0,,0.0,1.0,0.0,23.10349356577592,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2.npz,96,farneback,0.6,0.23600260416666666,0.6554904513888888,37,6.52442355661495e-07,5.990961540192075e-07,9.674045259089325e-07,-9.898692850276049e-09,4.187749840594361e-09,3.8090557374914624e-09,5.871664487955286e-09,-4.2652081118860324e-11,6.990507425772083e-08,6.569286625790483e-08,9.637844442522691e-08,-9.83143827978422e-10,-8.06148171693576e-08,-8.322370889315137e-08,2.1479250790161397e-07,1.2597046709188612e-09,4.0543831318122305e-07,3.833595183304371e-07,6.557970289765145e-07,-6.76668530546604e-09,4.277761857124418e-07,4.0446333836316045e-07,6.417415813319629e-07,-5.953547900470004e-09,-4.771215233430438e-09,-5.075065701021231e-09,8.215680982748243e-11,5.6061423958219566e-11,8.835491536005422e-08,8.545227103695652e-08,1.3078545180178478e-07,-1.1067547350635984e-09,5.841747033855619e-08,5.846343853477265e-08,1.1905595300731874e-07,-3.6879449470575753e-10,0.004656435418370608,0.004604470916092396,0.005007191840559244,1.494366929090495e-05,125.76596322284203,0.1069797108376213,-0.19834453238027538,2.8162512598505094e-07,1.2491113011120026e-06
source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,1,near_pre_event_1_8,8.0,,1.0,1.0,0.0,26.0333854173412,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2.npz,96,farneback,0.6,0.2222222222222222,0.6883680555555556,37,4.458600156223494e-07,4.0245157606477733e-07,7.206234727163973e-07,-1.9410859777961454e-09,2.8069559745616158e-08,2.907783525074592e-08,4.0819003288561355e-08,-5.574551203661054e-10,8.379424721661544e-08,7.290669401527339e-08,1.2286301682706834e-07,-8.751047871174131e-10,4.0019847292127725e-08,2.2308997645776086e-08,2.6816672407454946e-07,3.28444925189871e-10,2.5171748845825353e-07,2.1598670722079463e-07,4.292926281806891e-07,-1.5272204387649998e-09,3.1129577476044824e-07,2.8489524141221797e-07,5.334924596465009e-07,-6.782292091580006e-10,-2.7627210819359004e-09,-2.4577975210604563e-09,1.5752931403767433e-09,-5.738315770606999e-11,5.6256137046037457e-08,4.847418821896099e-08,8.529668065193618e-08,-3.7931445793199255e-10,3.5511717146465417e-08,3.135847848056983e-08,6.240703811499771e-08,7.815376079297097e-10,0.007054920333462792,0.006984661798924208,0.007374042924493551,-1.4009374565228166e-06,15.337694121411229,0.18751788991439253,0.1583580445353255,2.4518895319008356e-07,9.673874293378404e-07
source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,2,near_pre_event_1_8,8.0,,1.0,1.0,0.0,23.30146635412513,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2.npz,96,farneback,0.6,0.2065972222222222,0.7003038194444444,37,6.634060327628135e-07,6.362344606714032e-07,9.447975230614247e-07,-7.472584720751095e-09,3.0691421236293703e-09,2.9416389324410375e-09,4.207732473560099e-09,-3.069824264133295e-11,7.843987359945925e-08,7.426876891258871e-08,1.0770187941488983e-07,-1.0136817178813456e-09,-1.2302970492336258e-07,-1.3101615945112745e-07,8.005140783682596e-08,3.1483814098918483e-09,4.4954722361466426e-07,4.1846300331361135e-07,6.62285500172765e-07,-5.171050971392323e-09,3.949502761787542e-07,3.739421660871255e-07,5.848478572451344e-07,-4.470812590686704e-09,-5.3295458001766895e-09,-5.739696717910192e-09,-1.3084894279202794e-09,6.585965009221153e-11,9.138131711988289e-08,8.695352704535253e-08,1.35319524474653e-07,-1.0146846444045885e-09,5.943164868346448e-08,6.52483009844218e-08,1.244864563432202e-07,-8.180102950834993e-10,0.004525762491834325,0.004478072747588158,0.004887830372899771,1.3806292811040364e-05,163.03338949761354,0.11806014655418028,-0.27306728013173853,2.728011870721679e-07,1.2189067160295211e-06
source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,1,near_pre_event_1_8,6.0,,1.0,1.0,0.0,24.400178011721657,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2.npz,96,farneback,0.6,0.22471788194444445,0.6758897569444444,37,7.14001236849219e-07,6.927285198798927e-07,1.0504865258553763e-06,-2.472741810689006e-09,3.0376772808860573e-09,2.892186934388974e-09,3.965335082511956e-09,-2.7562477799297832e-11,8.003235522950662e-08,7.590656281308839e-08,1.1236464416697344e-07,-5.675007227751306e-10,-1.1490129837692652e-07,-1.1394585648706879e-07,-3.959405262354194e-08,1.4022250529005929e-09,4.609067114251774e-07,4.189226674512144e-07,7.248825655045984e-07,-1.6081326709809781e-09,4.4751877384979446e-07,4.655978344105035e-07,6.429248803981374e-07,-1.747918369244556e-09,-5.520529141930572e-09,-5.203999453584629e-09,-2.6999337432442875e-09,5.511860553350364e-11,9.581476897176651e-08,8.724805411475245e-08,1.4986580936238168e-07,-9.785391484515412e-11,3.872921761766124e-08,3.621399002895487e-08,1.1172870557629719e-07,-1.407386773859555e-09,0.004607582641010349,0.004482966382056475,0.0049952401779592035,1.8637962754146375e-05,176.8346470455245,0.1119331703287445,-0.24875433834335825,2.556211582158438e-07,1.3088070333791528e-06
source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,2,near_pre_event_1_8,6.0,,1.0,1.0,0.0,23.11647860509432,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2.npz,96,farneback,0.6,0.1626519097222222,0.7794053819444444,37,4.2553315105843047e-07,3.6221251775714336e-07,7.226436764540267e-07,-7.76830650593825e-10,3.83370394409034e-08,3.680294113905802e-08,6.458458017277733e-08,8.342386199157044e-11,5.3074428959850927e-08,5.3294822777161244e-08,8.831950566445812e-08,-4.724175306255624e-10,-8.126967450870816e-08,-7.113983474442964e-08,6.784114870389617e-08,3.623043694129898e-10,2.4827828929519727e-07,2.3702806200368654e-07,4.0240947702266715e-07,-1.6119384329854885e-11,2.963727380249186e-07,2.737407326534103e-07,4.745151978164895e-07,-1.0768312474402156e-09,-3.3582082109498348e-09,-3.3112272923574437e-09,2.712780514113604e-10,4.531541377453334e-13,5.959380258938277e-08,5.223219545769098e-08,1.0177467402172623e-07,-6.449975625513871e-11,4.800292528637949e-08,4.057981328742244e-08,9.648424139641066e-08,1.805348761797643e-10,0.005841692343253542,0.005661427043378353,0.006396621745079756,1.4942279262154676e-05,10.817620164265668,0.12443213107386417,-0.3260198661443315,2.6286966085346347e-07,9.857843197018258e-07
source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,1,1,near_pre_event_1_8,4.0,,1.0,1.0,0.0,24.13946282545208,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj1_7_c2_x10_290623.npz,96,farneback,0.6,0.2060546875,0.7030164930555556,37,7.895270426628043e-07,6.661083489234443e-07,1.3552172049458022e-06,-6.602066855909238e-09,3.6135603398435023e-09,3.126414460652427e-09,5.46705329895758e-09,-1.878994252220143e-11,9.407936483905753e-08,7.702107041041018e-08,1.5456744222319683e-07,-6.817094303840239e-10,-2.1419160903727644e-07,-2.161049079784941e-07,8.432838370537245e-10,-4.62258064747402e-11,5.34939318655881e-07,4.1103966795510823e-07,9.85424315308433e-07,-2.876842669004177e-09,4.7019722906881997e-07,4.1819410416805655e-07,7.558109645096616e-07,-5.426411053119809e-09,-6.271738287119763e-09,-6.0213567465439155e-09,-2.5075724607859234e-09,3.964185854873027e-11,1.0504726938159586e-07,8.715875310372212e-08,1.881244429569051e-07,-6.712926885773983e-10,3.725642757064758e-08,4.1185316490555124e-08,1.2633050232579988e-07,-1.9317594805797723e-09,0.0046279092596189396,0.004598997998982668,0.005072367563843727,1.9857580890554916e-05,171.13183409444386,0.1190084080136733,-0.3996564565825517,4.358157694481532e-07,1.7935395335779257e-06
