roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,persistence_mse_mean,persistence_mse_p95,persistence_mse_late_mean,velocity_mse_mean,velocity_mse_p95,velocity_minus_persistence_mse,temporal_energy_mean,temporal_energy_p95,temporal_energy_late_minus_early,roi_norm_mean_late_minus_early,roi_norm_mean_positive_step_fraction,raw_roi_mean_delta_last_minus_first,stage_drift_xy_recomputed,n_loaded_frames,frame_height,frame_width,mask_base_area_fraction,mask_area_fraction_median,mask_area_fraction_iqr,mask_area_fraction_slope,mask_centroid_path_px,mask_centroid_max_step_px,mask_centroid_drift_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,front_radius_q60_median_px,front_radius_q60_delta_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_median_px,front_radius_q70_delta_px,front_radius_q70_slope_px_per_norm_time,front_radius_q80_median_px,front_radius_q80_delta_px,front_radius_q80_slope_px_per_norm_time,front_radius_q70_positive_step_fraction,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,pixel_size_um_assumed,clean_pre_1_8_vs_post_control,clean_pre_1_16_vs_post_control,clean_pre_1_32_vs_post_control,near_pre_vs_far_pre,post_event_vs_control
source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,24.77731787589997,source_balanced_pre_event_candidate,568.1,165.3,40.0,12319.0537109375,29.939472198486328,472,69,664,261,192,96,96,925,1850,8456.962890625,8464.3984375,7.435546875,0.0933477580547332,0.0939619913697242,0.0006142333149909,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2.npz,,0.0001081566661014,0.0004240898138959,0.0001086320771719,0.0003141389170195,0.0012337540043517,0.0002060309925582,0.0103966044262051,0.0107214715331792,-3.406498581171036e-05,0.0023380201309919,0.4947368421052631,7.435546875,0.2236067994159794,96,96,96,0.2853732638888889,0.2609049479166666,0.0112847222222222,0.0082484154630226,7.993873255516908,0.2071971235476841,0.7576358057593979,0.1457264386117458,0.0037773739661752,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,0.3131443298969074,,,0.192,,1.0,1.0,,
source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,22.837911736226303,source_balanced_pre_event_candidate,1181.2923076923078,1026.7076923076922,65.0,8843.2275390625,21.660539627075195,1085,931,1277,1123,192,96,96,925,1850,8195.3046875,8184.2958984375,-11.0087890625,0.079783096909523,0.0789507254958152,-0.0008323714137077,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2.npz,,8.189170330297202e-05,0.0003198410195182,8.229949889937416e-05,0.0002319527266081,0.0009083596378332,0.0001500890939496,0.0090426886454224,0.0094613309949636,-3.207847476005554e-05,0.0018098324847718,0.5052631578947369,-11.0087890625,0.2236067994159794,96,96,96,0.2973090277777778,0.2742513020833333,0.0091417100694444,0.0051893865666165,7.609527834054766,0.2193023310492043,0.5445667955874369,0.1575844660401344,0.0040749748064608,6.0,0.0,,6.0,0.0,,5.0,0.0,0.4432989690721651,0.0,6.0,1.1900773195876295,,,0.192,,1.0,1.0,,
source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,24.28920753000056,source_balanced_pre_event_candidate,568.0,168.57142857142858,42.0,11736.1220703125,28.12982177734375,472,73,664,265,192,96,96,2776,3701,8461.55078125,8459.6240234375,-1.9267578125,0.0897515788674354,0.0896722748875618,-7.930397987365723e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2.npz,,0.0001011763670248,0.0003970063116867,0.0001008090694085,0.0002954152296297,0.0011624139733612,0.0001942325616255,0.010056659579277,0.0103993849828839,1.164618879556656e-05,0.0023193534774084,0.5368421052631579,-1.9267578125,0.2915601564253875,96,96,96,0.2861328125,0.2643229166666667,0.0068359374999999,0.0078888463810137,8.004945667116647,0.2264443875667976,0.4509568391886454,0.1415428407490253,0.0040123692555257,5.0,0.0,0.0006443298969072,5.0,0.0,,5.0,0.0,,0.0,6.0,1.2268041237113407,,,0.192,,1.0,1.0,,
source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,22.967050802569503,source_balanced_pre_event_candidate,1181.904761904762,1030.7301587301588,63.0,9197.29296875,22.143524169921875,1086,935,1278,1127,192,96,96,2776,3701,8205.1943359375,8194.6630859375,-10.53125,0.0802603513002395,0.0794710293412208,-0.0007893219590187,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2.npz,,8.054589852690697e-05,0.0003152357239741,7.980842201504856e-05,0.0002298285107826,0.0008997113327495,0.0001492649607826,0.0089695304632186,0.009661769028753,-5.193427205085754e-05,0.0018355868135889,0.5052631578947369,-10.53125,0.2915601564253875,96,96,96,0.2970920138888889,0.2773980034722222,0.0081380208333333,0.0076319114449097,6.953336952856006,0.1868170377740172,0.3553336169750661,0.1562654394656419,0.0025369197888703,6.0,0.0,,6.0,0.0,,5.0,0.0,,0.0,7.0,1.3253865979381458,,,0.192,,1.0,1.0,,
source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,24.784156436692435,source_balanced_pre_event_candidate,568.5,172.1,40.0,12121.5986328125,28.8604736328125,472,76,664,268,192,96,96,4628,5552,8452.244140625,8454.025390625,1.78125,0.089024543762207,0.089217722415924,0.000193178653717,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2.npz,,0.0001016257301671,0.0004003357971669,0.0001010681371553,0.0002952479117084,0.0011595873744226,0.0001935865730047,0.0100793186575174,0.0104274034500122,-3.1315721571445465e-05,0.001774162830164,0.4947368421052631,1.78125,0.2915601564253875,96,96,96,0.2840711805555556,0.2642686631944444,0.0062934027777777,0.0110809221300472,7.940717013683442,0.2171373838427651,0.4910414965236353,0.1417732331901788,0.0022794505312424,5.0,0.0,0.0947164948453608,5.0,0.0,,5.0,0.0,,0.0,6.0,1.043814432989691,,,0.192,,1.0,1.0,,
source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,23.10349356577592,source_balanced_pre_event_candidate,1334.1476510067114,113.63758389261746,149.0,5362.38818359375,17.02016830444336,1238,18,1430,210,192,96,96,4628,5552,8697.4072265625,8698.421875,1.0146484375,0.0738398432731628,0.0738653838634491,2.5540590286254883e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2.npz,,3.917610592907295e-05,0.0001537491334602,3.867707710014656e-05,0.00011201925372,0.0004421878620632,7.282853766810149e-05,0.0062577170319855,0.0064991221297532,-5.716504529118538e-05,0.0004793140105903,0.5263157894736842,1.0146484375,0.2915601564253875,96,96,96,0.2496744791666666,0.2314453125,0.0052354600694444,0.0086786678703107,8.320969782208628,0.2108830415313726,0.6881338929144853,0.1460746843367815,0.0015211151936811,8.0,0.0,,6.0,-1.0,-1.4188144329896917,6.0,0.0,,0.0105263157894736,2.0,,-18.444587628865985,-0.6799412783505157,0.192,,1.0,1.0,,
source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,26.0333854173412,source_balanced_pre_event_candidate,568.1212121212121,176.72727272727272,33.0,14321.037109375,33.76914978027344,472,81,664,273,192,96,96,6479,7403,8447.666015625,8448.61328125,0.947265625,0.0872674882411956,0.0874243751168251,0.0001568868756294,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2.npz,,0.0001013759538182,0.0003969474462792,0.0001011227141134,0.0002949294866994,0.0011569507652893,0.0001935268810484,0.0100669171661138,0.0104121717624366,-5.741138011217117e-05,0.0015058919476966,0.5052631578947369,0.947265625,0.2500244143604941,96,96,96,0.2860243055555556,0.2679036458333333,0.0040690104166666,0.0118159308329753,8.75377635335237,0.2451401337519939,0.2456386331484479,0.1415790505707264,0.0019528758832128,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,-0.2880154639175258,,,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,23.30146635412513,source_balanced_pre_event_candidate,1333.7518248175184,117.05109489051095,137.0,5933.7333984375,18.16097450256348,1238,21,1430,213,192,96,96,6479,7403,8701.3955078125,8697.52734375,-3.8681640625,0.0732560157775878,0.0730533301830291,-0.0002026855945587,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2.npz,,3.9087804907467216e-05,0.0001530365698272,3.865692633553408e-05,0.000111864246719,0.0004408069813507,7.275873213075101e-05,0.0062507349066436,0.0065102528315037,-8.689519017934799e-05,0.0003492195780078,0.5263157894736842,-3.8681640625,0.2500244143604941,96,96,96,0.2509765625,0.2351345486111111,0.0039605034722222,0.0088398901730741,7.706695066121035,0.2397539336742933,0.4233742471455876,0.1448420360684394,0.0009802623373485,8.0,0.0,,6.0,-1.0,-0.9046391752577324,6.0,0.0,,0.0,2.0,,-11.76030927835052,-0.4335320412371135,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,24.400178011721657,source_balanced_pre_event_candidate,1332.857142857143,123.91836734693878,98.0,8920.6171875,23.158897399902344,1237,28,1429,220,192,96,96,8330,9255,8716.84765625,8717.0927734375,0.2451171875,0.0738035142421722,0.0738226696848869,1.915544271469116e-05,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2.npz,,3.9496964745922014e-05,0.0001551728688355,3.969472891185433e-05,0.0001135835627792,0.0004486252437345,7.406817167066038e-05,0.0062828441150486,0.0065339527558535,5.946960300207138e-06,0.0003167364435891,0.5263157894736842,0.2451171875,0.2235795086631158,96,96,96,0.2507595486111111,0.2374131944444444,0.0030381944444444,0.0011372254886168,7.512669779855144,0.2127126361515223,0.0803161646554777,0.1431155689060688,0.0031112138849212,11.0,0.0,,10.0,0.0,0.0064432989690721,8.0,0.0,0.0032216494845361,0.0210526315789473,13.0,4.146262886597941,0.1237113402061851,0.0045604948453608,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,23.11647860509432,source_balanced_pre_event_candidate,1180.5797101449275,1036.1739130434785,69.0,8996.3212890625,21.14890480041504,1085,940,1277,1132,192,96,96,8330,9255,8201.01953125,8198.9814453125,-2.0380859375,0.0815426409244537,0.0814281031489372,-0.0001145377755165,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2.npz,,7.551872113253921e-05,0.0002951351387309,7.649470353499055e-05,0.0002180470037274,0.0008542880939785,0.0001424897200195,0.0086861113086342,0.0091387123800814,4.856847226619721e-05,0.0012342801007131,0.5052631578947369,-2.0380859375,0.2235795086631158,96,96,96,0.2989366319444444,0.2791883680555556,0.0042860243055555,0.0020789706829896,7.9792438027838815,0.1982492577938987,0.0740385411462214,0.1467237621545791,0.0036743226192277,6.0,0.0,,6.0,0.0,,5.0,0.0,,0.0,5.0,-0.2480670103092785,,,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,24.13946282545208,source_balanced_pre_event_candidate,1333.8461538461538,123.46153846153848,104.0,8290.7568359375,22.076351165771484,1238,27,1430,219,192,96,96,920,1840,8735.9619140625,8735.8203125,-0.1416015625,0.0739492699503898,0.0739663392305374,1.706928014755249e-05,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj1_7_c2_x10_290623.npz,,3.911673775292002e-05,0.0001535653427708,3.927105717593804e-05,0.0001123129113693,0.0004433823603903,7.31943582650274e-05,0.0062529249116778,0.0065016547217965,4.09446656703949e-05,0.0010315108423431,0.4947368421052631,-0.1416015625,0.1802674140626475,96,96,96,0.2517361111111111,0.2360026041666666,0.0030924479166666,0.0021350419261884,6.776372038721233,0.1784768917171604,0.1035522034319379,0.1430629100650549,0.0052975590806454,11.0,0.0,-0.0019329896907216,8.0,0.0,-0.7545103092783507,7.0,0.0,-0.683634020618557,0.0210526315789473,7.0,,-12.826675257731964,-0.4728425567010308,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,25.17189719050952,source_balanced_pre_event_candidate,569.2222222222222,177.22222222222223,36.0,13156.5732421875,30.565053939819336,473,81,665,273,192,96,96,920,1840,8489.359375,8483.0849609375,-6.2744140625,0.0872433558106422,0.0868066102266311,-0.000436745584011,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj2_7_c2_x10_290623.npz,,9.579973993822932e-05,0.0003748751463717,9.621778008295224e-05,0.0002786804398056,0.0010964301764033,0.0001829131506383,0.0097861541435122,0.0101223696954548,5.722790956497192e-05,0.0022989218123257,0.5157894736842106,-6.2744140625,0.1802674140626475,96,96,96,0.2880859375,0.2713216145833333,0.0040147569444444,0.0036760922286655,7.778877398624607,0.2050849047839998,0.2266550929678443,0.139025455340743,0.004881666029909,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,0.2119845360824744,,,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,25.289213861257853,source_balanced_pre_event_candidate,568.5555555555555,177.55555555555554,36.0,13234.3671875,30.95050048828125,473,82,665,274,192,96,96,2761,3681,8477.0654296875,8478.8955078125,1.830078125,0.0895366668701171,0.0897456407546997,0.0002089738845825,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj1_7_c2_x10_290623.npz,,0.0001393456186633,0.0004876518956734,0.0001704213354969,0.0003940184833481,0.0014033243234734,0.0002543126174714,0.0114193614572286,0.0169210268184542,0.0016652466729283,0.0021455666671196,0.5157894736842106,1.830078125,0.2692718432362628,96,96,96,0.2828776041666667,0.2639973958333333,0.006103515625,-0.0081034132705111,9.362704183927736,0.2260677875145154,0.1342682120531845,0.1460930556058883,0.0073214234453001,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,0.0521907216494844,,,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,23.05461387133453,source_balanced_pre_event_candidate,1326.9433962264152,116.85534591194968,159.0,5196.970703125,16.436952590942383,1231,21,1423,213,192,96,96,2761,3681,8718.2470703125,8715.947265625,-2.2998046875,0.0732193365693092,0.0731019973754882,-0.0001173391938209,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj2_7_c2_x10_290623.npz,,5.2596184104913846e-05,0.0001838007883634,6.459716678364202e-05,0.0001471543801017,0.000526731548598,9.442910959478468e-05,0.0070235887542366,0.010383949521929,0.0010600667446851,0.0011581517755985,0.6210526315789474,-2.2998046875,0.2692718432362628,96,96,96,0.2533637152777778,0.2354600694444444,0.0071614583333333,-0.0095717527339275,7.493235117110251,0.2012111171396404,0.2905526622713646,0.144372908398509,0.0089725771121988,11.0,0.0,,10.0,0.0,-0.0773195876288659,8.0,-1.0,-0.8247422680412375,0.0210526315789473,2.5,0.7306701030927835,-1.576030927835053,-0.0580988041237114,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,23.372022607686755,source_balanced_pre_event_candidate,567.5744680851063,163.6595744680851,47.0,10692.7197265625,25.64937210083008,472,68,664,260,192,96,96,6444,7363,8474.392578125,8471.96484375,-2.427734375,0.0908246338367462,0.0909845679998397,0.0001599341630935,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj1_7_c2_x10_290623.npz,,0.0001011559434118,0.0003930459250113,0.0001008565523079,0.0002886862494051,0.0011313256109133,0.0001875180896604,0.010034816339612,0.0104977177456021,-5.094427615404129e-05,0.0008373260498046,0.5157894736842106,-2.427734375,0.2121665610542643,96,96,96,0.2816840277777778,0.2561306423611111,0.0068359375,-0.0143835323373067,7.540607466091034,0.2457170303916128,0.9020722933193352,0.1467649489641189,0.0063992304914659,6.0,-1.0,-0.4213917525773198,6.0,-1.0,-0.9046391752577324,6.0,-1.0,-1.2409793814433,0.0,7.0,-1.2345360824742275,-9.951030927835056,-0.3668348041237118,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,22.324878552443145,source_balanced_pre_event_candidate,1176.4266666666667,1025.493333333333,75.0,8388.0390625,20.178136825561523,1080,929,1272,1121,192,96,96,6444,7363,8176.634765625,8214.17578125,37.541015625,0.0758312866091728,0.0776256173849105,0.0017943307757377,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj2_7_c2_x10_290623.npz,,7.624147838214412e-05,0.000293816847261,7.456918683601543e-05,0.0002126771287294,0.0008229496830608,0.0001364039053441,0.0086957234889268,0.0094125538133084,-0.000217949040234,0.0019377471568683,0.5052631578947369,37.541015625,0.2121665610542643,96,96,96,0.2926432291666667,0.2701280381944444,0.0109049479166666,-0.0084115254510309,8.605365925058464,0.347480117749105,0.4744263297239772,0.1503407694399356,0.0102036203612986,6.0,-1.0,-1.1707474226804129,6.0,0.0,,5.0,0.0,0.018041237113402,0.0,6.0,2.262886597938145,,,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle64_rank54_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,25.296864300349824,source_balanced_pre_event_candidate,565.3714285714286,161.6,35.0,13981.1220703125,33.0367431640625,469,66,661,258,192,96,96,8285,9205,8470.943359375,8474.431640625,3.48828125,0.0936238095164299,0.0938752740621566,0.0002514645457267,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj1_7_c2_x10_290623.npz,,0.0001064651223714,0.0004172120548901,0.0001075881446013,0.000310243689455,0.001221529324539,0.0002038133970927,0.0103152627125382,0.0108075455762445,2.7827918529510495e-05,0.0005908184684813,0.5052631578947369,3.48828125,0.2915287550362391,96,96,96,0.2886284722222222,0.27099609375,0.00390625,-0.0039595246724656,7.812425654671899,0.2153244953179452,0.0682448882693908,0.1420027520507574,0.0016935604802073,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,-0.2068298969072167,,,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,22.72802435300064,source_balanced_pre_event_candidate,1328.9929078014184,102.4964539007092,141.0,5854.51953125,18.008760452270508,1233,6,1425,198,192,96,96,8285,9205,8697.8017578125,8696.640625,-1.1611328125,0.0733489468693733,0.0733357071876525,-1.3239681720733644e-05,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj2_7_c2_x10_290623.npz,,3.938211375498213e-05,0.0001540510042104,3.9911112253321335e-05,0.0001126891438616,0.000444315461209,7.332037785090506e-05,0.0062733204104006,0.0065966438967734,4.704156890511513e-05,0.0002281563356518,0.5157894736842106,-1.1611328125,0.2915287550362391,96,96,96,0.2501085069444444,0.2364366319444444,0.0034993489583333,-0.0048492536512027,7.912679170307956,0.1859853148422741,0.3485465190899489,0.1448553185909986,0.0036017470609051,8.0,0.0,,6.0,0.0,0.789948453608248,5.0,1.0,1.4323453608247432,0.031578947368421,2.0,-0.0695876288659794,10.269329896907228,0.3785685773195877,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,25.31857735618822,source_balanced_pre_event_candidate,550.7777777777778,183.66666666666663,36.0,13578.4033203125,31.90176773071289,455,88,647,280,192,96,96,914,1827,8476.3994140625,8469.75,-6.6494140625,0.0869570076465606,0.0864942297339439,-0.0004627779126167,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj1_8_c2_x10_300623.npz,,0.0001018036273308,0.0003984367358498,0.0001025097371893,0.0002960618585348,0.0011624909820966,0.0001941705995704,0.010087501257658,0.0105301413685083,2.774130553007126e-05,0.0012668739072978,0.5052631578947369,-6.6494140625,0.1803181920235752,96,96,96,0.2874348958333333,0.2663302951388889,0.0067816840277777,-0.0009490861925472,7.853129031896085,0.176939048582031,0.0578834075585796,0.1427341718226671,0.0032536178400029,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,-0.107603092783505,,,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,22.762042747653105,source_balanced_pre_event_candidate,1310.8402366863904,124.2603550295858,169.0,4928.5390625,15.936147689819336,1215,28,1407,220,192,96,96,914,1827,8771.9921875,8763.0439453125,-8.9482421875,0.0731098353862762,0.0727058500051498,-0.0004039853811264,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj2_8_c2_x10_300623.npz,,3.882725286530331e-05,0.0001521265076007,3.903624383383431e-05,0.0001115143604693,0.0004385974316392,7.266757893376052e-05,0.006229396443814,0.0066012152936309,1.7111655324697495e-05,0.0006264455926915,0.5052631578947369,-8.9482421875,0.1803181920235752,96,96,96,0.2556423611111111,0.2357855902777778,0.0072970920138888,-0.0003793548199455,7.763493148869526,0.1915733207880978,0.6193786401253253,0.1432158164680004,0.0048229395623136,11.0,0.0,,8.0,4.0,4.425257731958765,7.0,1.0,1.4432989690721656,0.0736842105263157,2.0,,80.67139175257736,2.973870185567012,0.192,0.0,0.0,0.0,,1.0
