cycleNo,particle0,particle1,particle2,particle3,addrs,n_frames,particle0_norm,particle0_abrupt_drop,particle1_norm,particle1_abrupt_drop,particle2_norm,particle2_abrupt_drop,particle3_norm,particle3_abrupt_drop,particle0_norm_delta_prev,particle0_norm_abs_delta_prev,particle0_norm_rolling3_slope,particle0_norm_rolling5_mean,particle0_norm_rolling5_std,particle1_norm_delta_prev,particle1_norm_abs_delta_prev,particle1_norm_rolling3_slope,particle1_norm_rolling5_mean,particle1_norm_rolling5_std,particle2_norm_delta_prev,particle2_norm_abs_delta_prev,particle2_norm_rolling3_slope,particle2_norm_rolling5_mean,particle2_norm_rolling5_std,particle3_norm_delta_prev,particle3_norm_abs_delta_prev,particle3_norm_rolling3_slope,particle3_norm_rolling5_mean,particle3_norm_rolling5_std,particle_norm_mean,particle_norm_std,particle_norm_min,particle_norm_max,particle_norm_range,particle_norm_cv,mean_delta_prev,mean_abs_delta_prev,max_abs_delta_prev,delta_std_across_particles,drop_count,any_abrupt_drop,synchronized_drop_2plus,synchronized_drop_3plus,cycle_gap,frames_percentile,future_any_drop_within_4cycles,future_sync2_drop_within_4cycles,cycles_to_next_drop_within_4,future_any_drop_within_8cycles,future_sync2_drop_within_8cycles,cycles_to_next_drop_within_8,future_any_drop_within_16cycles,future_sync2_drop_within_16cycles,cycles_to_next_drop_within_16,charge_capacity_mAh,discharge_capacity_mAh,capacity_mAh,coulombic_efficiency_pct,V_min,V_max,n_points,echem_shape_points,echem_shape_duration_s,shape_V_min,shape_V_max,shape_V_range,shape_V_mean,shape_V_std,shape_I_mean_mA,shape_I_abs_mean_mA,shape_I_pos_fraction,shape_I_neg_fraction,shape_charge_mAh_signed,shape_charge_mAh_abs,shape_charge_mAh_pos,shape_charge_mAh_neg_abs,shape_dVdt_slope,shape_dIdt_slope,shape_V_q05,shape_I_q05,shape_V_q10,shape_I_q10,shape_V_q25,shape_I_q25,shape_V_q50,shape_I_q50,shape_V_q75,shape_I_q75,shape_V_q90,shape_I_q90,shape_V_q95,shape_I_q95,shape_dVdt_abs_median,shape_dVdt_abs_p95,shape_dVdt_sign_consistency,all_dq_abs_total_mAh,all_dq_abs_lowV_frac,all_dq_abs_midV_frac,all_dq_abs_highV_frac,all_dq_abs_peak_voltage,all_dq_abs_peak_frac,all_dq_abs_entropy,all_dqdv_abs_integral_proxy,pos_dq_abs_total_mAh,pos_dq_abs_lowV_frac,pos_dq_abs_midV_frac,pos_dq_abs_highV_frac,pos_dq_abs_peak_voltage,pos_dq_abs_peak_frac,pos_dq_abs_entropy,pos_dqdv_abs_integral_proxy,neg_dq_abs_total_mAh,neg_dq_abs_lowV_frac,neg_dq_abs_midV_frac,neg_dq_abs_highV_frac,neg_dq_abs_peak_voltage,neg_dq_abs_peak_frac,neg_dq_abs_entropy,neg_dqdv_abs_integral_proxy,shape_block_mode,shape_block_nunique,cycle_state_pc1,cycle_state_pc2,cycle_state_pc3,cycle_state_pc4,cycle_state_pc5,cycle_state_pc6,cycle_state_pc7,cycle_state_pc8,degradation_state_axis,degradation_axis_oriented_to,cycle_state_cluster,state_step_norm,axis_step
104,390,143,258,22,D://NMC_degradation_3_160623_Halfthedata\11_c2_x10_050723chopped\11_c2_x10_050723_cycle9.hdf5,899.0,1.0985915492957747,False,1.1721311475409837,False,1.0573770491803278,False,1.2222222222222223,False,-0.0056338028169011,0.0056338028169011,-0.0028169014084503,1.0980281690140845,0.0126603972136576,0.0327868852459016,0.0327868852459016,0.004098360655738,1.1459016393442625,0.0255285434465519,-0.0081967213114755,0.0081967213114755,-0.0061475409836065,1.0581967213114756,0.0127642717232743,0.1666666666666667,0.1666666666666667,0.0555555555555558,1.1222222222222222,0.060858061945018,1.1375804920598271,0.0737353379473843,1.0573770491803278,1.2222222222222223,0.1648451730418945,0.0648176884730777,0.0464057569460479,0.0533210190102362,0.1666666666666667,0.0823361129464682,0,0,0,0,2.0,0.0786516853932584,0,0,,0,0,,1,1,12.0,0.6345428770747796,0.6262963091730681,0.6262963091730681,98.70039232971492,2.963871,4.200073,53824.0,53824.0,9061.930029392242,2.963871,4.200073,1.2362019999999996,3.821173889603152,0.1947545223155788,0.0108322457639714,0.500889,0.510813020214031,0.4891869797859691,0.0084010131404121,1.2608391862478474,0.6346200996941299,0.6262190865537177,-3.912890967827283e-05,-0.0001657779332032,3.515568,-0.500889,3.582358,-0.500889,3.69417425,-0.500889,3.828286,0.500889,3.953759,0.500889,4.078653,0.500889,4.132317,0.500889,0.0,0.006473669782724,0.0110547535440239,1.2606805585454486,0.0742915215517569,0.671546320082522,0.2541621583657211,3.825,0.1195237958788261,2.7282374823735616,1.0198014228624843,0.6345428770747774,0.0020984008898431,0.5981800774912162,0.3997215216189407,3.825,0.1692123801914792,2.294547951935029,0.5737780592644903,0.6261376814706856,0.1474537538298361,0.7458974221351868,0.106648824034977,3.675,0.1410718247521731,2.6545784042062657,0.5415080896757165,galvanostatic_18,2.0,-2.958406183783669,-0.08230055620396041,2.031075480633835,-1.94227935757503,0.654143181344517,3.6108383086649676,-1.3846067193212996,-0.8414527866619964,2.958406183783669,mean_abs_delta_prev,1,1.4822759143483983,-0.6596706124988634
106,397,148,266,23,D://NMC_degradation_3_160623_Halfthedata\12_c2_x10_070723chopped\12_c2_x10_070723_cycle1.hdf5,895.0,1.1183098591549296,False,1.213114754098361,False,1.0901639344262295,False,1.2777777777777777,False,0.0197183098591549,0.0197183098591549,0.0070422535211269,1.1002816901408452,0.0153772890861469,0.0409836065573772,0.0409836065573772,0.0368852459016395,1.1590163934426232,0.0395656340529408,0.0327868852459016,0.0327868852459016,0.0122950819672132,1.0639344262295083,0.0193536376280601,0.0555555555555553,0.0555555555555553,0.111111111111111,1.1555555555555554,0.0912870929175274,1.1748415813643245,0.0864616211393457,1.0901639344262295,1.2777777777777777,0.1876138433515481,0.0735942807190559,0.0372610893044972,0.0372610893044972,0.0555555555555553,0.0150145733953712,0,0,0,0,2.0,0.0337078651685393,0,0,,0,0,,1,1,10.0,0.6311208817717857,0.6215962920690086,0.6215962920690086,98.49084541838673,2.999776,4.200073,90037.0,90037.0,9003.555330276487,2.999776,4.200073,1.2002969999999995,3.819906377444828,0.1955432009895726,0.0038441340671057,0.500889,0.5038373113275654,0.4961626886724347,0.0095858146854983,1.2527171738407945,0.6311514942631464,0.621565679577648,-4.0453859151932845e-05,-0.00016687692459,3.513058,-0.500889,3.580042,-0.500889,3.689493,-0.500889,3.828286,0.500889,3.953952,0.500889,4.079425,0.500889,4.133089,0.500889,0.0,0.0096315236950697,0.0276333910880092,1.2526531648503445,0.0729249111537247,0.6713508273655173,0.2557242614807579,3.825,0.1168026512350528,2.7267530350118685,1.0436193415882442,0.6311208817717908,0.0011397650902919,0.595251816688498,0.40360841822121,3.825,0.1644476453876443,2.299416992728007,0.5775391130220566,0.6215322830785558,0.1458175120935606,0.7486238444364142,0.1055586434700252,3.675,0.14123513619154,2.6499472654227048,0.5548468988468499,galvanostatic_2,2.0,-2.364553928367172,-0.2482886715644326,3.910320146193482,-0.8861867701533745,1.079004810750382,3.099160817178965,0.2099112215102986,2.4860370511706353,2.364553928367172,mean_abs_delta_prev,1,2.2421205636507455,-0.5938522554164969
108,386,146,262,23,D://NMC_degradation_3_160623_Halfthedata\12_c2_x10_070723chopped\12_c2_x10_070723_cycle3.hdf5,902.0,1.087323943661972,False,1.1967213114754098,False,1.0737704918032789,False,1.2777777777777777,False,-0.0309859154929577,0.0309859154929577,-0.0056338028169013,1.1025352112676057,0.011196961641887,-0.016393442622951,0.016393442622951,0.0122950819672132,1.1770491803278689,0.028747012978278,-0.0163934426229506,0.0163934426229506,0.0081967213114757,1.071311475409836,0.0121577024378591,0.0,0.0,0.0277777777777778,1.1888888888888889,0.1009216784699162,1.1588983811796096,0.0964927331414832,1.0737704918032789,1.2777777777777777,0.2040072859744988,0.0832624626183928,-0.0159432001847148,0.0159432001847148,0.0309859154929577,0.012660626004548,0,0,0,0,2.0,0.1629213483146067,0,0,,1,1,8.0,1,1,8.0,0.6328849435231105,0.623962989806186,0.623962989806186,98.59027240129016,2.977191,4.201038,62042.0,62042.0,9033.24401211739,2.977191,4.201038,1.2238469999999997,3.817930742964444,0.1969645459297325,0.0051023798072273,0.500889,0.5050933238773734,0.4949066761226266,0.0090096051944493,1.2568479333292963,0.6329287692618729,0.6239191640674235,-4.052308288482686e-05,-0.0001659447366324,3.503793,-0.500889,3.5762968000000006,-0.500889,3.688335,-0.500889,3.827128,0.500889,3.951443,0.500889,4.079232,0.500889,4.131738,0.500889,0.0,0.0064336973820121,0.0114440450669718,1.2567199358490115,0.0761553738119097,0.6692891323498751,0.2545554938382153,3.825,0.1174891526426027,2.733887846106501,1.026860331274262,0.6328849435231133,0.0018093198031265,0.5971081607580326,0.4010825194388408,3.825,0.1666833963415385,2.298692380241989,0.5738818545313294,0.6238349923259054,0.1515799632808077,0.7425172306311449,0.1059028060880474,3.675,0.1405197648586948,2.661925289461847,0.5458962875585907,galvanostatic_6,2.0,-2.2576549596201296,-0.3517473474856625,2.709637395044453,-1.6919171004635447,-1.2259446257032136,3.416852608899494,-1.7001513858819848,0.4005119377169567,2.2576549596201296,mean_abs_delta_prev,1,1.4536063845591392,-0.1068989687470423
110,376,143,258,20,D://NMC_degradation_3_160623_Halfthedata\12_c2_x10_070723chopped\12_c2_x10_070723_cycle5.hdf5,900.0,1.0591549295774647,False,1.1721311475409837,False,1.0573770491803278,False,1.1111111111111112,False,-0.0281690140845072,0.0281690140845072,-0.0295774647887323,1.0935211267605631,0.0222160497500054,-0.0245901639344261,0.0245901639344261,-0.0204918032786884,1.178688524590164,0.0280371006171909,-0.016393442622951,0.016393442622951,-0.0163934426229506,1.0688524590163937,0.0137157381399006,-0.1666666666666665,0.1666666666666665,-0.0833333333333332,1.1888888888888889,0.1009216784699162,1.099943559352472,0.0541952710357459,1.0573770491803278,1.1721311475409837,0.1147540983606558,0.0492709562912939,-0.0589548218271377,0.0589548218271377,0.1666666666666665,0.0719768670915561,0,0,0,0,2.0,0.1179775280898876,0,0,,1,1,6.0,1,1,6.0,0.6328746442701579,0.6265993163629001,0.6265993163629001,99.00844061867976,2.995336,4.200845,55449.0,55449.0,9052.117851018906,2.995336,4.200845,1.2055090000000002,3.836861087936663,0.1880789446548046,0.0554736667748742,0.5008889999999999,0.5553752096521127,0.4446247903478872,0.0063003747217982,1.259473960633058,0.6328871676774283,0.6265867929556298,-3.477526738189244e-05,-0.0001675787919806,3.535643,-0.500889,3.603206,-0.500889,3.720572,-0.500889,3.836586,0.500889,3.97036,0.500889,4.089077,0.500889,4.139266,0.500889,0.0,0.008391129688362,0.0074844899725869,1.2594489138185312,0.0730295578975675,0.6704234149571922,0.2565470271452403,3.825,0.1147149068538225,2.7248070071868886,1.044744513577693,0.632874644270154,0.0018379255535589,0.5979035327991239,0.4002585416473173,3.825,0.1667212623359512,2.287767274681541,0.5760910752554501,0.6265742695483606,0.1449370414704304,0.743672504257332,0.1113904542722375,3.675,0.1424084355876112,2.645299939305086,0.5571396290044263,galvanostatic_10,2.0,-2.9618547499190666,2.1649533024440437,0.2626472044129541,-0.6581090115873459,-1.0515427746496735,2.4100384120839724,0.2550333096928336,-1.780393118492744,2.9618547499190666,mean_abs_delta_prev,1,3.726419147611593,0.704199790298937
112,396,143,262,21,D://NMC_degradation_3_160623_Halfthedata\12_c2_x10_070723chopped\12_c2_x10_070723_cycle7.hdf5,901.0,1.115492957746479,False,1.1721311475409837,False,1.0737704918032789,False,1.1666666666666667,False,0.0563380281690142,0.0563380281690142,0.0140845070422535,1.095774647887324,0.0240676161839925,0.0,0.0,-0.012295081967213,1.1852459016393444,0.0188702695626565,0.016393442622951,0.016393442622951,2.3231889157994714e-16,1.0704918032786883,0.0137157381399005,0.0555555555555555,0.0555555555555555,-0.0555555555555552,1.211111111111111,0.0724355822800292,1.132015315939352,0.0464594587112015,1.0737704918032789,1.1721311475409837,0.0983606557377048,0.0410413693675595,0.0320717565868802,0.0320717565868802,0.0563380281690142,0.0283710406918667,0,0,0,0,2.0,0.1404494382022472,1,1,4.0,1,1,4.0,1,1,4.0,0.8374377096489228,0.831203029316235,0.831203029316235,99.25550518434362,2.990317,4.400058,117033.0,117033.0,11992.88996219635,2.990317,4.400058,1.4097409999999997,3.914310885314398,0.2408118622698808,0.0143504893235241,0.500889,0.5143250194389617,0.4856749805610383,0.006311202844997,1.6686407389651576,0.8374759709050774,0.8311647680600803,-2.85718208936132e-05,-0.0001262112229405,3.543751,-0.500889,3.614016,-0.500889,3.750685,-0.500889,3.897199,0.500889,4.100466,0.500889,4.2498374000000005,0.500889,4.314157,0.500889,0.0,0.0095950907071517,0.0005810376649121,1.505965905969484,0.0649028850319995,0.5845075251520043,0.3505895898159962,3.825,0.1020851456263162,2.801384367418952,1.0682571521786517,0.6760693585270311,0.0010639865723999,0.5561754750820901,0.4427605383455101,3.825,0.1546595417646158,2.38654341526416,0.5272166041586817,0.829896547442453,0.1169087925919975,0.6075880295540917,0.2755031778539107,3.625,0.1063968555321156,2.853883752596832,0.6276183056295708,galvanostatic_2,2.0,5.498248175674021,0.5707525817062122,-1.3322011536712897,-0.5478057703630242,0.3142362902323478,-1.49373210435765,2.2277729890873696,3.785774621905893,-5.498248175674021,mean_abs_delta_prev,0,8.756170712128581,-8.460102925593088
114,403,147,270,22,D://NMC_degradation_3_160623_Halfthedata\12_c2_x10_070723chopped\12_c2_x10_070723_cycle9.hdf5,900.0,1.1352112676056338,False,1.2049180327868851,False,1.1065573770491803,False,1.2222222222222223,False,0.0197183098591549,0.0197183098591549,0.0380281690140846,1.103098591549296,0.0299837951340506,0.0327868852459014,0.0327868852459014,0.0163934426229508,1.1918032786885244,0.0188702695626565,0.0327868852459014,0.0327868852459014,0.0245901639344265,1.0803278688524591,0.0186914004114593,0.0555555555555555,0.0555555555555555,0.0555555555555556,1.211111111111111,0.0724355822800292,1.1672272249159803,0.0552295171363816,1.1065573770491803,1.2222222222222223,0.1156648451730419,0.0473168513871471,0.0352119089766283,0.0352119089766283,0.0555555555555555,0.0148960514894658,0,0,0,0,2.0,0.1179775280898876,1,1,2.0,1,1,2.0,1,1,2.0,0.8400391320299193,0.8279939523711375,0.8279939523711375,98.56611683914352,2.972944,4.403532,61048.0,61048.0,11988.522614479063,2.972944,4.403532,1.4305880000000002,3.9093519758878257,0.2435733579769681,0.0162948098873017,0.500889,0.5162658891364172,0.4837341108635827,0.0121916907490875,1.668033084401057,0.8401123875750722,0.8279206968259847,-2.89620424368266e-05,-0.0001252838308659,3.534871,-0.500889,3.605329,-0.500889,3.745666,-0.500889,3.893146,0.500889,4.096606,0.500889,4.246981,0.500889,4.313192,0.500889,0.0,0.0052162245527128,0.0086326928432191,1.5042191519389956,0.0671920448549561,0.581525339196219,0.351282615948825,3.825,0.1013314394166907,2.807830670181682,1.0514691525016255,0.6788892270430904,0.0021398425763784,0.5573526851872801,0.4405074722363415,3.825,0.1556480979292969,2.388618324046515,0.515524627754095,0.8253299248959145,0.1207018449847932,0.6014089686402598,0.2778891863749468,3.625,0.1074727528480341,2.862244705508893,0.6148299724114381,galvanostatic_6,2.0,5.761328568576032,0.08837399871880558,-0.4912172335337172,-1.6610176998510846,0.9392419639754382,-0.9157014762704758,-0.5516931301610339,1.3291941268544554,-5.761328568576032,mean_abs_delta_prev,0,1.4994649526877593,-0.2630803929020109
116,332,115,213,20,D://NMC_degradation_3_160623_Halfthedata\13_c2_x6_100723chopped\13_c2_x6_100723_cycle1.hdf5,892.0,0.9352112676056338,True,0.9426229508196722,True,0.8729508196721312,True,1.1111111111111112,False,-0.2,0.2,-0.0901408450704224,1.0664788732394366,0.0788128541481173,-0.2622950819672129,0.2622950819672129,-0.1147540983606557,1.137704918032787,0.1100316340626214,-0.2336065573770491,0.2336065573770491,-0.1004098360655738,1.0368852459016396,0.0933670963106105,-0.1111111111111111,0.1111111111111111,-0.0277777777777776,1.1777777777777778,0.0724355822800291,0.965474037302137,0.1019946247789276,0.8729508196721312,1.1111111111111112,0.23816029143898,0.1056420171213876,-0.2017531876138433,0.2017531876138433,0.2622950819672129,0.0655718888871915,3,1,1,1,2.0,0.0112359550561797,0,0,,0,0,,0,0,,0.8378259030969119,0.824414588297882,0.824414588297882,98.39927188340005,2.987808,4.401795,70712.0,70712.0,11946.889967679976,2.987808,4.401795,1.413987,3.903938643271297,0.2428815730654935,0.0070410067032469,0.500889,0.5070285100124449,0.4929714899875551,0.0134961839274398,1.6622404913947937,0.8378683376611168,0.824372153733677,-3.0194602324549303e-05,-0.0001258568227068,3.533327,-0.500889,3.60282,-0.500889,3.735436,-0.500889,3.887934,0.500889,4.091586,0.500889,4.2398187,0.500889,4.30798,0.500889,0.0,0.009604703537663,0.0089095048860856,1.4993666984605794,0.06704818147967,0.5821405892253041,0.350811229295026,3.825,0.1027543831155443,2.807242398263396,1.0603822372204124,0.6767149528885252,0.0018072665056759,0.5564673006626724,0.4417254328316518,3.825,0.1557065707668308,2.38304767155298,0.5270854174869207,0.8226517455720713,0.1207154871660245,0.6032594871716834,0.276025025662292,3.675,0.1077583739578366,2.858865485718771,0.620779755953724,galvanostatic_10,2.0,2.1141956086485054,-1.2460533610577464,-11.028105665725104,5.9456110257404164,-0.9665277948918604,2.807372453635916,4.619016989610031,-3.270468689170432,-2.1141956086485054,mean_abs_delta_prev,0,13.563520693660344,3.647132959927527
118,350,126,230,21,D://NMC_degradation_3_160623_Halfthedata\13_c2_x6_100723chopped\13_c2_x6_100723_cycle3.hdf5,899.0,0.9859154929577464,False,1.0327868852459017,False,0.9426229508196722,False,1.1666666666666667,False,0.0507042253521126,0.0507042253521126,-0.0746478873239435,1.0461971830985914,0.084919182789484,0.0901639344262295,0.0901639344262295,-0.0860655737704917,1.1049180327868853,0.1124475451779832,0.069672131147541,0.069672131147541,-0.081967213114754,1.010655737704918,0.0986845759244896,0.0555555555555555,0.0555555555555555,-0.0277777777777776,1.1555555555555557,0.0464811125852259,1.0319979989224968,0.0970356789931661,0.9426229508196722,1.1666666666666667,0.2240437158469945,0.0940270030508591,0.0665239616203596,0.0665239616203596,0.0901639344262295,0.0176949076745586,0,0,0,0,2.0,0.0786516853932584,0,0,,0,0,,0,0,,0.8366295605833195,0.8246261548736477,0.8246261548736477,98.56526636456609,2.965223,4.402181,60597.0,60597.0,11939.81216526033,2.965223,4.402181,1.4369579999999995,3.907195405317094,0.2424326599701869,0.0171682831328283,0.500889,0.5171378121029094,0.4828621878970906,0.0120395762481618,1.6612557154569672,0.8366476458525645,0.8246080696044026,-2.8669125580593856e-05,-0.0001256843151757,3.53352,-0.500889,3.606681,-0.500889,3.744894,-0.500889,3.889285,0.500889,4.092938,0.500889,4.242348,0.500889,4.310682,0.500889,0.0,0.0066549434967364,0.0088949765661099,1.5001778773426475,0.0682529680073646,0.5809799764999548,0.3507670554926806,3.825,0.100516506007974,2.809273578514904,1.0439956333745648,0.6773565981221732,0.0020376746763053,0.5533771863664266,0.444585138957268,3.825,0.1523259164804545,2.3889741504045223,0.5225569423153774,0.8228212792205025,0.1227622119550612,0.6037029328644523,0.2735348551804865,3.625,0.1082351647873464,2.861484704749127,0.6106783410139928,galvanostatic_14,2.0,3.7940847950572025,-1.4521105587557441,-5.553161845150325,1.4598594731006254,1.3938113842137694,-0.2883240156376839,-1.719501088693312,1.001079573211063,-3.7940847950572025,mean_abs_delta_prev,0,7.277462750010905,-1.679889186408697
123,389,139,251,20,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle2.hdf5,1189.0,1.095774647887324,False,1.139344262295082,False,1.028688524590164,False,1.1111111111111112,False,0.1098591549295776,0.1098591549295776,0.0802816901408451,1.0535211267605633,0.0878448796028883,0.1065573770491803,0.1065573770491803,0.0983606557377048,1.098360655737705,0.1084324307813351,0.0860655737704918,0.0860655737704918,0.0778688524590165,1.0049180327868854,0.0960888602672284,-0.0555555555555555,0.0555555555555555,-5.96573328186304e-17,1.1555555555555554,0.0464811125852259,1.09372963647092,0.0469657252902729,1.028688524590164,1.139344262295082,0.1106557377049179,0.0429408911710711,0.0617316375484235,0.0895094153262013,0.1098591549295776,0.0788966221696315,0,0,0,0,5.0,0.7415730337078652,0,0,,0,0,,0,0,,0.8311153776065031,0.8194850102914072,0.8194850102914072,98.60063143716702,2.999969,4.400058,85758.0,85758.0,11863.229969978333,2.999969,4.400058,1.4000889999999997,3.902530867732456,0.2450874716886381,0.0107586177149653,0.500889,0.5107395228433499,0.4892604771566501,0.011649846644911,1.6506003878979103,0.8311251172714107,0.8194752706264996,-3.0671637822807474e-05,-0.0001260515785405,3.525799,-0.500889,3.597994,-0.500889,3.735628,-0.500889,3.886969,0.500889,4.09038,0.500889,4.242734,0.500889,4.311262,0.500889,0.0,0.0064382002640487,0.0087106591881712,1.491725350654574,0.0705367595670686,0.5799851889281789,0.3494780515047525,3.825,0.1012250330326915,2.8121355363788343,1.0654503754079738,0.6729888962710157,0.0013376324183375,0.5537842222733605,0.4448781453083019,3.825,0.1544660614045958,2.384908152162608,0.5290352346982217,0.8187364543835713,0.1274173881910916,0.6015219844816765,0.2710606273272318,3.625,0.1072489483074417,2.8650313591971406,0.6252020376261949,galvanostatic_4,2.0,4.649682637529732,-1.681043771509026,-1.836469260668497,0.003580815572923646,5.40542290495587,-3.503555178047014,1.8928306754735833,0.7077701074899707,-4.649682637529732,mean_abs_delta_prev,0,4.088888526220553,-0.8555978424725299
124,350,126,230,21,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle3.hdf5,1189.0,0.9859154929577464,False,1.0327868852459017,False,0.9426229508196722,False,1.1666666666666667,False,-0.1098591549295776,0.1098591549295776,3.642847039801646e-17,1.0276056338028168,0.0840220826623907,-0.1065573770491803,0.1065573770491803,3.3716159320165284e-17,1.0704918032786883,0.1024754085247993,-0.0860655737704918,0.0860655737704918,1.620953733712629e-16,0.978688524590164,0.0903221413792156,0.0555555555555555,0.0555555555555555,4.99753663869928e-17,1.1555555555555554,0.0464811125852259,1.0319979989224968,0.0970356789931661,0.9426229508196722,1.1666666666666667,0.2240437158469945,0.0940270030508591,-0.0617316375484235,0.0895094153262013,0.1098591549295776,0.0788966221696315,0,0,0,0,1.0,0.7415730337078652,0,0,,0,0,,0,0,,0.8289657268186503,0.8224419924742425,0.8224419924742425,99.21302725391988,2.989352,4.40083,80320.0,80320.0,11869.032439231873,2.989352,4.40083,1.4114780000000002,3.923187928486056,0.2375092403801595,0.0255682880976095,0.5008889999999999,0.5255229083665338,0.4744770916334661,0.0066545220688761,1.6514077192928929,0.8290311206808844,0.8223765986120083,-2.715303322588947e-05,-0.0001296254565183,3.553789,-0.500889,3.627722,-0.500889,3.764198,-0.500889,3.905886,0.500889,4.10645,0.500889,4.253158,0.500889,4.317438999999999,0.500889,0.0,0.0096008103100991,0.0082545848429387,1.492855480888931,0.0702936346450944,0.580526430313792,0.3491799350411135,3.825,0.1000253223921722,2.8121281368633038,1.0576540908812824,0.6711300382018514,0.0009370632235741,0.5537010052043303,0.4453619315720956,3.825,0.1530902371602566,2.376975758036129,0.5270941754434676,0.8217254426870965,0.1269394143783596,0.602435632150865,0.2706249534707751,3.675,0.1084508077727612,2.8624077147426643,0.6222562300838707,galvanostatic_6,2.0,4.2858260840173905,-0.4320630835230521,-5.60302096694922,3.614965063256663,0.9831363392281459,0.34955910610600205,1.411843301926081,0.6691049181732937,-4.2858260840173905,mean_abs_delta_prev,0,5.377857593038353,0.3638565535123419
125,403,147,266,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle4.hdf5,1189.0,1.1352112676056338,False,1.2049180327868851,False,1.0901639344262295,False,1.3888888888888888,False,0.1492957746478874,0.1492957746478874,0.0197183098591549,1.027605633802817,0.0840220826623907,0.1721311475409834,0.1721311475409834,0.0327868852459017,1.0704918032786883,0.1024754085247993,0.1475409836065573,0.1475409836065573,0.0307377049180328,0.975409836065574,0.0846388378199316,0.2222222222222221,0.2222222222222221,0.1388888888888889,1.1888888888888889,0.1152024519629315,1.2047955309269094,0.1314949328183187,1.0901639344262295,1.3888888888888888,0.2987249544626593,0.1091429453736047,0.1727975320044125,0.1727975320044125,0.2222222222222221,0.034801675760408,0,0,0,0,1.0,0.7415730337078652,0,0,,0,0,,0,0,,0.8280037173135429,0.8202095282288281,0.8202095282288281,99.05867704193368,2.998618,4.402567,76221.0,76221.0,11846.073050022133,2.998618,4.402567,1.4039490000000003,3.9098327832749504,0.2454306968485126,0.0166194130357775,0.500889,0.5165899161648365,0.4834100838351635,0.007887415577137,1.6482132455423713,0.828050330559754,0.8201629149826171,-3.080902178790099e-05,-0.0001269868111682,3.528887,-0.500889,3.602048,-0.500889,3.744701,-0.500889,3.894497,0.500889,4.099114999999999,0.500889,4.251227,0.500889,4.316667,0.500889,0.0,0.0096443814167036,0.0085148255051167,1.4888985421056458,0.0710881203850277,0.5777427408775321,0.3511691387374401,3.825,0.1004294705797583,2.812805924543276,1.0605075697946615,0.6695767015377675,0.0020669617719886,0.5491357885975219,0.4487972496304895,3.825,0.154989338574394,2.385037179429204,0.520664555893891,0.8193218405678934,0.1274944767545833,0.6011212812755398,0.2713842419698768,3.625,0.1077429178544796,2.863250618363639,0.6240849706154638,galvanostatic_8,2.0,6.2388003593086605,-2.1221585301805983,-1.5631859268368122,1.658042033709031,9.203194099284818,2.9397815307452624,0.45836492210788,0.8940404259545891,-6.2388003593086605,mean_abs_delta_prev,0,5.178836359034327,-1.95297427529127
126,403,149,269,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle5.hdf5,1187.0,1.1352112676056338,False,1.221311475409836,False,1.102459016393443,False,1.3888888888888888,False,0.0,0.0,0.0746478873239437,1.067605633802817,0.0762907186701455,0.0163934426229508,0.0163934426229508,0.0942622950819673,1.1262295081967213,0.0906469921373714,0.0122950819672134,0.0122950819672134,0.0799180327868853,1.0213114754098362,0.0770775148458561,0.0,0.0,0.1111111111111111,1.2444444444444445,0.1337954953199142,1.2119676620744504,0.1281563041964948,1.102459016393443,1.3888888888888888,0.2864298724954459,0.1057423462744356,0.007172131147541,0.007172131147541,0.0163934426229508,0.0084489869377411,0,0,0,0,1.0,0.7078651685393258,0,0,,0,0,,0,0,,0.4870032474226052,0.8733915434641674,0.8733915434641674,179.33998347782418,2.999776,4.600042999999999,97789.0,97789.0,9777.458173751833,2.999776,4.600042999999999,1.6002669999999992,3.952535793279409,0.2937151396431156,-0.1422674531389011,0.500889,0.3579850494431889,0.6420149505568111,-0.3863604684701902,1.3603947908867728,0.4870171612082911,0.8733776296784813,-8.685536399841231e-05,-0.0001412910310815,3.49916,-0.500889,3.574444,-0.500889,3.696635,-0.500889,3.998543,-0.500889,4.167257,0.500889,4.319948,0.500889,4.388205799999999,0.500889,0.0,0.004824688269976,0.0326522681719638,1.1311198018047846,0.0953662236273088,0.4400517367834464,0.4645820395892449,4.125,0.1019114216595862,2.850971608903913,0.7068319235507482,0.2684264140729759,0.0,0.0061164139842852,0.9938835860157148,4.074999999999999,0.1850936084542072,1.809675456517395,0.4057635950275815,0.8626933877317992,0.125039354076663,0.5750703938115606,0.2998902521117763,3.625,0.1017891308392498,2.8766028642006694,0.5717866416386082,galvanostatic_1,2.0,8.945608658116742,-17.65139566475326,14.479185156386164,13.750857155991701,-4.592599171618732,-1.4546081372763875,0.447515244311933,-2.150967914304167,-8.945608658116742,mean_abs_delta_prev,3,25.535815332623002,-2.706808298808081
