center_cycle,feature,window_cycles,n_pre,n_post,n_current,median_pre,median_current,median_post,post_minus_pre,post_minus_pre_iqr_scaled,current_minus_pre,abs_scaled_shift,feature_scale_iqr_or_std,rank_abs_shift_desc,percentile_abs_shift
116.0,all_dq_abs_entropy_delta_prev,12,6,7,1,0.004557229776128047,-0.0005882719182861429,0.0006777876799719529,-0.003879442096156094,-0.9175468284804759,-0.00514550169441419,0.9175468284804759,0.00422805896738887,8.0,0.9027777777777778
116.0,particle_norm_cv,8,4,3,1,0.0482939038392205,0.1056420171213876,0.0940270030508591,0.04573309921163861,0.9137261860290611,0.0573481132821671,0.9137261860290611,0.050051207802622906,17.0,0.8024691358024691
86.0,all_dq_abs_entropy_delta_prev,4,2,2,1,0.004144638387229893,-0.0022443394254345606,0.00033328198538029596,-0.003811356401849597,-0.9014435302929049,-0.006388977812664454,0.9014435302929049,0.00422805896738887,12.0,0.8382352941176471
116.0,charge_capacity_mAh,12,6,7,1,0.6337139102989451,0.8378259030969119,0.8311153776065031,0.19740146730755803,0.8922357559203441,0.20411199279796677,0.8922357559203441,0.22124361862626518,5.0,0.9452054794520548
86.0,max_abs_delta_prev_delta_prev,4,2,2,1,0.04389671361502351,0.001366120218579181,-0.04303278688524595,-0.08692950050026946,-0.8899635575691937,-0.04253059339644433,0.8899635575691937,0.09767759562841515,15.0,0.8133333333333334
116.0,state_step_norm_rolling5_slope,12,6,7,1,0.09827986900684244,1.0996437211639154,0.5954718593165192,0.4971919903096768,0.8891747793862311,1.001363852157073,0.8891747793862311,0.559161147882391,24.0,0.7051282051282052
116.0,charge_capacity_mAh_rolling5_slope,12,6,7,1,-0.0002553232459228134,0.030852320345367886,-0.0010659577040050923,-0.0008106344580822789,-0.8885960048383095,0.0311076435912907,0.8885960048383095,0.0009122643514808323,22.0,0.7123287671232876
86.0,particle_norm_cv_delta_prev,12,6,6,1,-0.020395207821935497,0.0224600386168141,0.009283005255859653,0.02967821307779515,0.8829321369795966,0.0428552464387496,0.8829321369795966,0.03361324368520632,4.0,0.9625
116.0,all_dq_abs_lowV_frac_delta_prev,8,4,3,1,-0.0004183280456927993,-0.00014386337528610182,0.0012047865276946096,0.0016231145733874089,0.8652337099253422,0.0002744646704066975,0.8652337099253422,0.0018759261859173995,10.0,0.875
116.0,mean_abs_delta_prev,12,6,7,1,0.03623649914056275,0.2017531876138433,0.0665239616203596,0.030287462479796856,0.8627726824277436,0.16551668847328055,0.8627726824277436,0.03510480002052383,10.0,0.8875
